,id,last_grant_year,total_grants
12504,ur.010020650613.88,,
12505,ur.01030524721.87,,
12506,ur.01030616737.37,,
12507,ur.01003445433.49,,
12508,ur.01034120535.62,,
12509,ur.010304602335.91,,
12510,ur.010272532703.40,,
12511,ur.01030310461.49,,
12512,ur.01006072652.73,,
12513,ur.010262147251.35,,
12514,ur.010134463221.04,,
12515,ur.010047427471.41,,
12516,ur.01006045430.46,2019.0,13.0
12517,ur.01002251237.16,,
12518,ur.010015270724.52,,
12519,ur.010305103327.08,2021.0,3.0
12520,ur.010044023601.47,,
12521,ur.010005560051.82,,
12522,ur.01000351631.06,,
12523,ur.01002003121.26,2004.0,1.0
12524,ur.01027222715.49,,
12525,ur.01002410725.15,2008.0,5.0
12526,ur.01027613731.58,,
12527,ur.01027351177.21,,
12528,ur.01005775240.27,,
12529,ur.01034274561.04,,
12530,ur.01002445705.05,2019.0,16.0
12531,ur.01033672615.51,2019.0,3.0
12532,ur.01000337647.95,,
12533,ur.01002757374.10,2021.0,8.0
12534,ur.01027613654.38,,
12535,ur.01031331734.74,,
12536,ur.01030267224.91,,
12537,ur.01013740003.49,2025.0,8.0
12538,ur.01030104257.82,,
12539,ur.01016047743.23,,
12540,ur.01026225646.85,,
12541,ur.01030255366.00,2013.0,1.0
12542,ur.01030154770.69,,
12543,ur.01000633042.16,,
12544,ur.01002116134.31,,
12545,ur.01033646566.01,,
12546,ur.01002052054.05,,
12547,ur.01005114770.69,,2.0
12548,ur.01003110062.40,,
12549,ur.01026441346.15,,
12550,ur.01004217745.37,,
12551,ur.01003237045.01,,
12552,ur.01031231405.64,2016.0,1.0
12553,ur.01005355645.22,,
12554,ur.01000404423.26,2020.0,3.0
12555,ur.01004534527.51,,
12556,ur.01002573047.54,,
12557,ur.01000734553.86,,
12558,ur.01004131012.30,,
12559,ur.01027056606.26,,
12560,ur.01003152765.08,,
12561,ur.01033774037.09,2010.0,2.0
12562,ur.01005354111.24,,
12563,ur.01030172163.38,,
12564,ur.01003236572.55,,
12565,ur.01002321170.46,2007.0,1.0
12566,ur.01000671504.92,,
12567,ur.01013660653.75,2019.0,1.0
12568,ur.01033754767.08,,
12569,ur.010341427643.51,,
12570,ur.01002253532.79,,
12571,ur.01026626455.53,,
12572,ur.010001570347.29,,
12573,ur.01005754133.90,,
12574,ur.01002500007.27,2011.0,1.0
12575,ur.01000566750.30,,
12576,ur.01004770244.75,2019.0,23.0
12577,ur.01006617146.20,2021.0,5.0
12578,ur.01004615167.09,2019.0,6.0
12579,ur.01001120525.24,,
12580,ur.01003413510.83,,
12581,ur.01026437767.91,,
12582,ur.01030244327.34,,
12583,ur.01004445231.03,,
12584,ur.01006635353.45,,
12585,ur.01031145705.45,,
12586,ur.01005713045.07,,
12587,ur.01034514404.75,,
12588,ur.01003423674.18,2021.0,4.0
12589,ur.01026335544.42,2018.0,11.0
12590,ur.01002422012.18,,
12591,ur.01027504707.49,2015.0,1.0
12592,ur.01026776425.36,,
12593,ur.01001607145.65,,
12594,ur.01000122731.29,,
12595,ur.01004346073.03,2019.0,9.0
12596,ur.010340402651.52,,
12597,ur.01000675202.85,,
12598,ur.01030344143.93,,
12599,ur.01034057017.90,,
12600,ur.01031255055.22,,
12601,ur.01026574147.32,,
12602,ur.01004602205.59,,
12603,ur.01002537144.32,,
12604,ur.01005111162.64,,
12605,ur.010066667217.49,,
12606,ur.010271511511.48,,
12607,ur.01013612131.27,,
12608,ur.01005032561.31,,
12609,ur.01027742005.10,,
12610,ur.01034335136.62,2021.0,3.0
12611,ur.01004150410.95,,
12612,ur.01026204164.57,,
12613,ur.01003721064.23,,
12614,ur.01000126743.46,2021.0,9.0
12615,ur.01002005076.22,,
12616,ur.01031132050.42,2021.0,7.0
12617,ur.01006215600.17,,
12618,ur.01002400144.60,,
12619,ur.010263147567.67,,
12620,ur.01013461726.42,,
12621,ur.01013545140.09,,
12622,ur.01004275500.44,2012.0,2.0
12623,ur.01013455560.88,,
12624,ur.01013551666.14,,
12625,ur.01027727764.75,2021.0,18.0
12626,ur.01030706240.31,,
12627,ur.010044615657.80,,
12628,ur.01002201651.01,,
12629,ur.01002225271.16,,
12630,ur.01013747534.41,,
12631,ur.01030115772.52,,
12632,ur.01004342320.83,,
12633,ur.01004457162.93,,
12634,ur.01000235107.59,,
12635,ur.01005561317.17,,
12636,ur.01030220741.33,2014.0,3.0
12637,ur.01003656403.03,,
12638,ur.01002335234.65,,
12639,ur.01000467465.09,,
12640,ur.010023016364.28,2019.0,3.0
12641,ur.010040536702.40,,
12642,ur.010042405321.62,,
12643,ur.010020403544.67,,
12644,ur.010044101174.34,,
12645,ur.01006024555.97,,
12646,ur.01006027315.73,2001.0,1.0
12647,ur.01034234525.24,2011.0,1.0
12648,ur.01030413005.86,,
12649,ur.01033544474.11,,
12650,ur.01006146750.41,,
12651,ur.01034067302.26,,
12652,ur.01005130012.68,,
12653,ur.01003556564.41,,
12654,ur.01030227212.68,,
12655,ur.01002324422.20,2020.0,8.0
12656,ur.01016121034.80,2019.0,2.0
12657,ur.01012715232.98,2020.0,7.0
12658,ur.01014004702.08,,
12659,ur.01000105367.24,,
12660,ur.01001274125.74,,
12661,ur.01030642337.37,,
12662,ur.01027703727.26,,
12663,ur.01002174501.24,,
12664,ur.01006575215.48,,
12665,ur.01002554561.66,2021.0,25.0
12666,ur.01005650641.41,2004.0,1.0
12667,ur.01004457173.54,,
12668,ur.01001451211.35,,
12669,ur.01012621377.38,,
12670,ur.01027064741.22,,
12671,ur.01026172111.45,,
12672,ur.01001467371.06,,
12673,ur.01030006153.53,2023.0,4.0
12674,ur.01005323433.86,,
12675,ur.01002475065.02,2019.0,2.0
12676,ur.01006152523.58,2024.0,18.0
12677,ur.01026137735.52,,
12678,ur.01014131131.48,,
12679,ur.01003610713.31,,
12680,ur.01012666563.74,,
12681,ur.01003626204.49,,
12682,ur.01000510725.10,2013.0,16.0
12683,ur.01026417042.98,2021.0,44.0
12684,ur.01033614315.51,,
12685,ur.01014057035.58,,
12686,ur.01016045344.79,,
12687,ur.01005107400.41,2015.0,5.0
12688,ur.01027612642.06,,
12689,ur.01003757070.44,,
12690,ur.01026736206.85,,
12691,ur.01034473557.35,2021.0,6.0
12692,ur.01030641561.26,,
12693,ur.01002545747.27,,
12694,ur.01002223007.45,,
12695,ur.01030206757.33,,
12696,ur.01004725260.05,,
12697,ur.01014120444.19,,
12698,ur.01005452136.01,2019.0,3.0
12699,ur.01002200545.86,,
12700,ur.010310555317.28,,
12701,ur.010274452357.12,,
12702,ur.01030247156.30,,
12703,ur.01013746245.42,,
12704,ur.01000252075.75,,
12705,ur.01033736641.23,,
12706,ur.01004273132.20,,
12707,ur.01002262164.34,,
12708,ur.010017147265.72,,
12709,ur.010064056533.32,,
12710,ur.01000716556.93,,
12711,ur.01002572272.30,,
12712,ur.01034071220.11,,
12713,ur.01030657204.15,,
12714,ur.01001200132.71,,
12715,ur.01030063456.38,2022.0,3.0
12716,ur.010027017246.17,,
12717,ur.01006564755.02,,
12718,ur.01004653037.36,,
12719,ur.010027067663.36,,
12720,ur.010042500634.81,,
12721,ur.01005236242.27,2010.0,1.0
12722,ur.01002363707.25,,
12723,ur.01001004571.08,2020.0,7.0
12724,ur.01004655246.96,,
12725,ur.01033576034.32,,
12726,ur.01031353640.29,,
12727,ur.01003005530.88,,
12728,ur.01006511340.55,,
12729,ur.01030006037.94,,
12730,ur.01002766205.93,,
12731,ur.01004223472.06,,
12732,ur.01001561122.12,2020.0,6.0
12733,ur.01001122354.12,,
12734,ur.01013776404.19,2012.0,2.0
12735,ur.010051564574.00,,
12736,ur.010273471112.88,,
12737,ur.01002201776.79,2021.0,7.0
12738,ur.01026455272.07,,
12739,ur.01030763515.73,,
12740,ur.01031164722.88,,
12741,ur.01003441142.76,,
12742,ur.01030006107.17,2013.0,1.0
12743,ur.01027733343.41,2019.0,17.0
12744,ur.01004375521.11,,
12745,ur.01005202573.27,2014.0,7.0
12746,ur.01027065073.98,2019.0,3.0
12747,ur.01006336021.57,2022.0,5.0
12748,ur.01003407437.52,,
12749,ur.01026634717.69,,
12750,ur.01031167223.96,,
12751,ur.01026622123.23,2019.0,2.0
12752,ur.01005347123.20,,
12753,ur.01005517055.06,2020.0,1.0
12754,ur.01003401415.65,2017.0,5.0
12755,ur.01026616215.34,,
12756,ur.01033571743.13,,
12757,ur.01002174333.79,,
12758,ur.01013404765.63,,
12759,ur.01026401077.91,,
12760,ur.01003156731.73,2023.0,17.0
12761,ur.01002212607.93,,
12762,ur.01026742743.99,,
12763,ur.01000157161.07,,
12764,ur.01026136073.36,,
12765,ur.01031071160.48,,
12766,ur.01005126706.83,,
12767,ur.01003002264.61,,
12768,ur.01003710361.37,2022.0,13.0
12769,ur.01001552103.43,2019.0,17.0
12770,ur.01034347577.31,2020.0,2.0
12771,ur.01026773647.49,,
12772,ur.01026626365.10,2023.0,9.0
12773,ur.01000422773.23,,
12774,ur.01026531317.44,2020.0,4.0
12775,ur.01006374045.51,,
12776,ur.01002633017.93,,
12777,ur.01027713760.29,,
12778,ur.010023201446.07,,
12779,ur.01004736112.33,2017.0,1.0
12780,ur.01033606022.47,2023.0,11.0
12781,ur.01014157063.21,,
12782,ur.01006230145.44,2013.0,2.0
12783,ur.01030176344.56,,
12784,ur.010044724021.60,,
12785,ur.010024425731.28,,
12786,ur.01027675522.29,,
12787,ur.010271260005.22,,
12788,ur.01005465176.97,,
12789,ur.01004503566.84,2023.0,13.0
12790,ur.01031134576.80,2023.0,5.0
12791,ur.01005102054.11,2022.0,6.0
12792,ur.01000333215.13,,
12793,ur.01004457200.12,,
12794,ur.01003553116.20,2008.0,2.0
12795,ur.01013474465.59,,
12796,ur.01004634004.49,2020.0,15.0
12797,ur.01003564321.49,,
12798,ur.01004360001.35,,
12799,ur.01054474514.32,,
12800,ur.01057354377.53,,
12801,ur.01011775405.58,,
12802,ur.01010453664.30,,
12803,ur.01013050014.75,,
12804,ur.01062104562.04,,
12805,ur.01055604500.16,,
12806,ur.01054143526.44,,
12807,ur.01007036775.83,2015.0,5.0
12808,ur.01060316204.65,,
12809,ur.01057362066.78,,
12810,ur.01053577666.88,,
12811,ur.01054526436.57,,
12812,ur.01056246322.03,,
12813,ur.01007444612.41,2022.0,3.0
12814,ur.01007461306.27,,
12815,ur.01012124642.13,2020.0,2.0
12816,ur.01014671447.40,2012.0,1.0
12817,ur.01055106005.62,2009.0,4.0
12818,ur.01015713365.37,,
12819,ur.01055100711.96,,
12820,ur.01007263401.00,2023.0,11.0
12821,ur.01056164404.69,2023.0,6.0
12822,ur.01007643360.61,,
12823,ur.01007162776.28,,
12824,ur.01007662131.05,,
12825,ur.01055555017.74,,
12826,ur.010606115301.55,,
12827,ur.01012506634.74,2013.0,6.0
12828,ur.01015072760.83,,
12829,ur.010150143337.06,,
12830,ur.010604216467.12,,
12831,ur.010544521117.34,2019.0,10.0
12832,ur.01014277500.04,2019.0,2.0
12833,ur.01015055402.62,2020.0,1.0
12834,ur.01057544551.51,,
12835,ur.01012147341.77,,
12836,ur.01055320207.72,2009.0,1.0
12837,ur.01061214613.57,2021.0,3.0
12838,ur.01053730757.71,,
12839,ur.010550611513.20,,
12840,ur.010107551657.73,,
12841,ur.01057515665.52,,
12842,ur.01012421745.79,,
12843,ur.01056242243.01,,
12844,ur.010613532707.60,,
12845,ur.01053632230.60,2021.0,4.0
12846,ur.01014474543.27,2018.0,2.0
12847,ur.01063041675.20,2019.0,3.0
12848,ur.01061743160.58,,
12849,ur.01054356564.55,,
12850,ur.01056426636.48,,
12851,ur.01014702677.42,2003.0,1.0
12852,ur.01061055605.47,,
12853,ur.01062165443.57,,
12854,ur.010157174627.53,,
12855,ur.010145217762.68,,
12856,ur.01056646412.52,2016.0,8.0
12857,ur.01011162606.03,2018.0,2.0
12858,ur.010540634377.64,2013.0,5.0
12859,ur.010541232317.51,,
12860,ur.010073220650.95,,
12861,ur.010571547266.51,,
12862,ur.010616020363.63,,
12863,ur.010131414342.59,2022.0,28.0
12864,ur.010575470372.90,,
12865,ur.010620405640.08,,
12866,ur.010564633735.65,,
12867,ur.01054771553.45,,
12868,ur.01057362462.30,,
12869,ur.01014574160.92,,
12870,ur.01015427043.24,2007.0,2.0
12871,ur.01012746743.19,,
12872,ur.01063033426.28,,
12873,ur.01055163630.06,,
12874,ur.01012765206.36,2014.0,4.0
12875,ur.01056633333.53,2024.0,6.0
12876,ur.01055135131.87,2021.0,15.0
12877,ur.01011003433.72,2021.0,12.0
12878,ur.01057662124.04,,
12879,ur.01016020035.44,,
12880,ur.01055637437.35,2022.0,16.0
12881,ur.01062415655.03,2019.0,6.0
12882,ur.01012745212.91,,
12883,ur.01056574376.01,,
12884,ur.01062577766.05,,
12885,ur.01061003640.59,,
12886,ur.01011016542.04,,
12887,ur.01061352067.01,,
12888,ur.01060271033.54,,
12889,ur.01062160520.88,,
12890,ur.01055436414.95,,
12891,ur.01060611064.36,2018.0,2.0
12892,ur.01011711270.89,,
12893,ur.01012032767.55,,
12894,ur.010111216715.11,,
12895,ur.01060502500.01,,
12896,ur.01014157327.60,,
12897,ur.010555731227.42,,
12898,ur.010627474747.74,2020.0,3.0
12899,ur.01014316632.09,,
12900,ur.01055222022.08,,
12901,ur.01057632110.20,,
12902,ur.010124170527.70,2018.0,1.0
12903,ur.010600454013.10,,
12904,ur.01013107566.43,,
12905,ur.01054062314.15,,
12906,ur.01011546724.28,,
12907,ur.01011035665.03,,
12908,ur.01060423345.73,,
12909,ur.010546164205.78,,
12910,ur.010156377127.67,,
12911,ur.010131320567.61,,
12912,ur.01007323361.27,,
12913,ur.01062103571.21,,
12914,ur.01060446241.25,,
12915,ur.01015443045.30,,
12916,ur.01007011651.51,,
12917,ur.010622732013.49,,
12918,ur.010545722425.69,,
12919,ur.01057771534.82,,
12920,ur.01062163152.53,,
12921,ur.01055472224.29,2023.0,4.0
12922,ur.01014443474.41,,
12923,ur.010107101111.73,2016.0,1.0
12924,ur.010121055111.46,,
12925,ur.010100255137.24,2022.0,13.0
12926,ur.01012001655.71,,
12927,ur.010546726102.55,,
12928,ur.010624610414.86,2015.0,2.0
12929,ur.010630012602.91,,
12930,ur.010131763542.18,,
12931,ur.010116720127.11,2020.0,2.0
12932,ur.010572661512.25,,
12933,ur.010547257564.10,,
12934,ur.010151031401.44,,
12935,ur.010555131535.96,,
12936,ur.01054210367.70,,
12937,ur.01053633633.74,2013.0,2.0
12938,ur.01054062254.31,2001.0,1.0
12939,ur.01010276521.19,2020.0,18.0
12940,ur.01015056400.52,2017.0,2.0
12941,ur.01063022214.38,,
12942,ur.01016002021.63,,
12943,ur.01010465773.28,2016.0,2.0
12944,ur.01015274735.60,,
12945,ur.01053706367.88,,
12946,ur.01062670342.16,,
12947,ur.01035430454.29,,
12948,ur.01055013662.39,,
12949,ur.01057310274.35,,
12950,ur.01060004626.04,,1.0
12951,ur.01055437052.55,,
12952,ur.01054374343.59,2022.0,15.0
12953,ur.01060337631.83,,
12954,ur.01057373613.31,,
12955,ur.01014634457.02,,
12956,ur.01015055077.98,,
12957,ur.01060740767.34,,
12958,ur.01055115741.95,,
12959,ur.01056536551.71,,
12960,ur.01012004463.94,2023.0,3.0
12961,ur.01035503622.54,,
12962,ur.01054642014.04,,
12963,ur.01012466314.24,,
12964,ur.01010220744.10,2012.0,1.0
12965,ur.01055155570.19,2022.0,7.0
12966,ur.01061477277.17,,
12967,ur.01010257515.19,2015.0,37.0
12968,ur.01054117157.35,,
12969,ur.01012605437.20,,
12970,ur.01010536766.26,,1.0
12971,ur.01007323326.20,,
12972,ur.01014607412.52,,
12973,ur.01060312550.28,,
12974,ur.01057526661.07,2019.0,1.0
12975,ur.01057177652.05,2023.0,14.0
12976,ur.010562340477.97,,
12977,ur.01060421464.45,2022.0,4.0
12978,ur.01012264451.90,,
12979,ur.01012331211.22,,
12980,ur.01055327365.45,2023.0,28.0
12981,ur.01055732711.54,2021.0,1.0
12982,ur.010125716732.14,2019.0,6.0
12983,ur.01062060661.74,2021.0,8.0
12984,ur.01062250143.41,2018.0,1.0
12985,ur.01013343056.05,2021.0,1.0
12986,ur.01014335256.31,,
12987,ur.01014201561.39,,
12988,ur.01060076565.21,,
12989,ur.01016040675.47,2020.0,21.0
12990,ur.01010264673.19,2022.0,10.0
12991,ur.01011463006.55,2014.0,2.0
12992,ur.01061747675.47,,
12993,ur.01007161753.52,2013.0,1.0
12994,ur.01007456337.43,,
12995,ur.01062012225.66,,
12996,ur.01007652535.55,,
12997,ur.01057773173.07,2020.0,28.0
12998,ur.010120234125.50,2021.0,6.0
12999,ur.010573000765.85,,
13000,ur.010147510752.14,2019.0,13.0
13001,ur.010577045265.20,,
13002,ur.01055467725.38,,
13003,ur.01011547165.43,,
13004,ur.01011013014.44,2020.0,1.0
13005,ur.010627532177.01,,
13006,ur.01054147035.12,,
13007,ur.01060644371.32,,
13008,ur.010073424415.21,,
13009,ur.010117510113.11,,
13010,ur.010600432677.17,,
13011,ur.010120336231.31,,
13012,ur.01056612005.04,,
13013,ur.010563536407.84,,
13014,ur.010125731727.05,2020.0,6.0
13015,ur.01010005064.54,2022.0,3.0
13016,ur.01012504273.54,2019.0,1.0
13017,ur.01013123170.54,,
13018,ur.01012404240.13,,
13019,ur.01010566310.68,,
13020,ur.010103727127.35,,
13021,ur.010077726257.85,,
13022,ur.010540236457.14,2020.0,1.0
13023,ur.01061405556.84,2024.0,26.0
13024,ur.01053540060.41,,
13025,ur.01062622670.31,,
13026,ur.01010501035.86,2012.0,2.0
13027,ur.01011662714.84,,
13028,ur.010537505517.85,,
13029,ur.01055137077.41,2015.0,3.0
13030,ur.01062333130.78,2022.0,3.0
13031,ur.01014312410.03,2020.0,3.0
13032,ur.01062254540.86,2010.0,4.0
13033,ur.01010475404.63,2016.0,7.0
13034,ur.01053637674.43,2023.0,4.0
13035,ur.010104424255.55,,
13036,ur.010604040335.23,,
13037,ur.01062356656.48,2019.0,4.0
13038,ur.01014767040.43,2020.0,8.0
13039,ur.01015125206.76,,
13040,ur.01014174213.49,2018.0,1.0
13041,ur.01057743607.16,2014.0,4.0
13042,ur.01053555577.93,,
13043,ur.010132624702.70,2020.0,3.0
13044,ur.01011034666.31,,
13045,ur.010630730715.26,2012.0,1.0
13046,ur.010146555477.22,2018.0,6.0
13047,ur.010542260252.52,2017.0,3.0
13048,ur.010144727517.87,2024.0,10.0
13049,ur.010614350524.81,2019.0,3.0
13050,ur.010631120622.45,,
13051,ur.010143437072.32,2023.0,44.0
13052,ur.010541632614.68,,
13053,ur.01006670621.10,,
13054,ur.01007271665.79,2015.0,1.0
13055,ur.01011053244.38,,
13056,ur.01057015576.52,,
13057,ur.01055512207.43,,
13058,ur.01054163573.07,,
13059,ur.01055166074.80,,
13060,ur.01012372401.54,2021.0,11.0
13061,ur.01055244523.18,,
13062,ur.01056672603.14,,
13063,ur.01062035723.50,,
13064,ur.01055307223.54,,
13065,ur.01007622433.63,2015.0,1.0
13066,ur.01011567335.43,,
13067,ur.01015344511.00,2015.0,9.0
13068,ur.01060337561.04,,
13069,ur.01056134571.43,,
13070,ur.01057627077.75,2019.0,2.0
13071,ur.01060356463.00,,
13072,ur.01012542747.35,,
13073,ur.01011015661.42,,
13074,ur.01072725665.80,,
13075,ur.01011452423.46,,
13076,ur.01061152331.32,,
13077,ur.01010660540.39,,
13078,ur.01063155532.37,2022.0,17.0
13079,ur.01054232352.99,2022.0,2.0
13080,ur.01014407220.96,2015.0,4.0
13081,ur.01061142463.68,,
13082,ur.01010152221.53,,
13083,ur.01054477771.09,,
13084,ur.01060025771.82,,
13085,ur.01055070654.54,,
13086,ur.01056705036.57,,
13087,ur.01012357432.31,,
13088,ur.01055725300.04,,
13089,ur.01011532773.03,2011.0,13.0
13090,ur.01015532214.88,,
13091,ur.01060026703.18,,
13092,ur.010072522573.70,,
13093,ur.010073627007.98,2011.0,1.0
13094,ur.01063025353.86,,
13095,ur.01007527467.23,2023.0,1.0
13096,ur.010075035101.67,,
13097,ur.010576255161.42,,
13098,ur.01056534001.49,,
13099,ur.01015536035.17,,
13100,ur.01054021265.04,,
13101,ur.01056756370.18,2017.0,2.0
13102,ur.01060150372.76,,
13103,ur.01060621436.74,,
13104,ur.01013402074.07,,
13105,ur.01013062272.17,,
13106,ur.010143467307.01,,
13107,ur.01010343244.36,,
13108,ur.01056646540.43,2015.0,1.0
13109,ur.01053752604.15,,
13110,ur.010557002625.74,,
13111,ur.010072336405.36,,
13112,ur.010620654227.65,2023.0,18.0
13113,ur.01057701154.11,,
13114,ur.01063046311.94,,
13115,ur.01063071363.25,,
13116,ur.01062060613.35,,
13117,ur.01055134515.82,,
13118,ur.01007121261.03,,
13119,ur.01015152622.29,2019.0,8.0
13120,ur.01010057131.66,,
13121,ur.01057036215.75,,
13122,ur.01011710172.04,,
13123,ur.01015645722.40,2011.0,1.0
13124,ur.01060326751.64,2016.0,1.0
13125,ur.01015261434.44,,
13126,ur.01011062612.29,2018.0,1.0
13127,ur.01062021026.88,2013.0,1.0
13128,ur.01007014434.24,,
13129,ur.01010502673.13,,
13130,ur.01057164453.00,,
13131,ur.010613341104.13,,
13132,ur.01015667472.13,,
13133,ur.01055016626.25,,
13134,ur.01061211066.51,,
13135,ur.01054514554.46,,
13136,ur.01010507402.38,,
13137,ur.01007511762.83,,
13138,ur.010577654573.08,,
13139,ur.01013037276.65,2019.0,7.0
13140,ur.01062106474.95,,
13141,ur.01010144016.23,,
13142,ur.01061404752.53,,
13143,ur.01056337102.48,,
13144,ur.01007030133.41,,
13145,ur.01056764706.30,2014.0,1.0
13146,ur.01063057430.93,,
13147,ur.01011333256.70,,
13148,ur.01012352441.37,2021.0,16.0
13149,ur.01015263665.25,,
13150,ur.01014552506.32,,
13151,ur.01012407622.14,,
13152,ur.01011251422.84,,
13153,ur.01012744726.40,,
13154,ur.01011707421.00,2018.0,12.0
13155,ur.01015026240.36,2016.0,17.0
13156,ur.01015671335.67,,
13157,ur.01057113615.39,,
13158,ur.01055610607.16,,
13159,ur.01060057631.72,2018.0,21.0
13160,ur.01055111035.76,,
13161,ur.01013113311.35,,
13162,ur.01011044413.62,2018.0,1.0
13163,ur.01010315135.19,,
13164,ur.01060152051.23,2022.0,3.0
13165,ur.01015443121.21,2009.0,1.0
13166,ur.01063044441.20,2016.0,1.0
13167,ur.01056560532.13,,
13168,ur.01060127202.37,,
13169,ur.01054330560.74,,
13170,ur.01014313374.25,,
13171,ur.01014245022.88,2021.0,4.0
13172,ur.01056413507.49,,
13173,ur.01061757237.68,,
13174,ur.01056170324.61,,
13175,ur.01013317464.21,2020.0,12.0
13176,ur.01015542103.81,,
13177,ur.01062775103.30,,
13178,ur.01054432101.66,2012.0,1.0
13179,ur.01015365123.33,,
13180,ur.01055424325.93,2025.0,3.0
13181,ur.01010673223.31,,
13182,ur.01062463537.71,,
13183,ur.01062727577.35,,
13184,ur.01014731347.07,,
13185,ur.01011306162.46,,
13186,ur.010573572721.08,,
13187,ur.01057771427.24,2016.0,3.0
13188,ur.01011521035.92,,
13189,ur.01061660520.92,2023.0,10.0
13190,ur.01007564003.37,2019.0,1.0
13191,ur.01007013107.44,,
13192,ur.010115762124.00,,
13193,ur.01057230552.55,,
13194,ur.01011027111.45,2019.0,16.0
13195,ur.01060224603.44,,
13196,ur.01060455227.39,,
13197,ur.01011621331.10,2023.0,7.0
13198,ur.010113074200.18,2021.0,5.0
13199,ur.01066775210.34,2023.0,1.0
13200,ur.01071776300.47,,
13201,ur.01066611060.52,,
13202,ur.01065537006.16,,
13203,ur.01065543104.51,2016.0,1.0
13204,ur.01072362170.07,,
13205,ur.01043771734.05,2021.0,33.0
13206,ur.01041222122.45,,
13207,ur.01071641256.32,1999.0,1.0
13208,ur.01042615746.44,2018.0,5.0
13209,ur.01064676316.33,,
13210,ur.01063356070.23,,
13211,ur.01064127720.48,2009.0,1.0
13212,ur.01042262244.40,,
13213,ur.01037201162.28,,
13214,ur.01041267274.79,,
13215,ur.01072502466.26,2011.0,1.0
13216,ur.01043751332.55,2004.0,1.0
13217,ur.01070521476.44,,
13218,ur.01070220206.45,2015.0,2.0
13219,ur.01071706416.59,,
13220,ur.01070111614.77,2020.0,3.0
13221,ur.01065377271.36,2018.0,1.0
13222,ur.01067545323.77,2019.0,4.0
13223,ur.01043265445.14,,
13224,ur.010652521751.29,,
13225,ur.01043546050.09,,
13226,ur.01044133000.36,,
13227,ur.01063235060.97,,
13228,ur.01037261641.31,2019.0,10.0
13229,ur.010656516214.83,2020.0,8.0
13230,ur.010655246011.27,,
13231,ur.01063165767.72,,
13232,ur.010640566757.97,2012.0,1.0
13233,ur.01035776504.83,2016.0,2.0
13234,ur.01070627610.35,,
13235,ur.01041052505.52,,
13236,ur.01043240671.18,,
13237,ur.01071701175.57,,
13238,ur.01036747103.02,,
13239,ur.01043221703.16,,
13240,ur.01064613457.36,,
13241,ur.01036222237.00,,
13242,ur.01064022246.98,,
13243,ur.01064442515.46,,
13244,ur.01041570521.04,,
13245,ur.01070741125.58,,
13246,ur.01037350611.55,,
13247,ur.010723576543.11,,
13248,ur.01041173205.13,,
13249,ur.010441227701.56,,
13250,ur.01043702207.60,,
13251,ur.01072477303.97,,
13252,ur.01072606053.28,2024.0,17.0
13253,ur.01044157251.49,,
13254,ur.01066416212.07,2021.0,1.0
13255,ur.01036220474.55,,
13256,ur.01072235236.42,,
13257,ur.01071700443.85,2009.0,1.0
13258,ur.01066161527.57,2023.0,27.0
13259,ur.01065522603.02,,
13260,ur.01066753331.46,,
13261,ur.01041305251.67,2019.0,5.0
13262,ur.010711117002.05,,
13263,ur.010360505452.66,2019.0,2.0
13264,ur.010424130127.83,2022.0,11.0
13265,ur.010664323350.16,,
13266,ur.010356442772.63,,
13267,ur.010710024066.01,,
13268,ur.010423725656.92,,
13269,ur.01063466461.75,,
13270,ur.01065565063.11,,
13271,ur.01042545462.08,,
13272,ur.01066254507.50,2017.0,6.0
13273,ur.01065661702.83,2013.0,1.0
13274,ur.01065704206.87,,
13275,ur.01056053771.22,,
13276,ur.01036274263.83,2021.0,2.0
13277,ur.01071425173.20,,
13278,ur.01044335132.09,2021.0,10.0
13279,ur.01071663044.48,,
13280,ur.01037147653.87,,
13281,ur.01071531321.03,2020.0,9.0
13282,ur.01043411475.24,,
13283,ur.01065411114.84,,
13284,ur.01040735102.11,2016.0,3.0
13285,ur.01036767374.46,,
13286,ur.01064334606.85,2015.0,5.0
13287,ur.01040726574.99,2023.0,27.0
13288,ur.01066575132.45,,
13289,ur.01067076031.11,2020.0,27.0
13290,ur.01036202143.13,2018.0,26.0
13291,ur.010663735027.39,,
13292,ur.01063640131.53,,
13293,ur.010720116207.82,,
13294,ur.01064136251.87,,
13295,ur.01063521570.21,,
13296,ur.01067610710.76,,
13297,ur.01071664174.98,2022.0,4.0
13298,ur.010357032237.05,2023.0,3.0
13299,ur.01041207344.90,,
13300,ur.01067067264.40,,
13301,ur.010360071767.46,,
13302,ur.010663603077.32,2018.0,5.0
13303,ur.01065307740.59,2016.0,1.0
13304,ur.01044167762.50,,
13305,ur.01043230222.29,,
13306,ur.01072216410.37,,1.0
13307,ur.01041646516.16,,
13308,ur.01043137574.04,,
13309,ur.01063201116.10,,
13310,ur.01042135236.96,,
13311,ur.01071372255.49,2021.0,1.0
13312,ur.01042650033.09,,
13313,ur.01066056135.55,,
13314,ur.01041363577.25,,
13315,ur.010677031167.60,,
13316,ur.010440433167.11,,
13317,ur.010417044657.80,,
13318,ur.01070273445.00,,
13319,ur.01044062665.38,,
13320,ur.01043314065.09,,
13321,ur.01063515311.84,,
13322,ur.010676175717.32,,
13323,ur.010416261577.28,,
13324,ur.01042711121.84,,
