,affiliations,corresponding,current_organization_id,first_name,is_bogus,last_name,orcid,researcher_id,pub_id
32434,"[{'id': 'grid.411477.0', 'name': 'Azienda Ospedaliera Universitaria Senese', 'city': 'Siena', 'city_id': 3166548, 'country': 'Italy', 'country_code': 'IT', 'state': None, 'state_code': None}]",,grid.8404.8,Anna Maria,,Buccoliero,,ur.0731705211.93,pub.1021227875
32435,"[{'id': 'grid.8404.8', 'name': 'University of Florence', 'city': 'Florence', 'city_id': 3176959, 'country': 'Italy', 'country_code': 'IT', 'state': None, 'state_code': None}]",,grid.413181.e,Mirko,,Scagnet,['0000-0002-8463-8495'],ur.010104424255.55,pub.1021227875
32436,"[{'id': 'grid.267313.2', 'name': 'The University of Texas Southwestern Medical Center', 'city': 'Dallas', 'city_id': 4684888, 'country': 'United States', 'country_code': 'US', 'state': 'Texas', 'state_code': 'US-TX'}]",,grid.267313.2,Daniel C,,Bowers,,ur.01306772247.28,pub.1021227875
32438,"[{'id': 'grid.412134.1', 'name': 'Necker-Enfants Malades Hospital', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}]",,grid.412134.1,Stephanie,,Puget,,ur.01014552506.32,pub.1021227875
32439,"[{'id': 'grid.42327.30', 'name': 'Hospital for Sick Children', 'city': 'Toronto', 'city_id': 6167865, 'country': 'Canada', 'country_code': 'CA', 'state': 'Ontario', 'state_code': 'CA-ON'}]",,grid.42327.30,Cynthia,,Hawkins,,ur.01303036367.96,pub.1021227875
32440,"[{'id': 'grid.42327.30', 'name': 'Hospital for Sick Children', 'city': 'Toronto', 'city_id': 6167865, 'country': 'Canada', 'country_code': 'CA', 'state': 'Ontario', 'state_code': 'CA-ON'}]",,grid.42327.30,Uri,,Tabori,['0000-0002-5019-2683'],ur.01231232151.14,pub.1021227875
32441,"[{'id': 'grid.7122.6', 'name': 'University of Debrecen', 'city': 'Debrecen', 'city_id': 721472, 'country': 'Hungary', 'country_code': 'HU', 'state': None, 'state_code': None}]",,grid.7122.6,Almos,,Klekner,,ur.013070542607.48,pub.1021227875
32442,"[{'id': 'grid.7122.6', 'name': 'University of Debrecen', 'city': 'Debrecen', 'city_id': 721472, 'country': 'Hungary', 'country_code': 'HU', 'state': None, 'state_code': None}]",,grid.7122.6,Laszlo,,Bognar,,ur.01322063017.09,pub.1021227875
32445,"[{'id': 'grid.21107.35', 'name': 'Johns Hopkins University', 'city': 'Baltimore', 'city_id': 4347778, 'country': 'United States', 'country_code': 'US', 'state': 'Maryland', 'state_code': 'US-MD'}]",,grid.21107.35,Fausto J,,Rodriguez,['0000-0001-8662-1219'],ur.01023212571.19,pub.1021227875
32446,"[{'id': 'grid.239560.b', 'name': 'Children’s National Health System', 'city': 'Washington D.C.', 'city_id': 4140963, 'country': 'United States', 'country_code': 'US', 'state': 'District of Columbia', 'state_code': 'US-DC'}]",,grid.239560.b,D Ashley,,Hill,,ur.01034335136.62,pub.1021227875
32448,"[{'id': 'grid.266102.1', 'name': 'University of California, San Francisco', 'city': 'San Francisco', 'city_id': 5391959, 'country': 'United States', 'country_code': 'US', 'state': 'California', 'state_code': 'US-CA'}, {'name': ""Department of Radiation Oncology, Brigham and Women's Hospital, Dana-Farber Cancer Institute, Harvard Medical School, Boston Children's Hospital, Boston, Massachusetts, USA.""}]",,grid.38142.3c,Daphne A,,Haas-Kogan,,ur.01224226410.32,pub.1021227875
32451,"[{'id': 'grid.65499.37', 'name': 'Dana-Farber Cancer Institute', 'city': 'Boston', 'city_id': 4930956, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}]",,grid.65499.37,Charles D,,Stiles,,ur.0772632253.26,pub.1021227875
32452,"[{'id': 'grid.66859.34', 'name': 'Broad Institute', 'city': 'Cambridge', 'city_id': 4931972, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}, {'id': 'grid.65499.37', 'name': 'Dana-Farber Cancer Institute', 'city': 'Boston', 'city_id': 4930956, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}, {'id': 'grid.38142.3c', 'name': 'Harvard University', 'city': 'Cambridge', 'city_id': 4931972, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}]",,grid.65499.37,James E,,Bradner,,ur.01002551055.27,pub.1021227875
32453,"[{'id': 'grid.416084.f', 'name': ""Montreal Children's Hospital"", 'city': 'Montreal', 'city_id': 6077243, 'country': 'Canada', 'country_code': 'CA', 'state': 'Quebec', 'state_code': 'CA-QC'}, {'id': 'grid.14709.3b', 'name': 'McGill University', 'city': 'Montreal', 'city_id': 6077243, 'country': 'Canada', 'country_code': 'CA', 'state': 'Quebec', 'state_code': 'CA-QC'}]",,grid.14709.3b,Nada,,Jabado,,ur.01150751514.15,pub.1021227875
32454,"[{'id': 'grid.66859.34', 'name': 'Broad Institute', 'city': 'Cambridge', 'city_id': 4931972, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}]",,grid.266100.3,Alon,,Goren,,ur.01262005420.50,pub.1021227875
32456,"[{'id': 'grid.62560.37', 'name': ""Brigham and Women's Hospital"", 'city': 'Boston', 'city_id': 4930956, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}]",,grid.62560.37,Azra H,,Ligon,,ur.01113505567.82,pub.1021227875
32457,"[{'name': ""Dana-Farber/Boston Children's Cancer and Blood Disorders Center, Boston, Massachusetts, USA.""}, {'id': 'grid.2515.3', 'name': ""Boston Children's Hospital"", 'city': 'Boston', 'city_id': 4930956, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}, {'id': 'grid.38142.3c', 'name': 'Harvard University', 'city': 'Cambridge', 'city_id': 4931972, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}]",,grid.2515.3,Liliana,,Goumnerova,,ur.01345552045.52,pub.1021227875
32458,"[{'id': 'grid.25879.31', 'name': 'University of Pennsylvania', 'city': 'Philadelphia', 'city_id': 4560349, 'country': 'United States', 'country_code': 'US', 'state': 'Pennsylvania', 'state_code': 'US-PA'}, {'id': 'grid.239552.a', 'name': ""Children's Hospital of Philadelphia"", 'city': 'Philadelphia', 'city_id': 4560349, 'country': 'United States', 'country_code': 'US', 'state': 'Pennsylvania', 'state_code': 'US-PA'}]",,grid.239552.a,Angela J,,Waanders,,ur.014005602554.26,pub.1021227875
32460,"[{'name': ""Dana-Farber/Boston Children's Cancer and Blood Disorders Center, Boston, Massachusetts, USA.""}, {'id': 'grid.38142.3c', 'name': 'Harvard University', 'city': 'Cambridge', 'city_id': 4931972, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}]",,grid.65499.37,Mark W,,Kieran,['0000-0003-2184-7692'],ur.01112662540.20,pub.1021227875
32461,"[{'id': 'grid.66859.34', 'name': 'Broad Institute', 'city': 'Cambridge', 'city_id': 4931972, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}, {'id': 'grid.65499.37', 'name': 'Dana-Farber Cancer Institute', 'city': 'Boston', 'city_id': 4930956, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}, {'id': 'grid.62560.37', 'name': ""Brigham and Women's Hospital"", 'city': 'Boston', 'city_id': 4930956, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}, {'id': 'grid.2515.3', 'name': ""Boston Children's Hospital"", 'city': 'Boston', 'city_id': 4930956, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}, {'id': 'grid.38142.3c', 'name': 'Harvard University', 'city': 'Cambridge', 'city_id': 4931972, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}]",,grid.65499.37,Keith L,,Ligon,['0000-0002-7733-600X'],ur.01152270445.99,pub.1021227875
32462,"[{'id': 'grid.66859.34', 'name': 'Broad Institute', 'city': 'Cambridge', 'city_id': 4931972, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}, {'id': 'grid.65499.37', 'name': 'Dana-Farber Cancer Institute', 'city': 'Boston', 'city_id': 4930956, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}, {'id': 'grid.38142.3c', 'name': 'Harvard University', 'city': 'Cambridge', 'city_id': 4931972, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}, {'id': 'grid.62560.37', 'name': ""Brigham and Women's Hospital"", 'city': 'Boston', 'city_id': 4930956, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}]",,grid.65499.37,Rameen,,Beroukhim,,ur.01310170137.53,pub.1021227875
32463,"[{'id': 'grid.25879.31', 'name': 'University of Pennsylvania', 'city': 'Philadelphia', 'city_id': 4560349, 'country': 'United States', 'country_code': 'US', 'state': 'Pennsylvania', 'state_code': 'US-PA'}, {'id': 'grid.239552.a', 'name': ""Children's Hospital of Philadelphia"", 'city': 'Philadelphia', 'city_id': 4560349, 'country': 'United States', 'country_code': 'US', 'state': 'Pennsylvania', 'state_code': 'US-PA'}]",,grid.239552.a,Adam C,,Resnick,,ur.0662704054.11,pub.1021227875
32464,"[{'id': 'grid.428999.7', 'name': 'Institut Pasteur', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}, {'id': 'grid.4444.0', 'name': 'French National Centre for Scientific Research', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}, {'id': 'grid.7452.4', 'name': 'Paris Diderot University', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}]",,grid.428999.7,Mylène M,,Maury,,ur.01025740653.28,pub.1017195012
32465,"[{'id': 'grid.428999.7', 'name': 'Institut Pasteur', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}, {'id': 'grid.7429.8', 'name': 'Inserm', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}]",,grid.7429.8,Yu-Huan,,Tsai,,ur.01204647257.38,pub.1017195012
32466,"[{'id': 'grid.428999.7', 'name': 'Institut Pasteur', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}, {'id': 'grid.7429.8', 'name': 'Inserm', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}, {'name': 'National Reference Centre for Listeria, Paris, France.'}, {'name': 'World Health Organization Collaborating Center for Listeria, Paris, France.'}, {'id': 'grid.50550.35', 'name': 'Assistance Publique -Hopitaux De Paris', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}]",,grid.412134.1,Caroline,,Charlier,,ur.01227512272.12,pub.1017195012
32467,"[{'id': 'grid.428999.7', 'name': 'Institut Pasteur', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}, {'id': 'grid.4444.0', 'name': 'French National Centre for Scientific Research', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}]",,grid.428999.7,Marie,,Touchon,['0000-0001-7389-447X'],ur.01216511620.46,pub.1017195012
32468,"[{'id': 'grid.428999.7', 'name': 'Institut Pasteur', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}, {'name': 'National Reference Centre for Listeria, Paris, France.'}, {'name': 'World Health Organization Collaborating Center for Listeria, Paris, France.'}]",,grid.428999.7,Viviane,,Chenal-Francisque,,ur.01355211674.93,pub.1017195012
32469,"[{'id': 'grid.428999.7', 'name': 'Institut Pasteur', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}, {'name': 'National Reference Centre for Listeria, Paris, France.'}, {'name': 'World Health Organization Collaborating Center for Listeria, Paris, France.'}]",,grid.428999.7,Alexandre,,Leclercq,['0000-0003-3778-7313'],ur.0653502601.56,pub.1017195012
32470,"[{'id': 'grid.428999.7', 'name': 'Institut Pasteur', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}]",,grid.428999.7,Alexis,,Criscuolo,['0000-0002-8212-5215'],ur.01175454264.86,pub.1017195012
32471,"[{'id': 'grid.428999.7', 'name': 'Institut Pasteur', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}, {'id': 'grid.7429.8', 'name': 'Inserm', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}]",,grid.7429.8,Charlotte,,Gaultier,,ur.01235321207.87,pub.1017195012
32472,"[{'name': ""Paris-Est University, ANSES (Agence Nationale de Sécurité Sanitaire de l'Alimentation, de l'Environnement et du Travail), Food Safety Laboratory, Maisons-Alfort, France.""}]",,grid.410511.0,Sophie,,Roussel,,ur.0644164001.28,pub.1017195012
32473,"[{'name': ""Paris-Est University, ANSES (Agence Nationale de Sécurité Sanitaire de l'Alimentation, de l'Environnement et du Travail), Food Safety Laboratory, Maisons-Alfort, France.""}]",,grid.15540.35,Anne,,Brisabois,,ur.0707116272.28,pub.1017195012
32474,"[{'id': 'grid.428999.7', 'name': 'Institut Pasteur', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}, {'id': 'grid.7429.8', 'name': 'Inserm', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}]",,grid.428999.7,Olivier,,Disson,,ur.01217402305.10,pub.1017195012
32475,"[{'id': 'grid.428999.7', 'name': 'Institut Pasteur', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}, {'id': 'grid.4444.0', 'name': 'French National Centre for Scientific Research', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}]",,grid.428999.7,Eduardo P C,,Rocha,['0000-0001-7704-822X'],ur.011077577552.55,pub.1017195012
32476,"[{'id': 'grid.428999.7', 'name': 'Institut Pasteur', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}, {'id': 'grid.4444.0', 'name': 'French National Centre for Scientific Research', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}]",,grid.428999.7,Sylvain,,Brisse,,ur.01273616514.72,pub.1017195012
32477,"[{'id': 'grid.428999.7', 'name': 'Institut Pasteur', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}, {'id': 'grid.7429.8', 'name': 'Inserm', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}, {'name': 'National Reference Centre for Listeria, Paris, France.'}, {'name': 'World Health Organization Collaborating Center for Listeria, Paris, France.'}, {'id': 'grid.50550.35', 'name': 'Assistance Publique -Hopitaux De Paris', 'city': 'Paris', 'city_id': 2988507, 'country': 'France', 'country_code': 'FR', 'state': None, 'state_code': None}]",,grid.428999.7,Marc,,Lecuit,['0000-0002-4491-1063'],ur.0774117027.94,pub.1017195012
32478,"[{'id': 'grid.413575.1', 'name': 'Howard Hughes Medical Institute', 'city': 'Chevy Chase', 'city_id': 4351335, 'country': 'United States', 'country_code': 'US', 'state': 'Maryland', 'state_code': 'US-MD'}]",,grid.4709.a,Justin,,Crocker,,ur.01342652314.08,pub.1037987134
32479,"[{'id': 'grid.250464.1', 'name': 'Okinawa Institute of Science and Technology', 'city': 'Okinawa', 'city_id': 1894616, 'country': 'Japan', 'country_code': 'JP', 'state': None, 'state_code': None}]",,grid.250464.1,Garth R,,Ilsley,['0000-0001-9863-5802'],ur.01171037524.42,pub.1037987134
32480,"[{'id': 'grid.413575.1', 'name': 'Howard Hughes Medical Institute', 'city': 'Chevy Chase', 'city_id': 4351335, 'country': 'United States', 'country_code': 'US', 'state': 'Maryland', 'state_code': 'US-MD'}]",,grid.413575.1,David L,,Stern,['0000-0002-1847-6483'],ur.01207425660.13,pub.1037987134
32481,"[{'id': 'grid.47100.32', 'name': 'Yale University', 'city': 'New Haven', 'city_id': 4839366, 'country': 'United States', 'country_code': 'US', 'state': 'Connecticut', 'state_code': 'US-CT'}]",,grid.240871.8,Jamy C,,Peng,,ur.01361636503.94,pub.1023042192
32482,"[{'id': 'grid.42505.36', 'name': 'University of Southern California', 'city': 'Los Angeles', 'city_id': 5368361, 'country': 'United States', 'country_code': 'US', 'state': 'California', 'state_code': 'US-CA'}]",,grid.505809.1,Anton,,Valouev,,ur.01050144667.57,pub.1023042192
32483,"[{'id': 'grid.47100.32', 'name': 'Yale University', 'city': 'New Haven', 'city_id': 4839366, 'country': 'United States', 'country_code': 'US', 'state': 'Connecticut', 'state_code': 'US-CT'}]",,grid.47100.32,Na,,Liu,,ur.0747441534.36,pub.1023042192
32484,"[{'id': 'grid.47100.32', 'name': 'Yale University', 'city': 'New Haven', 'city_id': 4839366, 'country': 'United States', 'country_code': 'US', 'state': 'Connecticut', 'state_code': 'US-CT'}, {'name': 'Shanghai Institute of Advanced Immunochemical Studies, Shanghai, China.'}, {'id': 'grid.440637.2', 'name': 'ShanghaiTech University', 'city': 'Shanghai', 'city_id': 1796236, 'country': 'China', 'country_code': 'CN', 'state': None, 'state_code': None}]",,grid.47100.32,Haifan,,Lin,,ur.01051347607.78,pub.1023042192
32485,"[{'id': 'grid.274264.1', 'name': 'Oklahoma Medical Research Foundation', 'city': 'Oklahoma City', 'city_id': 4544349, 'country': 'United States', 'country_code': 'US', 'state': 'Oklahoma', 'state_code': 'US-OK'}]",,grid.274264.1,Celi,,Sun,,ur.01122720513.45,pub.1007115393
32486,"[{'id': 'grid.274264.1', 'name': 'Oklahoma Medical Research Foundation', 'city': 'Oklahoma City', 'city_id': 4544349, 'country': 'United States', 'country_code': 'US', 'state': 'Oklahoma', 'state_code': 'US-OK'}]",,grid.65519.3e,Julio E,,Molineros,,ur.0615530236.50,pub.1007115393
32487,"[{'id': 'grid.413575.1', 'name': 'Howard Hughes Medical Institute', 'city': 'Chevy Chase', 'city_id': 4351335, 'country': 'United States', 'country_code': 'US', 'state': 'Maryland', 'state_code': 'US-MD'}]",,grid.413575.1,Loren L,,Looger,,ur.0742745232.58,pub.1007115393
32488,"[{'name': 'Renal Division, Peking University First Hospital, Peking University Institute of Nephrology, Key Laboratory of Renal Disease, Ministry of Health of China and Key Laboratory of Chronic Kidney Disease Prevention and Treatment (Peking University), Ministry of Education, Beijing, China.'}]",,grid.11135.37,Xu-jie,,Zhou,['0000-0002-7215-707X'],ur.016567273044.05,pub.1007115393
