,count,funding,id
90983,1,15978802.0,ur.016203143344.16
90984,1,1609430.0,ur.016204515602.00
90985,1,818637.0,ur.016207560375.91
90986,1,38289512.0,ur.016227553132.51
90987,1,38289512.0,ur.016233414232.54
90988,1,1609430.0,ur.016234233102.57
90989,1,38289512.0,ur.016237560572.32
90990,1,44671940.0,ur.016255401612.31
90991,1,818637.0,ur.016255673575.02
90992,1,16257022.0,ur.016256246727.10
90993,1,15978802.0,ur.016270736712.98
90994,1,38289512.0,ur.016275666332.23
90995,1,38289512.0,ur.016300171442.94
90996,1,38289512.0,ur.016301527432.50
90997,1,38289512.0,ur.016305673772.00
90998,1,59499.0,ur.016317002571.22
90999,1,863789.0,ur.016321237461.60
91000,1,15978802.0,ur.016333211012.16
91001,1,38289512.0,ur.016344001532.47
91002,1,38289512.0,ur.016354007172.91
91003,1,15978802.0,ur.016405165312.06
91004,1,38289512.0,ur.016415756032.09
91005,1,38289512.0,ur.016422122372.52
91006,1,59499.0,ur.016434577331.53
91007,1,38289512.0,ur.016460230132.91
91008,1,38289512.0,ur.016464071232.25
91009,1,15978802.0,ur.016506334462.96
91010,1,15978802.0,ur.016515552612.12
91011,1,18195096.0,ur.016530504722.42
91012,1,38289512.0,ur.016532204432.08
91013,1,38289512.0,ur.016536350772.07
91014,1,18195096.0,ur.016554350477.73
91015,1,50856880.0,ur.016570360757.09
91016,1,38289512.0,ur.016574456532.57
91017,1,9308.0,ur.016606650540.92
91018,1,15978802.0,ur.016626140112.79
91019,1,38289512.0,ur.016642571732.42
91020,1,822033.0,ur.016644441107.89
91021,1,38289512.0,ur.016646433032.99
91022,1,38289512.0,ur.016657760767.99
91023,1,818637.0,ur.016665051275.94
91024,1,15978802.0,ur.016700114412.56
91025,1,38289512.0,ur.016714546232.52
91026,1,38289512.0,ur.047407124.33
91027,1,25919116.0,ur.053601122.01
91028,1,15978802.0,ur.054250447.35
91029,1,38289512.0,ur.0575630123.47
91030,1,38289512.0,ur.0576225735.73
91031,1,1609430.0,ur.0600076630.27
91032,1,534320.0,ur.0601713260.18
91033,1,15978802.0,ur.0601716011.43
91034,1,1044691.0,ur.0602373274.37
91035,1,1609430.0,ur.0603333463.51
91036,1,57163172.0,ur.0603453764.12
91037,1,9308.0,ur.0603630254.73
91038,1,3092195.0,ur.0603724536.09
91039,1,18195096.0,ur.0603727765.51
91040,1,38289512.0,ur.0605252675.93
91041,1,44671940.0,ur.0605462532.71
91042,1,44671940.0,ur.0605541566.36
91043,1,57163172.0,ur.0606427151.14
91044,1,9308.0,ur.0606747023.35
91045,1,10271292.0,ur.0607340634.03
91046,1,10271292.0,ur.0610413423.84
91047,1,742901.0,ur.0610640143.35
91048,1,1150722.0,ur.0610774252.19
91049,1,15978802.0,ur.0611324724.31
91050,1,15978802.0,ur.0611721335.42
91051,1,15978802.0,ur.0612032414.26
91052,1,23608.0,ur.0612111203.07
91053,1,742901.0,ur.0612461646.49
91054,1,5049000.0,ur.0614132156.45
91055,1,50856880.0,ur.0615343433.27
91056,1,14372451.0,ur.0615607440.16
91057,1,16257022.0,ur.0615714577.26
91058,1,15978802.0,ur.0616237721.56
91059,1,208120.0,ur.0617402011.37
91060,1,44671940.0,ur.0621216003.23
91061,1,9308.0,ur.0621661302.48
91062,1,38289512.0,ur.0621754344.94
91063,1,38289512.0,ur.0622452513.91
91064,1,15978802.0,ur.0623020441.85
91065,1,57163172.0,ur.0623501633.89
91066,1,15978802.0,ur.0624711051.42
91067,1,38289512.0,ur.0626205705.55
91068,1,44671940.0,ur.062654155.49
91069,1,25919116.0,ur.0627307272.08
91070,1,1044691.0,ur.0627652100.62
91071,1,44671940.0,ur.0627707411.21
91072,1,44671940.0,ur.0633247544.52
91073,1,15978802.0,ur.0634533460.64
91074,1,38289512.0,ur.0635626776.24
91075,1,818637.0,ur.0636252354.55
91076,1,44671940.0,ur.0640141236.28
91077,1,1806391.0,ur.0640243223.62
91078,1,77163.0,ur.0641461405.99
91079,1,15978802.0,ur.0642413331.14
91080,1,1036278.0,ur.0642601163.22
91081,1,1806391.0,ur.0645145502.85
91082,1,38289512.0,ur.0645231114.39
91083,1,38289512.0,ur.0645561162.69
91084,1,15978802.0,ur.0647474750.55
91085,1,14372451.0,ur.0650216531.95
91086,1,38289512.0,ur.0653267525.07
91087,1,15978802.0,ur.0656554423.61
91088,1,38289512.0,ur.0656711401.79
91089,1,50856880.0,ur.0657717623.97
91090,1,38289512.0,ur.0664142165.95
91091,1,1806391.0,ur.0664651121.89
91092,1,15978802.0,ur.0665366647.81
91093,1,7867816.0,ur.0666371421.45
91094,1,1044691.0,ur.0666403146.06
91095,1,15978802.0,ur.0666712411.86
91096,1,57163172.0,ur.0667046703.17
91097,1,16257022.0,ur.0670000471.37
91098,1,15978802.0,ur.0670567337.67
91099,1,38289512.0,ur.0675356452.73
91100,1,742901.0,ur.0676051570.00
91101,1,15978802.0,ur.0676121652.49
91102,1,15978802.0,ur.0677062746.64
91103,1,8400098.0,ur.0677213273.18
91104,1,1150722.0,ur.0677704144.71
91105,1,8807705.0,ur.0703203764.23
91106,1,1609430.0,ur.0705621120.92
91107,1,79000.0,ur.0706310437.21
91108,1,528910.0,ur.0706362164.80
91109,1,382260.0,ur.0706645245.17
91110,1,230391.0,ur.0707043262.20
91111,1,8844013.0,ur.0707130513.60
91112,1,15978802.0,ur.0707170425.51
91113,1,38289512.0,ur.0707760670.17
91114,1,818637.0,ur.0710155742.54
91115,1,1609430.0,ur.0710160670.51
91116,1,15978802.0,ur.0710465660.77
91117,1,208120.0,ur.0711701360.34
91118,1,15978802.0,ur.0713143534.23
91119,1,15978802.0,ur.0713344634.93
91120,1,1150722.0,ur.0713621307.68
91121,1,18195096.0,ur.0714221312.94
91122,1,24213.0,ur.0714332215.80
91123,1,57163172.0,ur.0714711062.98
91124,1,57163172.0,ur.0717014774.70
91125,1,693554.0,ur.0717337126.55
91126,1,8844013.0,ur.0720205351.12
91127,1,25919116.0,ur.0720414633.14
91128,1,358499.0,ur.0721061543.05
91129,1,38289512.0,ur.0721151110.43
91130,1,0.0,ur.0722006740.55
91131,1,5049000.0,ur.0722244340.07
91132,1,15978802.0,ur.0722377527.52
91133,1,5049000.0,ur.0722517230.57
91134,1,8856636.0,ur.0722617225.81
91135,1,1609430.0,ur.0723140342.76
91136,1,38289512.0,ur.0723762104.23
91137,1,38289512.0,ur.0724315253.18
91138,1,822033.0,ur.0724634103.52
91139,1,8856636.0,ur.0725326750.48
91140,1,8856636.0,ur.0726014225.96
91141,1,38289512.0,ur.0733273702.91
91142,1,25919116.0,ur.0734346216.34
91143,1,38289512.0,ur.07356124517.07
91144,1,15978802.0,ur.0736102170.14
91145,1,44671940.0,ur.07363426712.11
91146,1,863789.0,ur.0736357464.26
91147,1,38289512.0,ur.0736552512.58
91148,1,59499.0,ur.0736751027.36
91149,1,38289512.0,ur.07375610737.64
91150,1,15978802.0,ur.07377462612.24
91151,1,15978802.0,ur.0737763756.12
91152,1,4089542.0,ur.0740630142.67
91153,1,38289512.0,ur.07410253332.12
91154,1,38289512.0,ur.07420260772.15
91155,1,15978802.0,ur.07430055377.35
91156,1,15978802.0,ur.07445576012.30
91157,1,10271292.0,ur.0746357540.51
91158,1,38289512.0,ur.07465573672.48
91159,1,1609430.0,ur.0747331322.42
91160,1,38289512.0,ur.07473744677.73
91161,1,15978802.0,ur.0747457751.66
91162,1,38289512.0,ur.0750100773.07
91163,1,15978802.0,ur.07513711212.89
91164,1,15978802.0,ur.07517552312.32
91165,1,822033.0,ur.07527020037.33
91166,1,38289512.0,ur.07530343032.90
91167,1,208120.0,ur.0754130401.45
91168,1,44671940.0,ur.0754207153.13
91169,1,50856880.0,ur.0755036373.56
91170,1,818637.0,ur.07552622375.70
91171,1,15978802.0,ur.0756124457.97
91172,1,15978802.0,ur.07565665512.77
91173,1,38289512.0,ur.07572615132.74
91174,1,1609430.0,ur.07574173442.08
91175,1,38289512.0,ur.07602622572.32
91176,1,15978802.0,ur.0761542414.38
91177,1,1609430.0,ur.0762440430.16
91178,1,44671940.0,ur.07627563067.03
91179,1,15978802.0,ur.07630137612.18
91180,1,38289512.0,ur.07630435174.75
91181,1,38289512.0,ur.07640730332.38
91182,1,818637.0,ur.0764246133.44
91183,1,38289512.0,ur.0764405466.01
91184,1,8514420.0,ur.0764514361.85
91185,1,44671940.0,ur.0765354343.71
91186,1,15978802.0,ur.0765421661.26
91187,1,15978802.0,ur.0765661421.04
91188,1,1609430.0,ur.0766301530.65
91189,1,40585.0,ur.07666401701.42
91190,1,38289512.0,ur.0767031326.37
91191,1,38289512.0,ur.0767137552.85
91192,1,15978802.0,ur.07676253012.05
91193,1,50856880.0,ur.0767673555.64
91194,1,15978802.0,ur.07702114112.07
91195,1,15978802.0,ur.0770471455.91
91196,1,38289512.0,ur.07707043532.92
91197,1,15978802.0,ur.0771233577.13
91198,1,38289512.0,ur.07712704632.15
91199,1,818637.0,ur.07715710535.36
91200,1,38289512.0,ur.07717051172.53
91201,1,38289512.0,ur.0772244404.03
91202,1,1036278.0,ur.0772273663.15
91203,1,16257022.0,ur.07727477717.63
91204,1,1142186.0,ur.0773336244.96
91205,1,44671940.0,ur.07735326547.47
91206,1,38289512.0,ur.0774254305.32
91207,1,15978802.0,ur.07744366212.01
91208,1,15978802.0,ur.07750227312.34
91209,1,38289512.0,ur.07755156732.47
91210,1,44671940.0,ur.0777127426.51
91211,1,38289512.0,ur.0777220515.01
91212,19,4462729.0,ur.0710632644.36
91213,17,11754967.0,ur.0710777406.81
91214,10,7075377.0,ur.0705653401.15
91215,7,87953681.0,ur.0705656513.37
91216,5,5103356.0,ur.01266053113.52
91217,4,1762051.0,ur.010536044652.79
91218,4,1762051.0,ur.012631765612.56
91219,4,3106161.0,ur.01313030250.72
91220,4,317254.0,ur.014422343447.99
91221,3,1076588.0,ur.01002306730.96
91222,3,256046.0,ur.01033362272.55
91223,3,2819051.0,ur.01342176643.69
91224,3,274276.0,ur.01370145203.00
91225,3,4006255.0,ur.0604404037.31
91226,3,1126980.0,ur.0611165141.62
91227,3,245080.0,ur.0675041521.21
91228,3,1076588.0,ur.0675613006.13
91229,3,575955.0,ur.0710475126.93
91230,3,975568.0,ur.0711127314.12
91231,3,245080.0,ur.0731463356.25
91232,3,1076588.0,ur.0734173530.60
91233,2,3075497.0,ur.01013616463.01
91234,2,3075497.0,ur.010740305422.07
91235,2,3075497.0,ur.01113461365.12
91236,2,1197681.0,ur.01120535237.50
91237,2,860759.0,ur.01150677531.23
91238,2,182797.0,ur.01154755154.61
91239,2,1683579.0,ur.01166510002.31
91240,2,398337.0,ur.01167707001.85
91241,2,398337.0,ur.01234754134.17
91242,2,3075497.0,ur.01241444362.32
91243,2,30664.0,ur.01250637647.20
91244,2,508000.0,ur.012765027420.01
91245,2,398337.0,ur.013043635440.25
91246,2,3075497.0,ur.01310143475.51
91247,2,3075497.0,ur.013463471000.32
91248,2,3075497.0,ur.01350612632.23
91249,2,3075497.0,ur.01362537162.29
91250,2,398337.0,ur.01370037526.51
91251,2,185063.0,ur.014464574504.88
91252,2,1976682.0,ur.015624223262.94
91253,2,398337.0,ur.0607360360.49
91254,2,398337.0,ur.0622104147.69
91255,2,3075497.0,ur.0626036444.14
91256,2,145423.0,ur.0644056027.22
91257,2,398337.0,ur.0664472661.90
91258,2,0.0,ur.0705653251.86
91259,2,28553528.0,ur.0711352500.88
91260,2,398337.0,ur.0727507341.50
91261,2,3075497.0,ur.0750130141.94
91262,2,98782.0,ur.0757477125.21
91263,2,3075497.0,ur.0763104537.18
91264,2,398337.0,ur.0765661111.14
91265,2,145423.0,ur.0772447763.45
91266,2,3075497.0,ur.0775713572.80
91267,1,2547.0,ur.010000510502.25
91268,1,79097104.0,ur.010017112322.78
91269,1,79097104.0,ur.010041457252.76
91270,1,8813.0,ur.01006235747.16
91271,1,296797.0,ur.010071135231.01
91272,1,3169271.0,ur.01010052346.28
91273,1,79097104.0,ur.01014544346.17
91274,1,79097104.0,ur.010207412377.61
91275,1,2547.0,ur.010220423660.21
91276,1,79097104.0,ur.010227662152.12
91277,1,72174.0,ur.01024007000.74
91278,1,28195378.0,ur.01024145163.14
91279,1,2547.0,ur.01024416153.43
91280,1,2547.0,ur.01025014512.62
91281,1,79097104.0,ur.010255643677.42
91282,1,79097104.0,ur.010272134252.85
91283,1,2547.0,ur.010273502137.72
91284,1,8813.0,ur.01027531215.94
91285,1,100005.0,ur.01035036737.46
91286,1,2547.0,ur.0104031531.18
91287,1,79097104.0,ur.01043555644.76
91288,1,79097104.0,ur.01046005003.46
91289,1,79097104.0,ur.010462724317.35
91290,1,79097104.0,ur.01050616075.82
91291,1,79097104.0,ur.010521266257.60
91292,1,79097104.0,ur.010522611252.92
91293,1,3169271.0,ur.01052344614.98
91294,1,79097104.0,ur.010556553477.96
91295,1,32570.0,ur.01057342710.10
91296,1,79097104.0,ur.010611242537.71
91297,1,79097104.0,ur.01064221452.14
91298,1,79097104.0,ur.01065235671.43
91299,1,79097104.0,ur.01066004754.00
91300,1,79097104.0,ur.01071107125.15
91301,1,79097104.0,ur.010753266252.90
91302,1,79097104.0,ur.01075521071.30
91303,1,79097104.0,ur.010757363277.08
91304,1,344570.0,ur.01100721606.82
91305,1,79097104.0,ur.01102421055.22
91306,1,247947.0,ur.01104273204.58
91307,1,79097104.0,ur.01105313236.33
91308,1,79097104.0,ur.011073355752.13
91309,1,79097104.0,ur.01110120615.60
91310,1,79097104.0,ur.01112347146.56
91311,1,19417.0,ur.01113203161.82
91312,1,79097104.0,ur.01117323237.33
91313,1,96235.0,ur.01120240450.41
91314,1,79097104.0,ur.01121505716.25
91315,1,79097104.0,ur.011252056452.42
91316,1,110623.0,ur.01127342666.80
91317,1,19417.0,ur.01132647725.77
91318,1,1681032.0,ur.011340772134.64
91319,1,379081.0,ur.01134170642.47
91320,1,100005.0,ur.01135446544.21
91321,1,79097104.0,ur.011362443752.27
91322,1,79097104.0,ur.01136463452.86
91323,1,79097104.0,ur.011415213377.99
91324,1,79097104.0,ur.01142135046.37
91325,1,79097104.0,ur.011457373017.07
91326,1,79097104.0,ur.01146230720.93
91327,1,79097104.0,ur.01147407423.80
91328,1,79097104.0,ur.011502533452.30
91329,1,79097104.0,ur.01152460135.37
91330,1,79097104.0,ur.01152653546.57
91331,1,79097104.0,ur.011550646652.56
91332,1,28195378.0,ur.011551276412.71
91333,1,79097104.0,ur.01156374300.03
91334,1,79097104.0,ur.01160317020.46
91335,1,79097104.0,ur.01163517542.31
91336,1,544336.0,ur.01164271610.35
91337,1,79097104.0,ur.01165013271.35
91338,1,79097104.0,ur.01166235215.32
91339,1,1681032.0,ur.01174173026.98
91340,1,1045924.0,ur.01174604225.00
91341,1,79097104.0,ur.01176663302.58
91342,1,79097104.0,ur.011777402737.52
91343,1,2547.0,ur.01200400064.05
91344,1,79097104.0,ur.01201125430.36
91345,1,2547.0,ur.01202410737.13
91346,1,79097104.0,ur.012047437052.78
91347,1,79097104.0,ur.01207444242.19
91348,1,79097104.0,ur.01210164465.54
91349,1,8813.0,ur.01214355067.36
91350,1,79097104.0,ur.01221175072.11
91351,1,79097104.0,ur.01221224713.22
91352,1,79097104.0,ur.012226137552.50
91353,1,79097104.0,ur.01223516443.21
91354,1,1681032.0,ur.01224476506.31
91355,1,3169271.0,ur.01227011705.99
91356,1,79097104.0,ur.012271761507.80
91357,1,79097104.0,ur.01230733615.57
91358,1,79097104.0,ur.01233627360.83
91359,1,79097104.0,ur.012354550452.39
91360,1,79097104.0,ur.012372337377.12
91361,1,2547.0,ur.01240352447.51
91362,1,79097104.0,ur.012406722157.58
91363,1,653345.0,ur.012420471572.13
91364,1,79097104.0,ur.01243366275.54
91365,1,379081.0,ur.01252056221.91
91366,1,79097104.0,ur.01254401733.05
91367,1,1681032.0,ur.01255514743.21
91368,1,79097104.0,ur.01260011423.82
91369,1,79097104.0,ur.01264574137.30
91370,1,79097104.0,ur.01265375303.95
91371,1,79097104.0,ur.012707271552.61
91372,1,448000.0,ur.01273120254.58
91373,1,79097104.0,ur.01273500070.18
91374,1,79097104.0,ur.012761246052.54
91375,1,2420714.0,ur.01276347270.02
91376,1,3066684.0,ur.013007204621.32
91377,1,2420714.0,ur.01301316136.46
91378,1,1681032.0,ur.01302220255.48
91379,1,79097104.0,ur.01303057770.54
91380,1,79097104.0,ur.013055366417.46
91381,1,61208.0,ur.01306771534.70
91382,1,79097104.0,ur.013071633352.81
91383,1,72174.0,ur.01311302231.84
91384,1,1681032.0,ur.01311676427.29
91385,1,2420714.0,ur.01314530457.38
91386,1,645880.0,ur.01317764616.30
91387,1,79097104.0,ur.013204463467.10
91388,1,79097104.0,ur.013215564152.42
91389,1,2547.0,ur.013222714227.54
91390,1,1681032.0,ur.01324515633.78
91391,1,72174.0,ur.01325524165.20
91392,1,79097104.0,ur.013263677352.03
91393,1,2547.0,ur.01326764700.38
91394,1,316423.0,ur.01327147662.24
91395,1,79097104.0,ur.01327335755.26
91396,1,2547.0,ur.01327447272.43
91397,1,2420714.0,ur.01327651543.14
91398,1,79097104.0,ur.01330746022.63
91399,1,28195378.0,ur.01331736326.18
91400,1,79097104.0,ur.01333204647.08
91401,1,79097104.0,ur.01334573464.58
91402,1,79097104.0,ur.01335074257.04
91403,1,28195378.0,ur.013352753165.05
91404,1,79097104.0,ur.013371511617.13
91405,1,79097104.0,ur.01341077514.79
91406,1,79097104.0,ur.013417702427.24
91407,1,8813.0,ur.01342051134.02
91408,1,79097104.0,ur.01350274310.55
91409,1,79097104.0,ur.013510513252.22
91410,1,79097104.0,ur.01351164170.34
91411,1,2547.0,ur.01351404147.23
91412,1,3169271.0,ur.01351440247.41
91413,1,79097104.0,ur.01351541166.31
91414,1,79097104.0,ur.01352373127.50
91415,1,79097104.0,ur.01353514016.47
91416,1,79097104.0,ur.01354030744.72
91417,1,79097104.0,ur.01366731473.60
91418,1,8813.0,ur.013667633067.08
91419,1,1681032.0,ur.01367425666.61
91420,1,79097104.0,ur.01370036411.57
91421,1,79097104.0,ur.014000157624.24
91422,1,3066684.0,ur.014052677220.46
91423,1,79097104.0,ur.014147271647.12
91424,1,8813.0,ur.014163264520.43
91425,1,930758.0,ur.014237230520.68
91426,1,8813.0,ur.014277513120.87
91427,1,79097104.0,ur.014306073652.60
91428,1,79097104.0,ur.014350345752.59
91429,1,79097104.0,ur.014474061577.42
91430,1,3066684.0,ur.014602144420.41
91431,1,79097104.0,ur.014644352072.19
91432,1,79097104.0,ur.014646357322.68
91433,1,79097104.0,ur.014656640352.95
91434,1,79097104.0,ur.014715251077.56
91435,1,8813.0,ur.015001051147.43
91436,1,79097104.0,ur.015056465637.41
91437,1,8813.0,ur.015143206720.12
91438,1,79097104.0,ur.015151730717.60
91439,1,79097104.0,ur.015253471557.49
91440,1,79097104.0,ur.015333701302.31
91441,1,79097104.0,ur.015334131252.19
91442,1,79097104.0,ur.015352363614.30
91443,1,79097104.0,ur.015427604637.37
91444,1,79097104.0,ur.015516473052.41
91445,1,79097104.0,ur.015627060352.14
91446,1,40000.0,ur.015734107537.38
91447,1,79097104.0,ur.016047224452.86
91448,1,1681032.0,ur.016166471540.00
91449,1,19417.0,ur.016474527740.05
91450,1,79097104.0,ur.016612643652.69
91451,1,79097104.0,ur.016655115752.98
91452,1,79097104.0,ur.016656745427.58
91453,1,28195378.0,ur.016673233557.56
91454,1,79097104.0,ur.0600546227.10
91455,1,79097104.0,ur.0601074135.41
91456,1,2547.0,ur.0610464605.55
91457,1,2547.0,ur.0613636415.32
91458,1,79097104.0,ur.0615343433.27
91459,1,79097104.0,ur.0617032067.65
91460,1,79097104.0,ur.0617413040.98
91461,1,79097104.0,ur.0617611562.43
91462,1,79097104.0,ur.0620674221.66
91463,1,79097104.0,ur.0622273004.10
91464,1,79097104.0,ur.0622734122.51
91465,1,79097104.0,ur.0623401300.49
91466,1,79097104.0,ur.0624307510.87
91467,1,1681032.0,ur.0630544427.31
91468,1,79097104.0,ur.0634536153.15
91469,1,79097104.0,ur.0635465653.25
91470,1,3169271.0,ur.0636514422.06
91471,1,1681032.0,ur.0637453473.51
91472,1,2547.0,ur.0641432466.62
91473,1,79097104.0,ur.0644600175.54
91474,1,79097104.0,ur.0651327113.82
91475,1,79097104.0,ur.0652766177.64
91476,1,79097104.0,ur.0655241773.00
91477,1,79097104.0,ur.0662533124.51
91478,1,60000.0,ur.0663742554.80
91479,1,79097104.0,ur.0663776746.85
91480,1,79097104.0,ur.0666264636.21
91481,1,79097104.0,ur.0667716326.77
91482,1,79097104.0,ur.0670602307.64
91483,1,1045924.0,ur.0672212376.26
91484,1,91479.0,ur.0673333254.07
91485,1,79097104.0,ur.0673420715.06
91486,1,79097104.0,ur.0673433175.86
91487,1,2547.0,ur.0673674666.53
91488,1,79097104.0,ur.0674304440.17
91489,1,2275492.0,ur.0674427107.89
91490,1,79097104.0,ur.0676162132.66
91491,1,79097104.0,ur.0676245775.05
91492,1,79097104.0,ur.0705101106.89
91493,1,2547.0,ur.0705251315.50
91494,1,297781.0,ur.0706205706.00
91495,1,40000.0,ur.0710477310.59
91496,1,79097104.0,ur.0710562333.79
91497,1,79097104.0,ur.0710675501.55
91498,1,1048649.0,ur.0710761232.06
91499,1,344570.0,ur.0711233010.60
91500,1,79097104.0,ur.0713171367.52
91501,1,79097104.0,ur.0714512746.05
91502,1,79097104.0,ur.0717701135.24
91503,1,3066684.0,ur.0720443315.25
91504,1,6194725.0,ur.0722503771.61
91505,1,2275492.0,ur.0723576657.87
91506,1,79097104.0,ur.0723654715.50
91507,1,79097104.0,ur.0725021755.91
91508,1,79097104.0,ur.0725063531.28
91509,1,79097104.0,ur.0727216424.84
91510,1,79097104.0,ur.0737341060.90
91511,1,79097104.0,ur.0740132231.05
91512,1,79097104.0,ur.0740676672.39
91513,1,2547.0,ur.0742270451.23
91514,1,2420714.0,ur.0743066566.95
91515,1,79097104.0,ur.0744217470.40
91516,1,79097104.0,ur.0744277304.65
91517,1,79097104.0,ur.0745211251.94
91518,1,645880.0,ur.0745434353.87
91519,1,2547.0,ur.07471156460.12
91520,1,79097104.0,ur.0747146041.03
91521,1,79097104.0,ur.0750764513.50
91522,1,79097104.0,ur.07524142727.81
91523,1,79097104.0,ur.0754407766.59
91524,1,79097104.0,ur.0755337212.73
91525,1,79097104.0,ur.0756763072.47
91526,1,1045924.0,ur.0764316272.07
91527,1,79097104.0,ur.07657115452.21
91528,1,79097104.0,ur.0766550746.50
91529,1,79097104.0,ur.07675073507.37
91530,1,79097104.0,ur.0767576572.99
91531,1,28195378.0,ur.0767641334.29
91532,1,79097104.0,ur.0770565146.62
91533,1,79097104.0,ur.07721367552.34
91534,1,79097104.0,ur.07724725412.53
91535,1,79097104.0,ur.0776167527.10
91536,20,99336594.0,ur.0723475541.32
91537,17,6895904.0,ur.0723174534.23
91538,14,1967184.0,ur.0723457122.02
91539,12,3828442.0,ur.0707721122.05
91540,8,21633708.0,ur.0707376636.84
91541,8,6278284.0,ur.0723015610.17
91542,7,12301794.0,ur.0723007550.69
91543,6,4559972.0,ur.0664742531.51
91544,5,1422758.0,ur.0707506136.22
91545,4,1038877.0,ur.01143605673.16
91546,4,1594080.0,ur.0710117354.03
91547,3,457402.0,ur.01315665407.13
91548,3,6246212.0,ur.0640722665.20
91549,3,5616076.0,ur.0723060254.38
91550,3,4800555.0,ur.0723166621.31
91551,2,12157109.0,ur.01010067410.63
91552,2,1196950.0,ur.01014656424.97
91553,2,991770.0,ur.01041207623.23
91554,2,1175619.0,ur.01046733460.49
91555,2,4029068.0,ur.01100051746.38
91556,2,475532.0,ur.01170360045.33
91557,2,553125.0,ur.01172105047.27
91558,2,154992.0,ur.01177760010.26
91559,2,475532.0,ur.01235531510.11
91560,2,154992.0,ur.01256130717.57
91561,2,5060945.0,ur.01256711207.61
91562,2,3061826.0,ur.01302361633.27
91563,2,1107165.0,ur.0601174073.04
91564,2,2039351.0,ur.0704236623.67
91565,2,363861.0,ur.0710060341.30
91566,2,268297.0,ur.0721255202.96
91567,2,2848684.0,ur.0723375213.41
91568,2,3051454.0,ur.0723447677.24
91569,2,3061826.0,ur.0730062436.32
91570,2,2196589.0,ur.0732505060.44
91571,2,154992.0,ur.07437174252.55
91572,2,475532.0,ur.07614410015.42
91573,1,0.0,ur.01000747325.87
91574,1,482900.0,ur.01001502667.30
91575,1,4492560.0,ur.01010711237.11
91576,1,25151.0,ur.01011233171.81
91577,1,55495.0,ur.01013716106.15
91578,1,169957.0,ur.01015126626.29
91579,1,30205276.0,ur.01025700733.36
91580,1,530410.0,ur.01042626236.40
91581,1,134614.0,ur.01045055413.57
91582,1,1290279.0,ur.010504221552.76
91583,1,581475.0,ur.01053112101.51
91584,1,30205276.0,ur.01056026102.68
91585,1,1290279.0,ur.01063446700.79
91586,1,576755.0,ur.010635777054.06
91587,1,54656.0,ur.01065052764.83
91588,1,540842.0,ur.01071372255.49
91589,1,134614.0,ur.01072030437.12
91590,1,20150.0,ur.01073350260.83
91591,1,1104455.0,ur.010742357157.44
91592,1,7793332.0,ur.011000626437.62
91593,1,540842.0,ur.01102364162.07
91594,1,1290279.0,ur.01102463060.28
91595,1,16527424.0,ur.01113510023.26
91596,1,0.0,ur.01117452065.82
91597,1,134614.0,ur.01122461644.01
91598,1,164629.0,ur.011331271704.22
91599,1,2488643.0,ur.01133703741.05
91600,1,1290279.0,ur.011354201320.54
91601,1,4492560.0,ur.011371652267.79
91602,1,1638781.0,ur.011405001662.87
91603,1,576755.0,ur.01141204556.36
91604,1,30205276.0,ur.01142573400.96
91605,1,576755.0,ur.011453331310.79
91606,1,1290279.0,ur.01146070770.06
91607,1,1290279.0,ur.011475450573.69
91608,1,1290279.0,ur.011536543120.73
91609,1,568385.0,ur.01153767347.15
91610,1,1544791.0,ur.01154146631.07
91611,1,1290279.0,ur.01154332140.97
91612,1,1290279.0,ur.01154436373.77
91613,1,1638781.0,ur.011546274527.15
91614,1,1113198.0,ur.011562070307.17
91615,1,1290279.0,ur.01166223061.02
91616,1,1290279.0,ur.01173057435.55
91617,1,1290279.0,ur.01202154434.84
91618,1,199232.0,ur.012052150772.32
91619,1,30205276.0,ur.01210242533.67
91620,1,576755.0,ur.01211466463.97
91621,1,568385.0,ur.01212342204.18
91622,1,25151.0,ur.01220244054.16
91623,1,1517035.0,ur.012214340267.12
91624,1,581475.0,ur.01225725052.57
91625,1,1638781.0,ur.012264440652.05
91626,1,1638781.0,ur.012266613364.42
91627,1,0.0,ur.01227765035.49
91628,1,1290279.0,ur.01237464446.20
91629,1,1517035.0,ur.01244145557.60
91630,1,450381.0,ur.01244320257.03
91631,1,4492560.0,ur.01246477473.43
91632,1,1290279.0,ur.01253173635.92
91633,1,581475.0,ur.01254174213.06
91634,1,164629.0,ur.01263322213.53
91635,1,30205276.0,ur.012716415257.55
91636,1,530410.0,ur.01273277721.53
91637,1,41721.0,ur.01273315050.47
91638,1,576755.0,ur.01273777252.97
91639,1,1290279.0,ur.012747142320.67
91640,1,482900.0,ur.01300300674.41
91641,1,2307842.0,ur.01300426150.73
91642,1,30205276.0,ur.01301743656.30
91643,1,555131.0,ur.01302147220.09
91644,1,576755.0,ur.01302346764.43
91645,1,568385.0,ur.01302717261.90
91646,1,1290279.0,ur.013063370720.69
91647,1,200245.0,ur.01313042721.59
91648,1,1290279.0,ur.013135650460.85
91649,1,4492560.0,ur.01315441350.31
91650,1,16527424.0,ur.01317560065.54
91651,1,16527424.0,ur.01324014327.20
91652,1,3061856.0,ur.013240631377.33
91653,1,16527424.0,ur.01324336137.25
91654,1,576755.0,ur.01327036113.15
91655,1,581475.0,ur.01335144752.20
91656,1,450381.0,ur.01336543153.46
91657,1,482900.0,ur.01340036473.71
