researcher_id,pubs,full_name,citations_mean,altmetric_mean,last_pub_year,url
ur.015760333745.28,11,Aysu Okbay,269.3636363636364,491.6363636363636,2019,
ur.01303606614.33,11,Paul L. Auer,110.9090909090909,248.9090909090909,2020,
ur.01200771067.24,11,Winfried März,297.72727272727275,185.27272727272728,2021,
ur.015645550457.99,11,Christopher J O'Donnell,238.36363636363637,99.45454545454545,2020,
ur.0735150730.63,11,Dragana Vuckovic,107.18181818181819,245.1818181818182,2019,
ur.01021156177.43,11,Lavinia Paternoster,205.36363636363637,354.45454545454544,2019,
ur.07373714373.74,11,Carol A. Wang,98.63636363636364,329.1818181818182,2021,
ur.01016157627.69,11,Anshul Kundaje,200.36363636363637,119.45454545454545,2021,
ur.01341032053.15,10,Marcus E. Kleber,287.4,200.2,2021,
ur.0765074230.63,10,Jonas B. Nielsen,212.5,135.1,2021,
ur.01354374010.44,10,Deborah J. Thompson,101.6,195.7,2019,
ur.013765676317.14,10,Christopher I. Amos,152.8,249.1,2020,
ur.01312451146.19,10,Henning Tiemeier,388.7,575.8,2021,
ur.01333446703.24,10,Javier Benitez,191.4,291.4,2020,
ur.01201444625.22,10,Brendan Bulik-Sullivan,828.4,133.9,2019,
ur.013400105157.02,10,Kyoko Watanabe,285.7,449.0,2021,
ur.01142074247.89,10,Martin Farrall,338.7,155.4,2021,
ur.01006524472.69,10,Richard P. Lifton,158.1,90.2,2021,
ur.01352712313.86,10,Isleifur Olafsson,132.5,110.4,2021,
ur.01110104731.70,10,Jaana Lindström,77.7,256.1,2021,
ur.0765377607.72,10,Manuel R. Teixeira,126.6,303.8,2021,
ur.013716550164.32,10,J. Michael Gaziano,147.0,128.3,2021,
ur.012600555377.86,10,Kathryn L. Lunetta,284.7,293.9,2020,
ur.01270001061.21,10,Steven A. Lubitz,248.7,320.1,2021,
ur.01072063605.26,10,Lars Lannfelt,339.3,163.1,2021,
ur.011103735437.73,10,Ken K. Ong,242.9,697.6,2021,
ur.01230014411.44,10,David A. Mackey,146.7,170.8,2020,
ur.0737513674.23,10,Bogdan Pasaniuc,190.1,66.8,2021,
ur.01255157234.57,10,Anne E Justice,109.1,157.3,2019,
ur.01205104126.28,10,Frits R Rosendaal,151.5,371.7,2021,
ur.0675136436.15,10,Christiaan de Leeuw,437.9,414.1,2020,
ur.01023673114.90,10,Adalbjorg Jonasdottir,71.7,286.3,2021,
ur.01311633216.84,10,David A Bennett,255.2,241.3,2021,
ur.0762015416.08,10,Jimmy Z Liu,324.1,157.7,2021,
ur.01225247126.20,10,Giorgio Pistis,268.7,311.3,2021,
ur.01002106575.49,10,Torben Jørgensen,175.5,155.1,2021,
ur.01240456501.49,10,Jennifer A Smith,205.6,226.0,2020,
ur.01356101225.49,10,Wei Zhao,267.8,205.3,2019,
ur.01345057751.89,10,Sarah E Harris,148.3,131.3,2019,
ur.01342123562.37,10,Masato Akiyama,117.0,103.1,2021,
ur.0714227664.21,10,Mathias Gorski,184.4,162.5,2019,
ur.0642244565.58,10,Franco Giulianini,157.7,227.6,2021,
ur.012522367447.42,10,David J Adams,88.7,132.3,2021,
ur.0740162447.45,10,Tibor V. Varga,104.4,132.8,2021,
ur.01162244006.55,10,Chris P. Barnes,68.3,97.1,2021,
ur.0712400456.14,10,Henry Völzke,283.3,372.2,2021,
ur.01114462237.40,10,Jan H. Veldink,133.5,237.2,2021,
ur.01004117202.37,10,Benjamin Werner,68.0,78.5,2021,
ur.01322720426.10,10,Frida Renström,110.2,142.0,2021,
ur.011405001662.87,10,Kari E North,92.6,263.6,2021,
ur.016400724047.81,10,Roel G W Verhaak,133.9,115.6,2021,
ur.01212615411.02,10,Felix R. Day,560.5,565.7,2021,
ur.015652454457.90,10,Philippe Froguel,220.0,260.1,2021,
ur.0611137272.32,10,Valentina Escott-Price,540.7,411.3,2021,
ur.011235144537.09,10,Brenda W. J. H. Penninx,241.8,184.1,2021,
ur.0662000045.72,10,Bendik S. Winsvold,130.4,268.3,2021,
ur.011730155577.61,10,Daniel H. Geschwind,467.3,253.1,2019,
ur.0735501366.78,10,Nick Patterson,725.1,87.6,2020,
ur.01214037731.22,10,Alfons Meindl,167.8,234.9,2020,
ur.01121575667.46,10,Ivana Kolcic,193.3,382.6,2021,
ur.01002616026.32,10,Angela Cox,183.7,287.7,2020,
ur.0705101106.89,10,Evan E. Eichler,108.8,107.8,2021,
ur.0607606036.45,10,Alicja Wolk,129.1,318.0,2021,
ur.0775651027.78,10,Archie Campbell,188.8,292.8,2021,
ur.01215161056.22,10,Irene L. Andrulis,191.4,291.4,2020,
ur.011362467573.59,10,Eirini Marouli,168.3,155.9,2019,
ur.01176514264.61,10,Ute Hamann,191.4,291.4,2020,
ur.0575702706.33,10,Massimiliano Cocca,105.6,188.6,2019,
ur.0703026332.87,10,Patrick Deelen,131.7,92.1,2021,
ur.013632405754.68,10,Marco Brumat,105.6,188.6,2019,
ur.01310170137.53,10,Rameen Beroukhim,118.8,131.6,2020,
ur.01341453130.26,10,Xun Xu,88.1,70.0,2021,
ur.01025022663.19,10,Sigurjon A Gudjonsson,136.6,172.6,2021,
ur.01153036061.24,10,Roger L Milne,191.5,303.4,2020,
ur.01332060026.49,10,Satu Männistö,143.4,161.4,2019,
ur.01354776404.02,10,Folkert W. Asselbergs,71.1,120.5,2021,
ur.010377163437.33,10,Nicholette D. Palmer,59.3,201.7,2021,
ur.01117105305.38,10,Thérèse Truong,188.8,346.5,2020,
ur.0754274002.97,10,Andrew M. McIntosh,405.9,289.9,2021,
ur.015003472057.84,10,Xiao-Ou Shu,152.7,203.0,2020,
ur.01277733461.07,10,Julian Peto,166.8,284.8,2020,
ur.01114651121.45,10,Paolo Radice,191.4,291.4,2020,
ur.013117404317.63,9,Kamila Czene,175.11111111111111,301.22222222222223,2020,
ur.013436612575.23,9,Stefan Weiss,105.77777777777777,135.44444444444446,2021,
ur.0712635675.19,9,Harald Grallert,245.77777777777777,299.1111111111111,2021,
ur.01157661566.11,9,Zsofia Kote-Jarai,120.55555555555556,222.88888888888889,2021,
ur.0575776442.24,9,Claudia Schurmann,152.55555555555554,274.8888888888889,2021,
ur.01043744667.67,9,Cristina Menni,186.44444444444446,289.22222222222223,2021,
ur.01220655635.19,9,Olov Rolandsson,95.22222222222223,133.55555555555554,2021,
ur.01106754655.50,9,Cramer Christensen,89.44444444444444,161.0,2021,
ur.01160234271.56,9,Joseph D. Buxbaum,415.6666666666667,205.11111111111111,2019,
ur.01104516710.33,9,Jonathan K Pritchard,165.66666666666666,108.55555555555556,2021,
ur.0660747026.21,9,Rita K. Schmutzler,180.22222222222223,249.66666666666666,2020,
ur.01034121076.87,9,Anders Hamsten,414.22222222222223,161.11111111111111,2018,
ur.01073352754.87,9,Francisca Vazquez,162.22222222222223,74.55555555555556,2021,
ur.0706161564.18,9,Bram Peter Prins,209.44444444444446,131.66666666666666,2021,
ur.0736042130.28,9,Kelly Cho,125.55555555555556,137.88888888888889,2021,
ur.01215532237.43,9,David Torrents,69.55555555555556,207.44444444444446,2020,
ur.01031217667.32,9,Michael Snyder,178.88888888888889,76.77777777777777,2020,
ur.014421303337.06,9,Momoko Horikoshi,130.11111111111111,294.1111111111111,2021,
ur.01152644406.14,9,Todd R. Golub,208.0,103.22222222222223,2021,
ur.0756472337.58,9,Douglas M. Ruderfer,311.3333333333333,162.55555555555554,2021,
ur.0745200615.51,9,Kathryn P. Burdon,178.0,116.44444444444444,2020,
ur.01117564210.02,9,Ingrid B Borecki,214.22222222222223,151.55555555555554,2019,
ur.01020043741.02,9,Hans-Jörgen Grabe,224.44444444444446,327.8888888888889,2020,
ur.013362555532.46,9,Jacques Simard,180.22222222222223,249.66666666666666,2020,
ur.0712255320.24,9,Antonella Mulas,169.77777777777777,82.88888888888889,2020,
ur.01365355367.75,9,Claudia P. Cabrera,139.88888888888889,272.1111111111111,2021,
ur.0722030127.19,9,Marc J. Williams,75.55555555555556,86.55555555555556,2020,
ur.01250767057.00,9,David Cesarini,322.22222222222223,657.6666666666666,2019,
ur.01273166362.42,9,Peter A. Holmans,442.3333333333333,254.55555555555554,2021,
ur.01220054741.71,9,Huaixing Li,90.22222222222223,243.22222222222223,2021,
ur.01110255466.35,9,Nicholas G. D. Masca,89.44444444444444,161.0,2021,
ur.01152762650.19,9,Bertram Müller-Myhsok,376.55555555555554,421.8888888888889,2021,
ur.0756367034.05,9,Adam E. Locke,326.44444444444446,158.88888888888889,2019,
ur.010541512137.94,9,Olufunmilayo I. Olopade,127.11111111111111,321.8888888888889,2020,
ur.01142017552.25,9,Sven Stringer,310.8888888888889,466.55555555555554,2020,
ur.010115766245.30,9,Richard S. Houlston,75.44444444444444,106.66666666666667,2018,
ur.01010701573.25,9,Per Hall,175.11111111111111,301.22222222222223,2020,
ur.01337503212.77,9,Christian Fuchsberger,336.77777777777777,178.0,2021,
ur.01366154613.34,9,Iris M. Heid,157.55555555555554,147.22222222222223,2019,
ur.013001172722.66,9,Ian Tomlinson,158.11111111111111,258.22222222222223,2021,
ur.0637373466.80,9,Jost B. Jonas,93.44444444444444,209.55555555555554,2021,
ur.01242715665.45,9,Johan G Eriksson,376.55555555555554,484.3333333333333,2019,
ur.011321072557.37,9,Kenneth Rice,158.77777777777777,126.33333333333333,2020,
ur.01067744476.10,9,Hiltrud Brauch,175.11111111111111,301.22222222222223,2020,
ur.01003403663.56,9,Stefan Herms,427.77777777777777,523.3333333333334,2021,
ur.0705572413.42,9,Marcus Dörr,130.66666666666666,135.88888888888889,2021,
ur.01235162135.10,9,Maiken E. Gabrielsen,196.66666666666666,177.66666666666666,2021,
ur.01046024362.92,9,Elizabeth G Holliday,212.77777777777777,293.8888888888889,2019,
ur.01355755622.50,9,Giorgia Girotto,150.11111111111111,238.77777777777777,2019,
ur.013474104577.09,9,Donald W. Bowden,123.44444444444444,139.77777777777777,2020,
ur.014466471117.86,9,Gad Rennert,156.22222222222223,263.1111111111111,2020,
ur.01357746643.85,9,Anna Marie Mulligan,184.77777777777777,310.6666666666667,2020,
ur.011251153047.07,9,Jianjun Liu,169.77777777777777,62.888888888888886,2019,
ur.016317135745.67,9,Rico Rueedi,195.22222222222223,473.6666666666667,2021,
ur.01302706715.35,9,Daniel Levy,206.0,220.44444444444446,2021,
ur.0643231024.14,9,Thomas D. Als,388.1111111111111,255.55555555555554,2021,
ur.01330361724.23,9,Andrew T. Hattersley,186.33333333333334,230.33333333333334,2019,
ur.015220730332.57,9,Reinhold Schmidt,290.8888888888889,270.3333333333333,2019,
ur.014551440505.24,9,Manjeet K Bolla,175.11111111111111,301.22222222222223,2020,
ur.01210060353.68,9,Kathleen E Stirrups,274.0,182.66666666666666,2019,
ur.01260753642.13,9,Yik Ying Teo,119.77777777777777,208.0,2019,
ur.01046422055.08,9,Cinzia F. Sala,188.33333333333334,282.22222222222223,2019,
ur.01144534551.15,9,Stuart MacGregor,94.77777777777777,162.77777777777777,2020,
ur.01333170660.04,9,Andrew R Wood,142.0,380.77777777777777,2021,
ur.01260600634.53,9,Aldi T Kraja,135.11111111111111,117.22222222222223,2021,
ur.0715214034.05,9,Albertine J Oldehinkel,194.0,348.44444444444446,2021,
ur.01354702574.20,9,Jonine Figueroa,151.77777777777777,113.88888888888889,2020,
ur.0701353106.90,9,Satoru Miyano,243.66666666666666,66.22222222222223,2020,
ur.0614047157.56,9,Magdalena Zoledziewska,108.77777777777777,126.88888888888889,2020,
ur.012526765715.10,9,Ornob Alam,0.0,1.0,2021,
ur.0761771561.72,9,Dewan S Alam,124.0,194.88888888888889,2019,
ur.0743663170.81,9,Marju Orho-Melander,165.44444444444446,117.33333333333333,2021,
ur.01162764321.86,9,Paolo Peterlongo,180.22222222222223,249.66666666666666,2020,
ur.07706004704.87,9,Natalia V. Bogdanova,177.11111111111111,250.0,2020,
ur.01353341174.06,9,Ani Manichaikul,187.22222222222223,146.22222222222223,2020,
ur.014110301753.77,9,Mark Chaffin,256.77777777777777,248.88888888888889,2021,
ur.01160545123.53,9,Leif Groop,231.55555555555554,112.44444444444444,2021,
ur.015256016612.78,9,Kenneth Muir,143.88888888888889,318.8888888888889,2021,
ur.01061240155.82,9,Arnaldur Gylfason,106.66666666666667,308.44444444444446,2021,
ur.01172436353.40,9,René S. Kahn,204.77777777777777,210.44444444444446,2021,
ur.0662552055.53,9,Daniel R. Witte,140.66666666666666,135.44444444444446,2021,
ur.01272473463.54,9,Kyriaki Michailidou,175.11111111111111,301.22222222222223,2020,
ur.01232442712.25,9,Magnus Johannesson,322.22222222222223,657.6666666666666,2019,
ur.010702522444.60,9,Philip S. Tsao,159.88888888888889,139.77777777777777,2021,
ur.01252077430.47,9,David C. Wedge,166.0,240.77777777777777,2021,
ur.01235071123.27,9,Amanda E Toland,188.11111111111111,257.6666666666667,2020,
ur.0765317757.74,9,Eli A. Stahl,425.0,171.33333333333334,2021,
ur.01172204022.21,9,Lynda M Rose,333.44444444444446,388.0,2019,
ur.01111064510.47,9,Anne Tybjaerg-Hansen,141.11111111111111,170.22222222222223,2019,
ur.01166246311.35,9,Luke Jostins,323.44444444444446,161.77777777777777,2021,
ur.0607014114.87,8,Teresa Nutile,218.0,263.0,2019,
ur.01042626236.40,8,Robert J. MacInnis,112.0,344.375,2021,
ur.01305741055.69,8,Ioanna Tzoulaki,180.875,138.5,2021,
ur.01060742025.61,8,Jean-François Deleuze,311.125,167.625,2021,
ur.01104527557.22,8,Manuela Gago-Dominguez,112.0,344.375,2021,
ur.01060576561.19,8,Nils Stein,119.875,192.0,2021,
ur.011367065707.90,8,Jinghui Zhang,188.875,90.625,2020,
ur.0771050566.51,8,Hidewaki Nakagawa,133.875,103.375,2020,
ur.0671073025.86,8,Charles G. Mullighan,191.25,71.375,2019,
ur.01014744771.72,8,Andrew Knights,74.75,131.125,2021,
ur.016255466273.32,8,Asif Rasheed,58.5,162.5,2021,
ur.0733474324.74,8,Pirjo Komulainen,99.625,164.375,2019,
ur.0644121335.54,8,Julie E Buring,325.375,518.5,2021,
ur.012673024617.53,8,Tom R. Gaunt,44.0,106.125,2021,
ur.01042141060.50,8,David R. FitzPatrick,82.375,68.625,2019,
ur.0750363307.15,8,Edith Hofer,259.0,222.375,2019,
ur.010127456152.27,8,Hieab H. H. Adams,322.375,362.75,2019,
ur.015356157217.08,8,Luigi Ferrucci,194.75,387.25,2021,
ur.01341332537.32,8,Marcella Rietschel,438.125,362.0,2021,
ur.0766456272.40,8,Raymond Noordam,187.625,322.0,2021,
ur.0744020556.20,8,Robert Karlsson,268.25,407.375,2018,
ur.01176720055.04,8,Xu Lin,95.875,123.875,2019,
ur.0733662425.46,8,Dan Rujescu,391.875,450.625,2020,
ur.0750043301.69,8,Pascal Guénel,190.0,326.125,2020,
ur.014345267457.07,8,Philip L De Jager,218.125,247.75,2021,
ur.0674303034.04,8,Christina Curtis,167.375,164.125,2020,
ur.01254523225.05,8,Pirro G. Hysi,123.625,227.125,2020,
ur.013435740422.13,8,James T. R. Walters,259.125,170.375,2021,
ur.01107635252.17,8,Peter J. van der Most,215.75,391.0,2021,
ur.01016015762.15,8,Borbala Mifsud,217.625,144.125,2021,
ur.01350520316.03,8,Eero Kajantie,150.25,256.5,2021,
ur.011267342137.34,8,Thomas H. Mosley,291.625,237.25,2019,
ur.01201362637.02,8,Elizabeth K. Speliotes,99.875,175.875,2019,
ur.01055526562.63,8,Natsuhiko Kumasaka,58.875,71.625,2021,
ur.01207753503.50,8,Guillaume Paré,207.0,205.5,2019,
ur.015226066562.99,8,Marjanka K. Schmidt,190.0,326.125,2020,
ur.0576014515.12,8,Matti Uusitupa,94.5,298.125,2021,
ur.01040002611.24,8,Christian Gilissen,74.0,78.125,2021,
ur.0664042013.05,8,Anuj Goel,331.25,258.375,2021,
ur.0664060255.24,8,Marina Ciullo,218.0,263.0,2019,
ur.01273401363.65,8,Hannes Helgason,191.5,356.125,2017,
ur.01024612701.33,8,Peter J. Park,130.375,83.5,2020,
ur.015603204663.30,8,Yasaman Saba,259.0,222.375,2019,
ur.01247663165.54,8,Arto Mannermaa,190.0,326.125,2020,
ur.01145426033.81,8,Rebecca C. Fitzgerald,89.375,133.125,2021,
ur.01227116422.12,8,Siranoush Manoukian,163.0,282.75,2020,
ur.01260346064.17,8,Susanne Moebus,254.5,152.5,2019,
ur.01332405525.49,8,Maciej Tomaszewski,173.375,261.0,2021,
ur.01322260243.91,8,Thibaud S. Boutin,190.875,325.0,2021,
ur.010240402014.24,8,Ching-Ti Liu,193.75,160.125,2019,
ur.01271354173.03,8,Sven Cichon,511.875,529.75,2019,
ur.01300414276.96,8,Kaya Bilguvar,145.5,89.75,2021,
ur.0707361361.60,8,Philipp D Koellinger,308.75,735.125,2019,
ur.01103300673.89,8,Kathleen Mullan Harris,263.875,445.25,2021,
ur.016016477163.34,8,Tiago Faial,0.75,3.75,2021,
ur.01333522301.15,8,Daniela Ruggiero,218.0,263.0,2019,
ur.01023473371.51,8,Barbara Burwinkel,160.5,255.5,2020,
ur.01242416310.24,8,Beth Y. Karlan,93.75,212.25,2020,
ur.016446772157.75,8,Nancy J. Cox,197.0,109.125,2020,
ur.011275311037.68,8,Katja K. Aben,82.5,139.25,2019,
ur.01273312042.13,8,Vinicius Tragante,85.125,197.875,2021,
ur.01113406277.04,8,Girish Nadkarni,192.125,237.375,2021,
ur.0713502665.36,8,Manuel A. Rivas,73.25,131.375,2021,
ur.01272671604.52,8,Niclas Håkansson,127.0,362.375,2021,
ur.011234570267.86,8,Gibran Hemani,141.125,296.125,2021,
ur.01077600005.78,8,Mitchell J. Machiela,86.75,184.875,2021,
ur.0713540153.74,8,Hans Bisgaard,145.0,435.75,2021,
ur.01215000714.10,8,Vessela N. Kristensen,160.5,255.5,2020,
ur.01003725424.65,8,Mitul Shah,178.75,333.25,2020,
ur.01150647147.79,8,Gaëlle Marenne,47.0,260.0,2021,
ur.01062400635.79,8,Maartje J Hooning,200.75,344.0,2020,
ur.01150657274.00,8,Maria Pina Concas,114.625,228.125,2019,
ur.0713725724.47,8,Maya Ghoussaini,51.875,228.0,2021,
ur.0661002462.53,8,Michela Traglia,179.625,252.75,2018,
ur.0760555123.64,8,Sanwen Huang,116.375,164.5,2020,
ur.010312422777.39,8,Yu-Tang Gao,171.375,208.0,2021,
ur.013236451273.90,8,Marie Moitry,61.25,149.625,2021,
ur.01327112252.02,8,Alison Pattie,181.375,320.75,2019,
ur.0662466076.36,8,Maristella Steri,80.25,124.125,2020,
ur.01004460445.52,8,Kaitlin E. Samocha,142.25,117.125,2018,
ur.0653212145.73,8,Benjamin F. Voight,140.125,148.375,2021,
ur.01252313105.37,8,Betina H. Thuesen,63.875,278.75,2021,
ur.0625660524.69,8,Heiner Boeing,119.75,157.625,2019,
ur.01327771662.24,8,Ina Giegling,406.375,462.375,2020,
ur.01006673241.52,8,Katherine S. Ruth,124.375,322.875,2019,
ur.0707333073.25,8,Narisu Narisu,94.0,178.75,2019,
ur.01034333505.72,8,Anu Loukola,185.125,220.5,2019,
ur.01204276533.76,8,Traci M. Bartz,190.0,151.125,2019,
ur.0657071261.03,8,Robert Winqvist,190.0,326.125,2020,
ur.0654613704.35,8,Yohan Bossé,134.125,224.375,2021,
ur.010101505177.49,8,Michael R Stratton,322.75,105.5,2021,
ur.01365103204.42,8,Ole Mors,604.75,427.125,2021,
ur.014417366562.02,8,Steven A. Narod,83.5,184.25,2020,
ur.01312607461.25,8,Carlo Sidore,233.625,50.5,2020,
ur.01020471101.38,8,Jonathan Beesley,137.625,303.125,2020,
ur.01222435227.61,8,Loïc Yengo,363.75,557.75,2021,
ur.016656655324.73,8,Morris J. Brown,206.625,179.75,2021,
ur.01045274562.67,8,Margaret A. Pericak-Vance,337.625,221.5,2019,
ur.0711664555.48,8,Massimo Mangino,203.0,422.25,2021,
ur.0612521232.30,8,Muralidharan Sargurupremraj,160.625,196.5,2020,
ur.064477252.38,8,Robert Plomin,298.75,443.875,2019,
ur.015760641477.63,8,Daniel J. Rader,321.25,155.375,2021,
ur.01230420745.20,8,Panos Roussos,469.875,331.25,2021,
ur.01053774127.23,8,Nanette R. Lee,97.5,280.75,2021,
ur.01155064273.68,8,Guillaume Lettre,42.625,126.875,2019,
ur.01351440247.41,8,Meena Kumari,323.625,581.75,2021,
ur.01253674504.02,8,N. William Rayner,240.625,207.5,2021,
ur.015112627317.73,8,Fredrick R. Schumacher,159.25,237.5,2021,
ur.01110577373.52,8,Karl-Heinz Jöckel,239.0,163.0,2019,
ur.0744721723.19,8,Bin Han,166.625,49.875,2021,
ur.01304013052.15,8,Dan E. Arking,223.25,169.5,2019,
ur.010452320737.68,8,Jonathan L. Haines,346.125,223.25,2020,
ur.01205174272.43,8,Scott D. Gordon,402.875,358.375,2021,
ur.0744701504.27,8,Christian T. Have,89.875,227.125,2021,
ur.01205163364.12,8,Ian Ford,418.375,174.25,2018,
ur.0603012530.33,8,David E. Neal,157.875,250.125,2021,
ur.01056260225.77,8,Dermot F. Reilly,108.5,282.0,2021,
ur.01201446563.23,8,Gail P. Jarvik,224.25,243.75,2019,
ur.011662636102.53,8,Jonathan R. I. Coleman,378.875,528.875,2021,
ur.01204667562.29,8,Kenneth Offit,128.625,270.625,2021,
ur.0632020004.57,8,Jose Esteban Castelao,112.0,344.375,2021,
ur.010075340637.84,8,Beverley Balkau,126.625,227.875,2019,
ur.0657145251.67,8,Anna H Wu,178.0,272.875,2020,
ur.0617400773.76,8,Arif B. Ekici,104.625,135.75,2020,
ur.0772742531.89,8,Nick Shrine,162.875,150.125,2019,
ur.0740630142.67,8,Eric B. Larson,224.25,243.75,2019,
ur.0711430001.54,7,Yongjin Li,211.42857142857142,81.28571428571429,2017,
ur.0610550316.44,7,Asmundur Oddsson,70.42857142857143,121.28571428571429,2021,
ur.0766536306.87,7,Dawn M. Waterworth,83.57142857142857,168.42857142857142,2020,
ur.01215177774.25,7,Medea Imboden,150.42857142857142,140.71428571428572,2019,
ur.0600645042.33,7,Roberta McKean-Cowdin,68.28571428571429,151.85714285714286,2021,
ur.01121646425.11,7,Merete Nordentoft,678.7142857142857,474.42857142857144,2021,
ur.01135477613.94,7,Florian Kronenberg,433.85714285714283,168.28571428571428,2020,
ur.012516024366.43,7,Mark Alan Fontana,356.7142857142857,553.5714285714286,2019,
