id,investigator_id,first_name,last_name,middle_name,role,aff_id,aff_name,aff_state_code,aff_state,aff_country_code,aff_city_id,aff_city,aff_country
grant.6382338,ur.01251450761.15,Yadvinder,Malhi,Singh,Co-PI,,,,,,,,
grant.6502855,ur.014446402161.08,Nicholas,Warrior,,PI,grid.4563.4,University of Nottingham,,East Midlands,GB,2641170,,United Kingdom
grant.6502855,ur.016223662205.26,Carwyn,Ward,,Co-PI,grid.5337.2,University of Bristol,,South West,GB,2654675,,United Kingdom
grant.6502855,ur.01123007270.58,Andrew,Mills,Robert,Co-PI,grid.12026.37,Cranfield University,,East of England,GB,2652087,,United Kingdom
grant.6502855,ur.0627346264.46,Andrew,Long,,Co-PI,grid.4563.4,University of Nottingham,,East Midlands,GB,2641170,,United Kingdom
grant.6502855,ur.0607344630.35,Ivana,Partridge,Katherine,Co-PI,grid.5337.2,University of Bristol,,South West,GB,2654675,,United Kingdom
grant.6502855,ur.01131777564.59,Stephen,Pickering,John,Co-PI,grid.4563.4,University of Nottingham,,East Midlands,GB,2641170,,United Kingdom
grant.6502855,ur.01355164047.01,Ian,Sinclair,,Co-PI,grid.5491.9,University of Southampton,,South East,GB,2637487,,United Kingdom
grant.6502855,ur.01224213360.35,Kevin,Potter,,Co-PI,grid.5337.2,University of Bristol,,South West,GB,2654675,,United Kingdom
grant.6502855,ur.014471636017.66,Thomas,Turner,,Co-PI,grid.4563.4,University of Nottingham,,East Midlands,GB,2641170,,United Kingdom
grant.6502855,ur.010201177616.71,Prasad,Potluri,,Co-PI,grid.5379.8,University of Manchester,,North West,GB,2643123,Manchester,United Kingdom
grant.5498267,ur.0755150721.75,Yulong,Ding,,Co-PI,,,,,,,,
grant.5498267,ur.011043102141.95,T,Karayiannis,,Co-PI,,,,,,,,
grant.5498267,ur.01213332130.39,Laura,Torrente Murciano,,Co-PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.5498267,ur.01137161270.78,Alexander,White,John,Co-PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.6542160,ur.01206735310.03,Mark,Girolami,,PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.7212997,ur.01330327501.82,Julian,marchesi,,PI,grid.5600.3,Cardiff University,,,GB,2653822,Cardiff,United Kingdom
grant.7212997,ur.01100643525.73,Ailsa,Hart,Louise,Co-PI,,"Imperial College of Science, Technology and Medicine",,Does Not Apply,US,,London,United States
grant.7212997,ur.0701017254.00,Nik,Ding,Sheng,Co-PI,grid.413105.2,St. Vincent's Hospital (Melbourne) Limited,AU-VIC,Does Not Apply,AU,2158177,Melbourne,Australia
grant.7212997,ur.01024506242.99,Sergio,Uzzau,,Co-PI,grid.11450.31,Università degli Studi di Sassari,,Does Not Apply,IT,3167096,Sassari,Italy
grant.7212997,ur.01007751237.54,Naila,Arebi,,Co-PI,grid.416510.7,St Marks Hospital,,Does Not Apply,GB,2643743,London,United Kingdom
grant.7612118,ur.0674073264.24,Jessica,Barrett,,PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.6541785,ur.016533157023.01,Michael,Reid,,PI,,Solar Polar Limited,,East of England,,,CAMBRIDGESHIRE,
grant.6503285,ur.0743051442.75,Andrea,Sottoriva,,PI,grid.18886.3f,Institute of Cancer Research,,London,GB,2643743,,United Kingdom
grant.6503285,ur.01264261302.03,Darryl,Shibata,,Co-PI,,,,,,,,
grant.6503285,ur.01347562145.63,Trevor,Graham,A,Co-PI,grid.4868.2,"Queen Mary, University of London",,London,GB,2643743,,United Kingdom
grant.6383750,ur.01033231420.20,Gianluca,Sarri,,PI,grid.4777.3,Queen's University of Belfast,,Northern Ireland,GB,2655984,,United Kingdom
grant.6383750,ur.01171550634.28,Marco,Borghesi,,Co-PI,grid.4777.3,Queen's University of Belfast,,Northern Ireland,GB,2655984,,United Kingdom
grant.6383750,ur.01063751751.50,Brian,Reville,,Co-PI,grid.4777.3,Queen's University of Belfast,,Northern Ireland,GB,2655984,,United Kingdom
grant.4850269,ur.0656143031.53,Michelangelo,Campanella,,PI,grid.20931.39,Royal Veterinary College,,London,GB,2643743,,United Kingdom
grant.6620186,ur.01227725471.01,Verity,McClelland,Maria,PI,grid.13097.3c,King's College London,,London,GB,2643743,,United Kingdom
grant.6541934,ur.012130022205.13,David,Currier,,PI,grid.1121.3,Rolls-Royce PLC,,London,GB,2651347,,United Kingdom
grant.6502960,ur.011334043725.03,Andrew,Buchan,George,Co-PI,,,,,,,,
grant.6383376,ur.0723254711.43,Mike,Clare,,PI,grid.418022.d,National Oceanography Centre,,South East,GB,2637487,,United Kingdom
grant.6383376,ur.01011542260.18,Peter,Talling,,Co-PI,,,,,,,,
grant.6383376,ur.011712543667.39,Mattieu,Cartigny,Jean Baptist,Co-PI,,,,,,,,
grant.6382994,ur.01002660523.47,Matteo,Carpentieri,,PI,grid.5475.3,University of Surrey,,South East,GB,2647793,,United Kingdom
grant.5125389,ur.016245763417.01,David,Burt,William,PI,grid.4305.2,University of Edinburgh,,Scotland,GB,2650225,,United Kingdom
grant.5125389,ur.0647361322.10,Alan,Archibald,,PI,grid.4305.2,University of Edinburgh,,Scotland,GB,2650225,,United Kingdom
grant.6381184,,Gillian,Winters,,PI,,Greencore Prepared Meals Limited,,East Midlands,,,LINKS BUSINESS PK BARLBOROUGH,
grant.6445785,ur.01332742377.51,Miao,Guo,,PI,grid.13097.3c,King's College London,,London,GB,2643743,,United Kingdom
grant.6445680,ur.016135674605.36,Amiera,Sawas,,PI,,,,,,,,
grant.6445680,ur.010531554371.68,Nausheen,Anwar,Hafeeza,Co-PI,,,,,,,,
grant.6621838,ur.01005533051.52,Mina,Ryten,,PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.5071787,ur.01144601074.52,Claire Louise,Corkhill,,PI,grid.11835.3e,University of Sheffield,,Yorkshire and The Humber,GB,2638077,,United Kingdom
grant.5071787,ur.01275442174.23,Susan,Molyneux-Hodgson,,Co-PI,,,,,,,,
grant.6384185,ur.011721003245.45,Osama Hussein Mohamed Mahmoud,BEKHET,,PI,,,,,,,,
grant.6384185,ur.011767116445.97,Luca,Pellegrino,,PI,,,,,,,,
grant.6384185,ur.015530437724.09,Xabier,Villanueva,,PI,,,,,,,,
grant.6384185,ur.014271752354.38,Abhishek,Shastry,,PI,,,,,,,,
grant.6384185,ur.016301646245.48,Lukas,Kriem,,PI,,,,,,,,
grant.6384185,ur.01110004207.07,Hugo Manuel Matias,DUARTE,,PI,,,,,,,,
grant.6384185,ur.010326042245.80,Helena,Mateos Cuadrado,,PI,,,,,,,,
grant.6384185,ur.07530461645.40,Alessandra,Valentini,,PI,,,,,,,,
grant.6384185,ur.014073774042.55,Silvia,Ruscigno,,PI,,,,,,,,
grant.6384185,ur.011737016637.40,Artemis,Tsiaprazi-Stamou,,PI,,,,,,,,
grant.6384185,ur.014111324645.03,Gabriele,Cimmarusti,,PI,,,,,,,,
grant.6384185,ur.013313744245.71,Lili,Zhen,,PI,,,,,,,,
grant.6384185,ur.012516363645.69,Kamila,Jankowska,,PI,,,,,,,,
grant.6384185,ur.016233533045.05,Joana,Silva Pinto,,PI,,,,,,,,
grant.6384185,ur.01217427277.35,Valeria,Angarano,,PI,,,,,,,,
grant.6384319,ur.013604167625.49,Luca,Martulli,,PI,,,,,,,,
grant.6384319,ur.015177130625.69,Jan,Rojek,,PI,,,,,,,,
grant.6384319,ur.010720742305.14,Martinus Putra,Widjaja,,PI,,,,,,,,
grant.6384319,ur.014144034334.13,Erich,Schoberl,,PI,,,,,,,,
grant.6384319,ur.011327212517.30,Carol,Rodricks,,PI,,,,,,,,
grant.6384319,ur.010360551734.44,Arsen,Melnikov,,PI,,,,,,,,
grant.6384319,ur.07515056134.07,Christian,Breite,,PI,,,,,,,,
grant.6384319,ur.013054722425.00,Francisco,Gonçalves Mesquita,,PI,,,,,,,,
grant.6384319,ur.013652303025.37,Lorenzo,Mencatelli,,PI,,,,,,,,
grant.6384319,ur.014447663425.43,Marco Alexandre,Da Costa Alves,,PI,,,,,,,,
grant.6384319,ur.014401550225.32,Faisal,Islam,,PI,,,,,,,,
grant.6384319,ur.016572071625.19,Fabio,Malgioglio,,PI,,,,,,,,
grant.6384319,ur.013006607225.24,Ashok,Rajpurohit,,PI,,,,,,,,
grant.5125670,ur.01363325152.32,Jack,Mellor,,PI,grid.5337.2,University of Bristol,,South West,GB,2654675,,United Kingdom
grant.5073071,ur.0746430675.50,Mark,Gross,,Co-PI,,,,,,,,
grant.5073071,ur.0777153264.30,Miles,Reid,,Co-PI,,,,,,,,
grant.6382963,ur.013274055265.05,Christopher,Chen,,PI,grid.4868.2,"Queen Mary, University of London",,London,GB,2643743,,United Kingdom
grant.6446112,ur.0742364052.59,Neil,Wilson,,PI,,Camfridge Limited,,East of England,,,Cambridge,
grant.6445802,ur.012040720367.85,Reza Sarvghad,Razavi,,Co-PI,,,,,,,,
grant.6445802,ur.0757566607.90,Alison,Noble,,Co-PI,,,,,,,,
grant.6445802,ur.01256647205.03,Julia,Schnabel,Anne,Co-PI,,,,,,,,
grant.6445802,ur.01146703411.37,Andrew,King,Peter,Co-PI,,,,,,,,
grant.6445802,ur.01237451276.26,Giovanni,Montana,,Co-PI,,,,,,,,
grant.6445802,ur.01114645311.08,Claudia,Prieto,,Co-PI,,,,,,,,
grant.6445802,ur.01260403352.81,Rene,Botnar,Michael,Co-PI,,,,,,,,
grant.6445802,ur.01034050664.77,Steffen,Petersen,Erhard,Co-PI,,,,,,,,
grant.6503571,ur.01026517073.58,Roger,Gunn,N,Co-PI,,,,,,,,
grant.6619672,ur.0733077231.20,Thierry,Allafort-Duverger,,Co-PI,,,,,,,,
grant.6619672,ur.014512352057.46,Nicole Anne Margaret,Blackwell,,Co-PI,grid.1003.2,University of Queensland,AU-QLD,Outside UK,AU,2174003,,Australia
grant.6619672,ur.01347652062.00,Charles,Engoru,,Co-PI,,,,,,,,
grant.6619672,ur.0711401620.27,David,Harrison,Antony,Co-PI,,,,,,,,
grant.6619672,ur.0667577064.15,Patricia,Njuguna,Wambui,Co-PI,,,,,,,,
grant.6619672,ur.013620463264.64,Kathy,Rowan,,Co-PI,,,,,,,,
grant.6619672,ur.010203463357.22,Isabelle,Defourney,,Co-PI,,,,,,,,
grant.6502890,ur.01240044370.21,Sheila,Rowan,,PI,,,,,,,,
grant.6502890,ur.01052736044.97,Ian,MacLaren,,Co-PI,grid.8756.c,University of Glasgow,,Scotland,GB,2648579,,United Kingdom
grant.6502890,ur.0707224374.30,Angus,Bell,Sutherland,Co-PI,grid.8756.c,University of Glasgow,,Scotland,GB,2648579,,United Kingdom
grant.6502890,ur.01211374104.77,James,Hough,,Co-PI,grid.8756.c,University of Glasgow,,Scotland,GB,2648579,,United Kingdom
grant.6502890,ur.01256656667.00,Ik,Heng,Siong,Co-PI,grid.8756.c,University of Glasgow,,Scotland,GB,2648579,,United Kingdom
grant.6502890,ur.015417601577.19,Henry,Ward,,Co-PI,grid.8756.c,University of Glasgow,,Scotland,GB,2648579,,United Kingdom
grant.6502890,ur.0623142360.11,Kenneth,Strain,Alexander,Co-PI,grid.8756.c,University of Glasgow,,Scotland,GB,2648579,,United Kingdom
grant.6502890,ur.0610027454.83,Graham,Woan,,Co-PI,grid.8756.c,University of Glasgow,,Scotland,GB,2648579,,United Kingdom
grant.6502890,ur.0676764434.22,Iain,Martin,William,Co-PI,grid.8756.c,University of Glasgow,,Scotland,GB,2648579,,United Kingdom
grant.6502890,ur.0645255534.66,Stefan,Hild,,Co-PI,grid.8756.c,University of Glasgow,,Scotland,GB,2648579,,United Kingdom
grant.6502890,ur.01011207460.59,Norna Anne,Robertson,,Co-PI,grid.8756.c,University of Glasgow,,Scotland,GB,2648579,,United Kingdom
grant.6503000,ur.01050600704.72,Patrick,Sutton,James,PI,grid.5600.3,Cardiff University,,Wales,GB,2653822,,United Kingdom
grant.6503000,ur.01200134270.59,Stephen,Fairhurst,,Co-PI,grid.5600.3,Cardiff University,,Wales,GB,2653822,,United Kingdom
grant.6503000,ur.010452601353.09,Bernard,Schutz,,Co-PI,grid.5600.3,Cardiff University,,Wales,GB,2653822,,United Kingdom
grant.6503000,ur.01176275641.92,Mark,Hannam,Douglas,Co-PI,grid.5600.3,Cardiff University,,Wales,GB,2653822,,United Kingdom
grant.6621205,ur.013745315422.71,Derrick,Crook,,PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.5498332,ur.0622575435.67,Nuria,Garcia-Araez,,PI,grid.5491.9,University of Southampton,,South East,GB,2637487,,United Kingdom
grant.6446441,ur.0636402347.18,Angelos,Michaelides,,PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.6446441,ur.0650104421.30,Scott,Woodley,Marcus,Co-PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.6446441,ur.01264713506.43,Jorge,Kohanoff,,Co-PI,grid.4777.3,Queen's University of Belfast,,Northern Ireland,GB,2655984,,United Kingdom
grant.6446441,ur.011213542234.13,Christopher,Pickard,James,Co-PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.6446441,ur.01211135330.20,George,Booth,Henry,Co-PI,grid.13097.3c,King's College London,,London,GB,2643743,,United Kingdom
grant.6446441,ur.01252344725.26,Jonathan,Doye,Peter,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.6446441,ur.01355263764.44,Martin,Dove,Travis,Co-PI,grid.4868.2,"Queen Mary, University of London",,London,GB,2643743,,United Kingdom
grant.6446441,ur.01226323130.06,Richard,Catlow,,Co-PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.6446441,ur.01262122314.64,Linnea,Alfredsson,Maria,Co-PI,grid.9759.2,University of Kent,,South East,GB,2653877,,United Kingdom
grant.6446441,ur.01150700232.87,OWAIN,KENWAY,,Co-PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.6446441,ur.01141222144.47,Simon,Cox,James,Co-PI,grid.5491.9,University of Southampton,,South East,GB,2637487,,United Kingdom
grant.6446441,ur.01302545505.37,Alessandro,De Vita,,Co-PI,grid.13097.3c,King's College London,,London,GB,2643743,,United Kingdom
grant.6501969,ur.07551317665.55,James,Bashford,,PI,grid.13097.3c,King's College London,,London,GB,2643743,,United Kingdom
grant.5498168,ur.01351165067.52,Tim,Albrecht,,PI,,,,,,,,
grant.5498445,ur.01070012513.22,Daniel,Bebber,Patrick,PI,grid.8391.3,University of Exeter,,South West,GB,2649808,,United Kingdom
grant.5498445,ur.014156245055.02,Steve,McCorriston,,Co-PI,grid.8391.3,University of Exeter,,South West,GB,2649808,,United Kingdom
grant.5498445,ur.01161542353.47,Sarah,Gurr,Jane,Co-PI,grid.8391.3,University of Exeter,,South West,GB,2649808,,United Kingdom
grant.5498445,ur.01032272617.04,Gero,Steinberg,,Co-PI,grid.8391.3,University of Exeter,,South West,GB,2649808,,United Kingdom
grant.6500856,ur.01100537224.48,SRDJAN D,ANTIC,,Co-PI,,,,,,,,
grant.6500856,ur.01166141120.03,VLADISLAV,VERKHUSHA,,Co-PI,,,,,,,,
grant.5071838,ur.016436572371.10,Lizzie,Coles-Kemp,,PI,grid.4970.a,"Royal Holloway, University of London",,South East,GB,2650188,,United Kingdom
grant.5498575,ur.0653476220.72,Steve,Tobias,,PI,grid.9909.9,University of Leeds,,Yorkshire and The Humber,GB,2644688,,United Kingdom
grant.5498708,ur.01171402310.25,Neil David,Sandham,,PI,grid.5491.9,University of Southampton,,South East,GB,2637487,,United Kingdom
grant.5125288,ur.015640706163.37,Matthew,Juniper,,PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.5125288,ur.01332213240.57,Paul,Linden,F,Co-PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.5071537,ur.013367572466.93,Weijun,Xu,,PI,grid.7372.1,University of Warwick,,West Midlands,GB,2652221,,United Kingdom
grant.5071470,ur.013373672163.86,Gail,Ter Haar,Reinette,PI,grid.18886.3f,Institute of Cancer Research,,London,GB,2643743,,United Kingdom
grant.5071470,ur.010356565620.91,Nader,Saffari,,Co-PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.5071470,ur.0722352614.00,Steven,Freear,,Co-PI,grid.9909.9,University of Leeds,,Yorkshire and The Humber,GB,2644688,,United Kingdom
grant.5071470,ur.01243764767.10,Eleanor,Stride,,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.6382347,ur.014321455545.19,Sarah,Ball,,PI,grid.13515.33,Johnson Matthey Plc,,London,GB,2643743,LONDON,
grant.4106954,ur.01154440463.32,Vassilis,Sboros,,PI,grid.9531.e,Heriot-Watt University,,Scotland,GB,2650225,,United Kingdom
grant.4106954,ur.01237307217.89,Weiping,Lu,,Co-PI,grid.9531.e,Heriot-Watt University,,Scotland,GB,2650225,,United Kingdom
grant.4106954,ur.01276762510.61,Paul,Dalgarno,,Co-PI,grid.9531.e,Heriot-Watt University,,Scotland,GB,2650225,,United Kingdom
grant.6542196,ur.016364160523.89,Puja,Shakya,,Co-PI,,,,,,,,
grant.6542196,ur.012476254125.15,Dinanath,Bhandari,,Co-PI,,,,,,,,
grant.6542196,ur.015156420205.98,Jibok,Chatterjee,,Co-PI,,,,,,,,
grant.6542196,ur.015341755715.05,Jagat,Bhusal,Kumar,Co-PI,,,,,,,,
grant.6542196,ur.014761036153.41,Robert,Supper,,Co-PI,,,,,,,,
grant.6542196,ur.014173637123.42,Paul,Smith,J,Co-PI,,,,,,,,
grant.6542196,ur.012003315523.13,Sumit,Dugar,,Co-PI,,,,,,,,
grant.6542196,ur.013376256523.12,Anuj,Joshi,,Co-PI,,,,,,,,
grant.6542196,ur.012600676123.53,Joanne,Bayer,,Co-PI,,,,,,,,
grant.6542196,ur.013473573675.36,Megh Raj,Dhital,,Co-PI,,,,,,,,
grant.6542196,ur.010204337135.02,Arnulf,Schiller,,Co-PI,,,,,,,,
grant.6542196,ur.07661107323.51,Janak,Nayava,Lal,Co-PI,,,,,,,,
grant.6542196,ur.015566600123.18,Wei,Liu,,Co-PI,,,,,,,,
grant.6542196,ur.0703225633.65,Bhanu,Neupane,,Co-PI,,,,,,,,
grant.6445527,ur.0707622314.63,Kate,Pickett,Elizabeth,PI,grid.5685.e,University of York,,Yorkshire and The Humber,GB,2633352,,United Kingdom
grant.6445527,ur.01230130361.23,Mark,Mon-Williams,,Co-PI,,,,,,,,
grant.6445527,ur.07565741002.60,John,Wright,,Co-PI,,,,,,,,
grant.6445527,ur.01145402210.22,Mohammed,Mohammed,Amin,Co-PI,,,,,,,,
grant.6445527,ur.010203314317.54,Debbie,Lawlor,,Co-PI,,,,,,,,
grant.6445527,ur.01336462613.46,Rosie,McEachan,,Co-PI,,,,,,,,
grant.6445527,ur.01067232712.44,Jane,West,,Co-PI,,,,,,,,
grant.6445527,ur.0702362363.88,Neil,Small,,Co-PI,,,,,,,,
grant.5125697,ur.01263246634.34,Fumiya,Iida,,PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.4888557,ur.01035501300.08,Julie,Prytulak,,PI,,,,,,,,
grant.5125812,ur.07630716511.22,Tim,Acott,,PI,grid.36316.31,University of Greenwich,,London,GB,2643743,,United Kingdom
grant.5125812,ur.01131145444.03,Peter,Coates,,Co-PI,,,,,,,,
grant.5125812,ur.0750325170.22,Neil,Ravenscroft,,Co-PI,,,,,,,,
grant.5125812,ur.010042543253.23,Anil,Graves,Robert,Co-PI,,,,,,,,
grant.5125812,ur.01275133034.50,Gabriella,Gibson,,Co-PI,grid.36316.31,University of Greenwich,,London,GB,2643743,,United Kingdom
grant.5125812,ur.01364712130.64,Andrew,Church,,Co-PI,,,,,,,,
grant.5125812,ur.0653032662.52,Robert,Cheke,Alexander,Co-PI,grid.36316.31,University of Greenwich,,London,GB,2643743,,United Kingdom
grant.4849899,ur.01371216257.33,Oliver O,Henrich,,PI,grid.11984.35,University of Strathclyde,,Scotland,GB,2648579,,United Kingdom
grant.5498781,ur.01013300437.26,Naveed,Sarwar,,Co-PI,,,,,,,,
grant.5498781,ur.01176346361.46,Adam,Waldman,,Co-PI,,,,,,,,
grant.5072431,ur.0601570760.98,Daniel,Rogers,James,Co-PI,,,,,,,,
grant.7083262,ur.0630773754.17,Colin,Baigent,,PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.5071544,ur.01325532551.15,Robert,Cooper,,PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.7084535,ur.013655001637.39,Zhengming,Chen,,PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.6380074,ur.01136203455.61,Tomas,Hanke,,PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.6380074,ur.0704460202.65,Benedikt,Kessler,Mathias,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.6446397,ur.0604060474.92,Suzanna,Francis,Carter,PI,grid.8991.9,London Sch of Hygiene and Trop Medicine,,London,GB,2643743,,United Kingdom
grant.6446397,ur.01141733414.14,Janet,Seeley,Anne,Co-PI,grid.8991.9,London Sch of Hygiene and Trop Medicine,,London,GB,2643743,,United Kingdom
grant.6446397,ur.0730510047.44,Anatoli,Kamali,,Co-PI,grid.8991.9,London Sch of Hygiene and Trop Medicine,,London,GB,2643743,,United Kingdom
grant.6446397,ur.01312211707.22,Janneke,Van De Wijgert,,Co-PI,grid.10025.36,University of Liverpool,,,GB,2644210,,United Kingdom
grant.6378950,ur.01046503074.52,Gordon,Brown,,PI,grid.7107.1,University of Aberdeen,,Scotland,GB,2657832,,United Kingdom
grant.5498384,ur.015015450065.16,Michael,Herzog,,PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.5498384,ur.015042643636.02,Nathan Luke,Abraham,,Co-PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.4849857,ur.01052165751.88,Lord Robert,Mair,,PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.4849857,ur.0633366127.59,Ashwin,Seshia,,Co-PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.4849857,ur.01067533354.17,Mohammed,Elshafie,Zein Elabidin,Co-PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
