,name,surname,frequency,search_url
284,,Deciphering Developmental Disorders Study,3,https://www.google.com/search?q=+Deciphering%20Developmental%20Disorders%20Study
285,Yu,Liu,3,https://www.google.com/search?q=Yu+Liu
286,Yuan,Shi,3,https://www.google.com/search?q=Yuan+Shi
287,Michela,Traglia,3,https://www.google.com/search?q=Michela+Traglia
288,Xin-Ju,Xiao,3,https://www.google.com/search?q=Xin-Ju+Xiao
289,Michelangelo,Mancuso,3,https://www.google.com/search?q=Michelangelo+Mancuso
290,Florence,Pasquier,3,https://www.google.com/search?q=Florence+Pasquier
291,Marie,Loh,3,https://www.google.com/search?q=Marie+Loh
292,Dong,Liang,3,https://www.google.com/search?q=Dong+Liang
293,John E.,Hokanson,3,https://www.google.com/search?q=John%20E.+Hokanson
294,Nicola F.,Reeve,3,https://www.google.com/search?q=Nicola%20F.+Reeve
295,Yu,An,3,https://www.google.com/search?q=Yu+An
296,Frank,Dudbridge,3,https://www.google.com/search?q=Frank+Dudbridge
297,Melanie,Waldenberger,3,https://www.google.com/search?q=Melanie+Waldenberger
298,Martin H.,de Borst,3,https://www.google.com/search?q=Martin%20H.+de%20Borst
299,Neil,Poulter,3,https://www.google.com/search?q=Neil+Poulter
300,Lenore J,Launer,3,https://www.google.com/search?q=Lenore%20J+Launer
301,Jennie,Hui,3,https://www.google.com/search?q=Jennie+Hui
302,Yuning,Chen,3,https://www.google.com/search?q=Yuning+Chen
303,Eric,Lyons,3,https://www.google.com/search?q=Eric+Lyons
304,Johanna,Rantala,3,https://www.google.com/search?q=Johanna+Rantala
305,Yu,Zhang,3,https://www.google.com/search?q=Yu+Zhang
306,Dominique,Campion,3,https://www.google.com/search?q=Dominique+Campion
307,Xueyi,Chen,3,https://www.google.com/search?q=Xueyi+Chen
308,Markku,Eskola,3,https://www.google.com/search?q=Markku+Eskola
309,Alexander P.,Reiner,3,https://www.google.com/search?q=Alexander%20P.+Reiner
310,Meina,Wang,3,https://www.google.com/search?q=Meina+Wang
311,Meike,Bartels,3,https://www.google.com/search?q=Meike+Bartels
312,Mariaelisa,Graff,3,https://www.google.com/search?q=Mariaelisa+Graff
313,Neil R.,Robertson,3,https://www.google.com/search?q=Neil%20R.+Robertson
314,Masahiro,Kanai,3,https://www.google.com/search?q=Masahiro+Kanai
315,Young Jin,Kim,3,https://www.google.com/search?q=Young%20Jin+Kim
316,,Cohorts for Heart and Aging Research in Genomic Epidemiology (CHARGE) Consortium,3,https://www.google.com/search?q=+Cohorts%20for%20Heart%20and%20Aging%20Research%20in%20Genomic%20Epidemiology%20%28CHARGE%29%20Consortium
317,Ya-Ping,Yang,3,https://www.google.com/search?q=Ya-Ping+Yang
318,Alexis,Brice,3,https://www.google.com/search?q=Alexis+Brice
319,Donald W.,Bowden,3,https://www.google.com/search?q=Donald%20W.+Bowden
320,Frits R,Rosendaal,3,https://www.google.com/search?q=Frits%20R+Rosendaal
321,Johannes,Kornhuber,3,https://www.google.com/search?q=Johannes+Kornhuber
322,Robert,VanBuren,3,https://www.google.com/search?q=Robert+VanBuren
323,Xin,Liu,3,https://www.google.com/search?q=Xin+Liu
324,Makoto,Aihara,3,https://www.google.com/search?q=Makoto+Aihara
325,Robert A,Scott,3,https://www.google.com/search?q=Robert%20A+Scott
326,Xuejun,Zhang,3,https://www.google.com/search?q=Xuejun+Zhang
327,Anna,Karydas,3,https://www.google.com/search?q=Anna+Karydas
328,Daniel,Woo,3,https://www.google.com/search?q=Daniel+Woo
329,Kari E.,North,3,https://www.google.com/search?q=Kari%20E.+North
330,Ani,Manichaikul,3,https://www.google.com/search?q=Ani+Manichaikul
331,Roel A.,Ophoff,3,https://www.google.com/search?q=Roel%20A.+Ophoff
332,Susanne,Moebus,3,https://www.google.com/search?q=Susanne+Moebus
333,Beverley,Balkau,3,https://www.google.com/search?q=Beverley+Balkau
334,Avital,Brodt,3,https://www.google.com/search?q=Avital+Brodt
335,Lawrence F.,Bielak,3,https://www.google.com/search?q=Lawrence%20F.+Bielak
336,Christina,Jern,3,https://www.google.com/search?q=Christina+Jern
337,David,Craig,3,https://www.google.com/search?q=David+Craig
338,Ruth,Tal-Singer,3,https://www.google.com/search?q=Ruth+Tal-Singer
339,David,Cesarini,3,https://www.google.com/search?q=David+Cesarini
340,Hannah,Yang,3,https://www.google.com/search?q=Hannah+Yang
341,Stéphanie,Debette,3,https://www.google.com/search?q=St%C3%A9phanie+Debette
342,Bernie,Devlin,3,https://www.google.com/search?q=Bernie+Devlin
343,Liang,Yu,3,https://www.google.com/search?q=Liang+Yu
344,Chuang-Kuo,Wu,3,https://www.google.com/search?q=Chuang-Kuo+Wu
345,Albert V,Smith,3,https://www.google.com/search?q=Albert%20V+Smith
346,M Roy,Wilson,3,https://www.google.com/search?q=M%20Roy+Wilson
347,Shirley,Hodgson,3,https://www.google.com/search?q=Shirley+Hodgson
348,Katherine S.,Ruth,3,https://www.google.com/search?q=Katherine%20S.+Ruth
349,James D.,Crapo,3,https://www.google.com/search?q=James%20D.+Crapo
350,Carsten Bøcker,Pedersen,3,https://www.google.com/search?q=Carsten%20B%C3%B8cker+Pedersen
351,Anita,Rauch,3,https://www.google.com/search?q=Anita+Rauch
352,Li,Lin,3,https://www.google.com/search?q=Li+Lin
353,Li,Zhang,3,https://www.google.com/search?q=Li+Zhang
354,Ioanna,Tzoulaki,3,https://www.google.com/search?q=Ioanna+Tzoulaki
355,Lynne E.,Wagenknecht,3,https://www.google.com/search?q=Lynne%20E.+Wagenknecht
356,Holger,Schulz,3,https://www.google.com/search?q=Holger+Schulz
357,Li-An,Lin,3,https://www.google.com/search?q=Li-An+Lin
358,Lydia,Quaye,3,https://www.google.com/search?q=Lydia+Quaye
359,Li-Jun,Chen,3,https://www.google.com/search?q=Li-Jun+Chen
360,Li-Qiang,Li,3,https://www.google.com/search?q=Li-Qiang+Li
361,Takako,Sugimoto,3,https://www.google.com/search?q=Takako+Sugimoto
