,id,last_grant_year,total_grants
14058,ur.013107336101.91,,
14059,ur.013006426255.03,,
14060,ur.013027434542.94,2022.0,12.0
14061,ur.01312347033.18,2017.0,1.0
14062,ur.01307371374.44,2023.0,12.0
14063,ur.01266457031.70,,
14064,ur.01264723207.35,2020.0,3.0
14065,ur.01265531737.50,2018.0,1.0
14066,ur.01316557040.59,,
14067,ur.01303421275.44,2020.0,2.0
14068,ur.01264765515.15,2011.0,1.0
14069,ur.01314726076.27,,
14070,ur.01300116756.19,,
14071,ur.01302651155.03,1994.0,3.0
14072,ur.01300572266.68,2021.0,3.0
14073,ur.01314726536.96,,
14074,ur.01307631513.31,,
14075,ur.01303572012.93,2023.0,4.0
14076,ur.01303310021.15,2009.0,2.0
14077,ur.01265250464.54,2023.0,26.0
14078,ur.01267721114.19,,
14079,ur.01314751756.21,,
14080,ur.01316471200.09,2017.0,4.0
14081,ur.01315215261.78,,1.0
14082,ur.01266452163.72,2019.0,2.0
14083,ur.013165261347.40,2019.0,1.0
14084,ur.01266441550.10,,
14085,ur.01265316144.54,,
14086,ur.01265211372.62,2019.0,8.0
14087,ur.012655405612.25,2013.0,7.0
14088,ur.01316410407.50,2007.0,1.0
14089,ur.01303512275.01,2013.0,1.0
14090,ur.01316644134.35,2020.0,2.0
14091,ur.01312374137.43,2019.0,8.0
14092,ur.01313157767.23,,
14093,ur.01314054407.11,2018.0,2.0
14094,ur.01300234525.48,,
14095,ur.013136240367.86,2022.0,17.0
14096,ur.01314235670.16,,
14097,ur.01303152306.33,,
14098,ur.01316524330.33,,
14099,ur.013156161735.96,,
14100,ur.01316041454.04,2015.0,1.0
14101,ur.01313402052.50,,
14102,ur.01266405036.60,,
14103,ur.01310041745.55,,
14104,ur.01267573633.97,2017.0,1.0
14105,ur.01265505247.45,,
14106,ur.01270103051.03,,
14107,ur.01316316327.16,,
14108,ur.01265555506.20,,
14109,ur.01303406653.02,,
14110,ur.013117663153.22,,
14111,ur.013075453657.48,,
14112,ur.013130612135.16,,
14113,ur.01314610125.57,,
14114,ur.01301070470.46,2023.0,6.0
14115,ur.01267450742.45,,
14116,ur.01312637476.21,,
14117,ur.01312437554.01,2021.0,3.0
14118,ur.01266260772.78,,
14119,ur.013115635511.68,,
14120,ur.013105310071.38,,
14121,ur.013132716441.56,,
14122,ur.01265500533.19,,
14123,ur.01300743466.43,,1.0
14124,ur.01314043266.39,,
14125,ur.01266211506.62,,
14126,ur.01310052711.20,,
14127,ur.01265512777.31,2022.0,17.0
14128,ur.01266367243.95,,
14129,ur.01316161473.36,2021.0,22.0
14130,ur.01313412004.30,2020.0,2.0
14131,ur.01265000174.89,2018.0,4.0
14132,ur.01270060176.57,2021.0,10.0
14133,ur.01313240412.78,,
14134,ur.01301773015.38,2022.0,3.0
14135,ur.01302224747.74,,
14136,ur.01311152041.49,,
14137,ur.01316341757.50,2023.0,3.0
14138,ur.01310024023.24,,
14139,ur.01313244547.44,,
14140,ur.01313423072.32,,
14141,ur.01311260563.18,2023.0,11.0
14142,ur.01314363043.31,2015.0,1.0
14143,ur.01312440135.65,,
14144,ur.01314112525.07,2020.0,4.0
14145,ur.01311512003.09,,
14146,ur.01315373636.53,,
14147,ur.01300676413.73,2021.0,16.0
14148,ur.01266433067.28,,
14149,ur.01302577370.14,2015.0,1.0
14150,ur.01267541754.20,,
14151,ur.01302523114.40,,
14152,ur.01311436624.41,,
14153,ur.01311531304.54,,
14154,ur.01300607152.81,2023.0,5.0
14155,ur.01303261540.42,,
14156,ur.01302617216.78,,
14157,ur.01314051345.05,,
14158,ur.01267467014.09,2006.0,1.0
14159,ur.01302357456.06,,
14160,ur.01303326712.74,,
14161,ur.01312646066.11,2019.0,1.0
14162,ur.01266403322.13,,
14163,ur.01312742434.76,2021.0,25.0
14164,ur.01310525125.09,2014.0,9.0
14165,ur.01311066315.07,,
14166,ur.01303612131.45,2019.0,2.0
14167,ur.01303160373.76,,
14168,ur.01314666217.28,2020.0,14.0
14169,ur.01316573717.58,,
14170,ur.01270174106.89,,
14171,ur.01300775667.28,,
14172,ur.01307413542.17,,
14173,ur.01301760500.55,2015.0,1.0
14174,ur.01266175153.34,2015.0,1.0
14175,ur.01310402345.19,2014.0,1.0
14176,ur.01315116360.34,2019.0,3.0
14177,ur.01267640716.11,,
14178,ur.01302713564.14,2016.0,3.0
14179,ur.01307321704.36,2021.0,8.0
14180,ur.01300435041.54,,
14181,ur.01313362737.47,,
14182,ur.013001662311.03,2018.0,1.0
14183,ur.013164046460.45,2010.0,2.0
14184,ur.01315160766.27,,
14185,ur.01301720245.22,,
14186,ur.01301636005.41,,
14187,ur.01312051450.02,,
14188,ur.01313057276.43,,
14189,ur.01315346462.72,,
14190,ur.01310405027.04,2019.0,2.0
14191,ur.01316533521.24,2015.0,1.0
14192,ur.01266375220.11,2020.0,3.0
14193,ur.01316270737.45,,
14194,ur.01300513206.90,,
14195,ur.01265541327.23,2020.0,14.0
14196,ur.013121241507.71,,
14197,ur.01313676437.48,,
14198,ur.01267775013.58,,
14199,ur.013026763665.10,,
14200,ur.013140412115.01,,
14201,ur.013155367515.26,,
14202,ur.01315217662.74,,
14203,ur.01310744471.27,,
14204,ur.01302140541.28,,
14205,ur.01302723621.56,,
14206,ur.01267563626.43,,
14207,ur.01316666000.79,2020.0,13.0
14208,ur.01310206660.68,,
14209,ur.013124661323.25,,
14210,ur.012701631413.15,,
14211,ur.01310423311.28,2017.0,1.0
14212,ur.01300762735.37,,
14213,ur.01300433261.27,,
14214,ur.01266452665.26,,
14215,ur.01307635167.59,,
14216,ur.013160750333.63,,
14217,ur.012661734510.84,,
14218,ur.01300472612.48,,
14219,ur.01316612200.72,,
14220,ur.01267543774.37,,
14221,ur.01302175636.39,,
14222,ur.01312256732.35,2019.0,2.0
14223,ur.01310643204.07,,
14224,ur.01267746570.34,,
14225,ur.01303013704.58,2014.0,3.0
14226,ur.013167241177.50,,
14227,ur.01301054125.75,2014.0,1.0
14228,ur.01315361100.69,,
14229,ur.01311110560.06,2002.0,6.0
14230,ur.01302343556.79,,
14231,ur.01316017576.39,,
14232,ur.01315404272.02,,
14233,ur.01265326314.05,,
14234,ur.01314703247.64,2022.0,5.0
14235,ur.01311415263.41,,
14236,ur.01265252366.92,,
14237,ur.01315146433.52,2023.0,17.0
14238,ur.01264756643.16,2022.0,42.0
14239,ur.01303633123.70,,
14240,ur.01315713557.27,2016.0,40.0
14241,ur.01265073427.03,,
14242,ur.01302000360.34,2021.0,10.0
14243,ur.01315232616.17,,
14244,ur.01307277346.92,,
14245,ur.012651711320.91,,
14246,ur.013146416365.23,,
14247,ur.013163102014.05,,
14248,ur.013125612760.21,,
14249,ur.013112104347.27,,
14250,ur.012677453532.99,,
14251,ur.01261244605.34,,
14252,ur.01310672703.70,,
14253,ur.01307166611.48,2016.0,5.0
14254,ur.01265135745.20,2018.0,3.0
14255,ur.01313243762.96,2021.0,1.0
14256,ur.01316765334.27,,
14257,ur.01266357644.81,,
14258,ur.01312161064.40,,
14259,ur.01314153676.38,,
14260,ur.01313100601.60,,
14261,ur.01300655441.54,,
14262,ur.01315142441.44,,
14263,ur.01301654247.78,,
14264,ur.01311760226.98,,
14265,ur.01314503460.39,,
14266,ur.01316120216.88,,
14267,ur.01316741215.76,2021.0,11.0
14268,ur.01312157557.23,2023.0,8.0
14269,ur.01316025512.49,,
14270,ur.01265131255.08,2022.0,2.0
14271,ur.01300252331.41,2019.0,2.0
14272,ur.01307424235.32,2021.0,18.0
14273,ur.01303147013.29,,
14274,ur.01313616167.49,,
14275,ur.01266233521.26,,
14276,ur.01310624261.11,,
14277,ur.01266434321.10,,
14278,ur.01265163671.63,2018.0,5.0
14279,ur.01307556477.07,,
14280,ur.01311112077.24,2019.0,5.0
14281,ur.01316707753.70,,
14282,ur.01311150420.56,,
14283,ur.01303552455.24,,
14284,ur.01310461741.24,,
14285,ur.01303517010.79,,
14286,ur.01315164626.38,,
14287,ur.01307631162.71,,
14288,ur.01312717233.85,2019.0,5.0
14289,ur.01313423115.57,,
14290,ur.01311473303.48,2019.0,8.0
14291,ur.01302750627.24,,
14292,ur.01267412327.11,,
14293,ur.01265760554.18,,
14294,ur.01310520534.12,,
14295,ur.01315532141.00,,
14296,ur.01315506224.80,,
14297,ur.01315035502.96,,
14298,ur.01301071162.62,2001.0,3.0
14299,ur.01311236757.23,2007.0,2.0
14300,ur.01265645716.15,2023.0,6.0
14301,ur.01314741226.51,2023.0,2.0
14302,ur.01267010702.26,2020.0,24.0
14303,ur.01303464067.28,,
14304,ur.013031256017.92,,
14305,ur.013025111457.82,2018.0,1.0
14306,ur.013151674377.03,2020.0,12.0
14307,ur.01311147311.85,,
14308,ur.01316004511.55,,
14309,ur.01307776504.53,2016.0,1.0
14310,ur.01300255272.89,,
14311,ur.01310246642.48,,
14312,ur.01312452424.57,,
14313,ur.01311357522.95,,
14314,ur.01313235042.69,,
14315,ur.01266201770.02,,
14316,ur.01265076064.09,2011.0,1.0
14317,ur.01267534660.10,,
14318,ur.01311216576.38,2012.0,1.0
14319,ur.01314005446.65,2007.0,2.0
14320,ur.01265373566.23,,
14321,ur.013114453715.87,,
14322,ur.013163762247.80,2021.0,13.0
14323,ur.01301777331.72,,
14324,ur.013021643033.75,,
14325,ur.013115622753.36,,
14326,ur.012662750524.22,2013.0,3.0
14327,ur.013003621276.74,,
14328,ur.013126002070.74,,
14329,ur.013103524532.49,,
14330,ur.01314512517.16,,
14331,ur.01265731437.34,,
14332,ur.01301207545.82,,
14333,ur.01266237720.05,,
14334,ur.01315343210.45,,
14335,ur.01311075472.21,2020.0,3.0
14336,ur.01303614354.11,,
14337,ur.01315302003.59,,
14338,ur.01315211273.30,,
14339,ur.012650731714.76,,
14340,ur.01265043643.33,2005.0,2.0
14341,ur.01267412226.99,,
14342,ur.01315057536.62,2013.0,6.0
14343,ur.013142720612.73,,
14344,ur.01312405506.55,,
14345,ur.01302252574.30,,
14346,ur.01267523210.02,2017.0,1.0
14347,ur.01311276136.34,,
14348,ur.01301736763.33,2019.0,15.0
14349,ur.01315745463.36,,
14350,ur.01312620561.42,,
14351,ur.01312210402.68,,
14352,ur.01300426150.73,2022.0,27.0
14353,ur.01312131110.21,,
14354,ur.01310705527.15,2015.0,3.0
14355,ur.01310202166.57,,
14356,ur.01265125006.20,,
14357,ur.01266110107.91,,
14358,ur.01312671256.19,,
14359,ur.01310506077.05,2014.0,3.0
14360,ur.01316441565.53,,
14361,ur.01301723465.96,,
14362,ur.01300316151.75,,
14363,ur.01301711701.58,,
14364,ur.01307417033.09,,
14365,ur.01313270303.67,,
14366,ur.01265767675.23,,
14367,ur.01314530241.91,,
14368,ur.01314345051.15,2011.0,3.0
14369,ur.01267373621.12,,
14370,ur.01311440260.62,2016.0,8.0
14371,ur.01307555524.47,,
14372,ur.01316251302.79,,
14373,ur.01313360422.75,2023.0,31.0
14374,ur.01303425742.13,,
14375,ur.01311103402.56,2016.0,2.0
14376,ur.01267323704.56,,
14377,ur.01303166415.64,2020.0,7.0
14378,ur.01310461626.50,2021.0,8.0
14379,ur.01302126631.38,,
14380,ur.01312646337.34,,
14381,ur.01316506143.23,,
14382,ur.01315430771.55,,
14383,ur.01313205071.09,2022.0,6.0
14384,ur.01316607713.47,,
14385,ur.01264743167.94,,
14386,ur.01316510020.33,,
14387,ur.01310332511.21,,
14388,ur.01265306776.97,,
14389,ur.01312646717.53,,
14390,ur.01311661745.70,,
14391,ur.013142226242.77,2020.0,5.0
14392,ur.01300407312.73,2016.0,4.0
14393,ur.01315327604.05,2015.0,4.0
14394,ur.01315261705.97,,
14395,ur.01270132651.99,,
14396,ur.012657374527.78,,
14397,ur.01310657351.35,2023.0,12.0
14398,ur.01312474525.24,,
14399,ur.01313373632.27,2022.0,10.0
14400,ur.01264172715.21,,
14401,ur.01267114133.16,,
14402,ur.01277756027.00,,
14403,ur.01274036661.55,,
14404,ur.01277713100.39,,
14405,ur.013423745767.65,,
14406,ur.01262200736.28,,
14407,ur.01277710606.73,,
14408,ur.01276616525.38,,
14409,ur.01267102375.31,2021.0,8.0
14410,ur.01340740466.90,2023.0,5.0
14411,ur.01274405204.18,,
14412,ur.01340613752.58,,
14413,ur.01275134450.72,,
14414,ur.01274444670.09,,
14415,ur.01263601536.27,2004.0,2.0
14416,ur.01266746367.34,2019.0,8.0
14417,ur.01264015157.02,2006.0,2.0
14418,ur.01270542375.51,,
14419,ur.01262227741.90,,
14420,ur.01277415755.82,2020.0,1.0
14421,ur.01262000147.28,2020.0,1.0
14422,ur.01264064715.24,2015.0,2.0
14423,ur.01263361711.16,,
14424,ur.01274736641.38,2022.0,8.0
14425,ur.01277400073.55,,
14426,ur.012722773041.55,,
14427,ur.01340607235.96,,
14428,ur.01275551723.03,,
14429,ur.01270604053.62,,
14430,ur.01261712740.87,,
14431,ur.01263073740.51,,
14432,ur.01262311644.18,2023.0,5.0
14433,ur.01266527214.86,,
14434,ur.01276263070.83,,
14435,ur.012712323677.42,2023.0,17.0
14436,ur.01272564622.33,,
14437,ur.01276754760.06,,
14438,ur.01261432762.85,,
14439,ur.01341766273.44,,
14440,ur.01263521607.46,,
14441,ur.01273515317.31,,
14442,ur.01276704367.18,,
14443,ur.01261401561.35,2019.0,2.0
14444,ur.012710455233.11,,
14445,ur.012713112057.65,,
14446,ur.012723717033.49,2017.0,2.0
14447,ur.01275500341.55,,
14448,ur.01270215527.82,,
14449,ur.012751540443.23,,
14450,ur.012751351631.67,,
14451,ur.01273435507.89,,
14452,ur.01270650145.73,,
14453,ur.01341503155.08,2021.0,9.0
14454,ur.01276131506.45,2008.0,1.0
14455,ur.01264274440.68,,
14456,ur.01340650657.20,2023.0,4.0
14457,ur.01264136177.37,,
14458,ur.01277125107.29,,
14459,ur.012704045001.95,,
14460,ur.012626554156.23,,
14461,ur.012631704157.64,,
14462,ur.012763260717.68,2014.0,1.0
14463,ur.012632327777.11,2021.0,1.0
14464,ur.012741425434.65,,
14465,ur.012764736570.32,,
14466,ur.01342266520.68,,
14467,ur.01274501703.78,,
14468,ur.01262170127.88,,
14469,ur.01267174650.97,,
14470,ur.01262752223.49,,
14471,ur.01261370603.21,,
14472,ur.01264002704.76,2023.0,13.0
14473,ur.01273525553.31,2025.0,9.0
14474,ur.01277070301.97,,
14475,ur.01262036616.37,,
14476,ur.01271535552.02,,
14477,ur.01270235245.43,2018.0,7.0
14478,ur.01262024421.96,2013.0,2.0
14479,ur.01263200673.64,,
14480,ur.01263076224.94,2018.0,18.0
14481,ur.01262641203.97,,
14482,ur.01276306202.60,2016.0,1.0
14483,ur.01270657507.48,2023.0,25.0
14484,ur.01276263615.28,,
14485,ur.01276623631.03,,
14486,ur.01271311731.01,2020.0,1.0
14487,ur.01271002031.93,2020.0,10.0
14488,ur.01264460131.21,,
14489,ur.01277524542.45,2012.0,1.0
14490,ur.01272332630.33,,
14491,ur.01264301660.41,2025.0,40.0
14492,ur.01273045177.79,,
14493,ur.01262116621.21,,
14494,ur.01272441344.47,,
14495,ur.01276745764.29,,
14496,ur.01277022714.08,2021.0,73.0
14497,ur.01271621212.01,,
14498,ur.01274234544.54,,
14499,ur.012667322601.61,,
14500,ur.01274336166.95,2023.0,12.0
14501,ur.01262376142.29,,
14502,ur.012765747472.39,2021.0,16.0
14503,ur.01275500155.38,2022.0,2.0
14504,ur.012713654573.17,,
14505,ur.01273434213.95,,
14506,ur.01277262303.93,,
14507,ur.01263062151.28,,
14508,ur.01277616371.33,2020.0,51.0
14509,ur.01276176364.05,,
14510,ur.01263163427.26,2015.0,1.0
14511,ur.01271544034.41,,
14512,ur.01342413344.78,,
14513,ur.013425442517.31,,
14514,ur.01264362424.22,,
14515,ur.01273611164.59,,
14516,ur.01274025462.10,1992.0,3.0
14517,ur.01273031160.61,,
14518,ur.01267047050.44,,
14519,ur.01261753120.38,,
14520,ur.01264467476.51,,
14521,ur.01275350741.24,,
14522,ur.01262440553.28,,
14523,ur.013414477267.35,,
14524,ur.012643657527.48,,
14525,ur.012742473731.94,,
14526,ur.01270621743.27,,
14527,ur.01262631715.08,,
14528,ur.01276610571.49,2015.0,1.0
14529,ur.012733246345.29,,
14530,ur.012707562727.57,,
14531,ur.012731567321.29,,
14532,ur.01271010511.94,,
14533,ur.012712370301.73,,
14534,ur.012750356135.23,2021.0,1.0
14535,ur.01262005420.50,2020.0,2.0
14536,ur.01272240702.89,,1.0
14537,ur.012664722734.95,,
14538,ur.012640265221.54,,
14539,ur.01342236567.50,,
14540,ur.01274230667.32,2020.0,2.0
14541,ur.01271111643.33,,
14542,ur.01271756776.50,2021.0,5.0
14543,ur.01275061150.35,,
14544,ur.01272237474.95,2023.0,4.0
14545,ur.01261665570.74,2015.0,1.0
14546,ur.01264030322.39,2022.0,2.0
14547,ur.01272547663.16,,
14548,ur.01276534145.69,,
14549,ur.01263726051.98,2022.0,2.0
14550,ur.01277335325.98,,
14551,ur.01261571250.92,,
14552,ur.01274261612.93,,
14553,ur.01263316374.38,,
14554,ur.01276674371.95,,
14555,ur.01273704060.83,2021.0,7.0
14556,ur.01267071170.81,,
14557,ur.01277546070.30,,
14558,ur.01275344175.53,,
14559,ur.01277274665.10,2013.0,2.0
14560,ur.01274447757.34,,
14561,ur.01276642013.16,,
14562,ur.01341576455.22,,
14563,ur.01262456201.54,,
14564,ur.01261637033.67,2023.0,18.0
14565,ur.01266464024.05,2011.0,3.0
14566,ur.01342477003.70,,
14567,ur.01277113536.13,2020.0,7.0
14568,ur.01340771666.32,2006.0,2.0
14569,ur.01276722014.20,,
14570,ur.01273250405.99,,
14571,ur.01270355710.21,,
14572,ur.01277172343.46,,
14573,ur.01276213615.30,,
14574,ur.01271024257.28,2024.0,11.0
14575,ur.01262632016.99,,
14576,ur.01272460756.25,2007.0,21.0
14577,ur.01263070007.37,2002.0,1.0
14578,ur.01273652400.72,,
14579,ur.012751261051.03,,
14580,ur.01261423177.06,,
14581,ur.01262305573.27,2021.0,1.0
14582,ur.01267214177.34,,
14583,ur.012774514447.40,2020.0,3.0
14584,ur.01273006244.23,,
14585,ur.01273757700.34,2023.0,8.0
14586,ur.01341767206.16,,
14587,ur.01262223625.45,,
14588,ur.01277710500.34,,
14589,ur.01274305514.13,,
14590,ur.01263616647.50,,
14591,ur.012622657362.12,,
14592,ur.01275122245.44,,
14593,ur.01262305725.40,,
14594,ur.01271212574.29,2016.0,3.0
14595,ur.01277216262.98,,
14596,ur.01262212013.68,2022.0,15.0
14597,ur.01272713337.60,,
14598,ur.01274600533.83,,
14599,ur.01342203613.07,,
14600,ur.01274140317.25,,
14601,ur.01273716237.08,,
14602,ur.012734707653.17,,
14603,ur.012667354433.67,,
14604,ur.012757555277.07,,
14605,ur.01262065205.54,,
14606,ur.01274211005.76,,
14607,ur.01342207571.60,,
14608,ur.01342015051.89,2014.0,1.0
14609,ur.012706051313.64,,
14610,ur.012714366655.50,,
14611,ur.01275331007.12,,
14612,ur.01262732464.21,2024.0,11.0
14613,ur.013406537407.14,2019.0,6.0
14614,ur.012724600657.13,2022.0,6.0
14615,ur.01271423205.30,2011.0,3.0
14616,ur.01342125676.40,,
14617,ur.01277452264.37,,
14618,ur.012757437317.35,,
14619,ur.012623672137.27,,
14620,ur.012733145477.56,2002.0,1.0
14621,ur.01271424014.05,,
14622,ur.01341672550.68,,
14623,ur.01262654602.31,,
14624,ur.01267231570.33,,
14625,ur.013406013517.13,,
14626,ur.013417461777.02,2013.0,5.0
14627,ur.013407245527.57,,
14628,ur.01264034535.56,,
14629,ur.01272343750.40,,
14630,ur.01274445344.50,2017.0,2.0
14631,ur.012635065635.27,,
14632,ur.01273547360.29,2022.0,29.0
14633,ur.012702165142.79,,
14634,ur.01271477776.41,,
14635,ur.01263510426.53,,
14636,ur.012621401147.11,,
14637,ur.012623337004.70,,
14638,ur.012743332661.02,2018.0,4.0
14639,ur.012776714063.02,,
14640,ur.01262065322.64,2013.0,7.0
14641,ur.012750620547.04,2024.0,15.0
14642,ur.01262206637.37,,
14643,ur.01264311515.56,,
14644,ur.01266616014.73,,
14645,ur.01270575654.52,,
14646,ur.01276076417.17,2020.0,4.0
14647,ur.01275741127.67,,
14648,ur.01275324653.87,2018.0,5.0
14649,ur.01267300000.12,,
14650,ur.01342231424.37,2016.0,1.0
14651,ur.01263402756.87,,
14652,ur.01276576717.40,,
14653,ur.01267040427.29,,
14654,ur.01272766653.47,2022.0,2.0
14655,ur.01317071327.93,2023.0,7.0
14656,ur.01262044215.22,,
14657,ur.01273634065.09,,
14658,ur.01264313251.95,,
14659,ur.01275232417.64,2020.0,2.0
14660,ur.01342474213.40,2002.0,1.0
14661,ur.01277725053.01,,
14662,ur.01276734015.69,,
14663,ur.01261744143.83,2008.0,1.0
14664,ur.01274663651.37,,
14665,ur.01277572021.09,,
14666,ur.01277023407.46,,
14667,ur.01273345035.85,2013.0,1.0
14668,ur.01263341605.32,2019.0,7.0
14669,ur.01266753034.97,,
14670,ur.01264607413.45,2008.0,1.0
14671,ur.01274276723.01,2022.0,11.0
14672,ur.01263676657.52,2021.0,14.0
14673,ur.01317003400.48,2015.0,2.0
14674,ur.01271526505.76,,
14675,ur.01267234722.23,,
14676,ur.01277464720.02,2019.0,2.0
14677,ur.01270645356.23,,
14678,ur.01270305370.63,2014.0,3.0
14679,ur.01317132466.29,2022.0,24.0
14680,ur.01341570366.38,2015.0,3.0
14681,ur.01261623234.83,2012.0,2.0
14682,ur.01261672406.83,,
14683,ur.01273364240.33,2023.0,17.0
14684,ur.01273050060.86,,
14685,ur.01262144070.75,2019.0,1.0
14686,ur.012761665167.01,2020.0,10.0
14687,ur.012665077677.49,,
14688,ur.012625201255.04,,
14689,ur.01340726745.51,2016.0,1.0
14690,ur.01274145615.61,,
14691,ur.01274046742.52,,
14692,ur.01273450106.94,,
14693,ur.01342403332.67,,
14694,ur.012633712227.42,,
14695,ur.012632160057.67,,
14696,ur.01264143622.98,,
14697,ur.01271534446.19,2018.0,2.0
14698,ur.012761006265.07,,
14699,ur.012741601665.82,,
14700,ur.01276110360.53,,
14701,ur.012746321667.73,,
14702,ur.012671502077.09,,
14703,ur.012646051660.19,2011.0,2.0
14704,ur.01277713251.17,,1.0
14705,ur.01263072201.21,,
14706,ur.01275542247.07,,
14707,ur.012644622355.09,2020.0,8.0
14708,ur.012742051657.87,,
14709,ur.012741133113.29,,
14710,ur.012734430177.03,,
14711,ur.013423432643.16,,
14712,ur.012776703702.04,,
14713,ur.01262065003.29,,
14714,ur.01274701735.38,2022.0,2.0
14715,ur.01275750101.89,2020.0,3.0
14716,ur.01341746517.53,,
14717,ur.01274170102.41,,
14718,ur.01266744024.31,,
14719,ur.01276446463.70,,
14720,ur.01264472121.88,,
14721,ur.01273213270.17,2015.0,1.0
14722,ur.01270653550.82,2023.0,4.0
14723,ur.01342347744.91,,
14724,ur.01271701525.06,2014.0,13.0
14725,ur.01273650566.43,2021.0,11.0
14726,ur.01273455166.44,,
14727,ur.01262420670.00,2023.0,10.0
14728,ur.01263053054.45,,
14729,ur.01264053163.41,,
14730,ur.01272626003.44,,
14731,ur.012707750474.25,,
14732,ur.012743447144.55,,
14733,ur.01277511634.34,2017.0,1.0
14734,ur.01275150764.06,,
14735,ur.01273370240.93,,
14736,ur.01263527716.06,2022.0,4.0
14737,ur.012713633624.89,,
14738,ur.01263504610.46,2016.0,8.0
14739,ur.01263424617.96,2019.0,5.0
14740,ur.01271104525.21,2018.0,1.0
14741,ur.01275647005.53,,
14742,ur.01263165331.36,2010.0,1.0
14743,ur.01340574575.66,2016.0,3.0
14744,ur.01274655250.10,,
14745,ur.01340767006.12,,
14746,ur.01277232005.28,2015.0,4.0
14747,ur.01267140326.35,,
14748,ur.01263332044.50,,
14749,ur.01270255641.66,,
14750,ur.01272272267.30,2020.0,19.0
14751,ur.01264330533.67,,
14752,ur.01271506627.68,,
14753,ur.01264166362.74,2019.0,29.0
14754,ur.01340645227.67,,
14755,ur.01272430017.37,2021.0,1.0
14756,ur.01276712002.66,2003.0,1.0
14757,ur.01275757454.19,,1.0
14758,ur.01273023227.14,,
14759,ur.01267102765.29,,
14760,ur.01266457564.15,,
14761,ur.01275767344.02,,
14762,ur.012760402432.02,2019.0,7.0
14763,ur.01275424705.34,,
14764,ur.01276401215.22,,
14765,ur.01263142231.32,,
14766,ur.01271677013.66,2019.0,8.0
14767,ur.01273736537.62,,
14768,ur.01341615075.91,2011.0,4.0
14769,ur.01263751121.92,,
14770,ur.01262153477.64,,
14771,ur.01277412061.85,2005.0,1.0
14772,ur.01275574427.52,,
14773,ur.01276155451.38,,
14774,ur.01264277705.05,,
14775,ur.01264715650.01,2019.0,8.0
14776,ur.01277503760.81,,
14777,ur.01272644064.07,,
14778,ur.01263533222.66,,
14779,ur.01261521566.10,,
14780,ur.01272213066.16,2022.0,35.0
14781,ur.01277323264.02,,
14782,ur.01270736015.65,2014.0,2.0
14783,ur.01261326453.08,,
14784,ur.01270363673.11,2021.0,7.0
14785,ur.01274176300.47,2017.0,1.0
14786,ur.01264263320.59,2020.0,2.0
14787,ur.01272251066.48,2019.0,4.0
14788,ur.01273121613.50,,
14789,ur.01271147511.49,,
14790,ur.01342276753.06,,
14791,ur.01272333003.80,,
14792,ur.01264404447.17,2023.0,12.0
14793,ur.01342500537.03,2023.0,3.0
14794,ur.01342000741.25,,
14795,ur.01276051237.43,,
14796,ur.01264113676.34,,
14797,ur.01277272362.72,,1.0
14798,ur.012771162527.94,2021.0,1.0
14799,ur.01263043345.66,2017.0,1.0
14800,ur.01351251036.79,,
14801,ur.01346506116.78,2014.0,1.0
14802,ur.01347711300.02,,
14803,ur.01344166766.15,2020.0,6.0
14804,ur.01352214434.63,,
14805,ur.01343756701.54,,
14806,ur.01337502454.73,,
14807,ur.01340075306.89,,
14808,ur.01340117230.25,,
14809,ur.01347615356.40,2014.0,1.0
14810,ur.01345200270.95,2017.0,6.0
14811,ur.01347425654.70,,
14812,ur.01353052754.15,,
14813,ur.01352046542.25,,
14814,ur.01343630646.40,,
14815,ur.01342765226.91,2016.0,2.0
14816,ur.01350152436.39,,
14817,ur.01350324175.46,,
14818,ur.01352625051.00,,
14819,ur.01336240033.16,,
14820,ur.01336605441.13,2016.0,7.0
14821,ur.01350573561.42,,
14822,ur.01336712727.37,,
14823,ur.01343333643.07,,
14824,ur.01344030505.41,2002.0,1.0
14825,ur.013467721345.10,,
14826,ur.013513641031.52,,
14827,ur.01336320361.23,2020.0,1.0
14828,ur.01336261161.74,,
14829,ur.01342620551.85,,
14830,ur.01337405107.92,,
14831,ur.01336536355.27,,
14832,ur.01352172012.63,,
14833,ur.01343606140.03,2011.0,6.0
14834,ur.01341132434.13,2021.0,19.0
14835,ur.013455555737.18,2019.0,7.0
14836,ur.01345630344.27,,
14837,ur.01350024110.41,2021.0,14.0
14838,ur.01346021316.00,2019.0,4.0
14839,ur.01351137072.29,,
14840,ur.01341023350.09,,
14841,ur.01345127702.30,,
14842,ur.01343207445.06,,
14843,ur.01352711645.38,,
14844,ur.01340400003.37,,
14845,ur.01344603233.02,2014.0,1.0
14846,ur.013435254307.34,,
14847,ur.01352206653.10,,
14848,ur.013471057103.52,,
14849,ur.013522701255.52,,
14850,ur.01336435267.83,,
14851,ur.01341077655.23,2006.0,2.0
14852,ur.01347413165.04,2008.0,3.0
14853,ur.01350572644.52,,
14854,ur.01335450274.24,,
14855,ur.01344362200.90,2015.0,1.0
14856,ur.01337362403.14,2018.0,14.0
14857,ur.01351314257.07,2013.0,4.0
14858,ur.01347454467.80,,
14859,ur.01350775415.50,2018.0,2.0
14860,ur.01341070325.66,2020.0,8.0
14861,ur.01336515203.40,2024.0,20.0
14862,ur.01336720547.35,,
14863,ur.01337700773.25,,
