,aff_city,aff_city_id,aff_country,aff_country_code,aff_id,aff_name,aff_state,aff_state_code,id,researcher_id,first_name,last_name
191,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1100106037,ur.01370131513.43,Akihiko,Tsuge
192,,,,,,"Sankar Foundation, Research and Development Division, Visakhapatnam, Andhra Pradesh, 530047, India",,,pub.1100106037,ur.0706777513.10,Venkataprasad,Jalli
193,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1101639140,ur.015622353764.28,Atul S. M.,Tripathi
194,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1101639140,ur.010416773662.27,Manish,Pandey
195,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1101639140,ur.07740603227.51,Shifumi,Sadakata
196,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1101639140,ur.013160633003.10,Shuichi,Nagamatsu
197,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1101639140,ur.07625661403.45,Wataru,Takashima
198,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1101639140,ur.01055753603.27,Shuzi,Hayase
199,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1101639140,ur.011174241121.19,Shyam S.,Pandey
200,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1101536952,ur.012640053622.45,Akihiro,Suzuki
201,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1101536952,ur.013433660401.90,Takashi,Morie
202,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1101536952,ur.016343071211.19,Hakaru,Tamukoh
203,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1091946436,ur.01310200301.63,Iori,Maeda
204,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1091946436,,Shohei,Kai
205,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1091946436,ur.01122620373.34,Suguru,Taniguchi
206,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1091946436,ur.014307673231.77,Asako,Inoue
207,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1091946436,ur.016500214631.33,Hujun,Li
208,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1091946436,,Hitoshi,Kesamaru
209,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1091946436,ur.010002742625.66,Takeru,Nose
210,Ghent,2797656.0,Belgium,BE,grid.5342.0,Ghent University,,,pub.1100105121,ur.012644052507.57,Khatir,Samir
211,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1100105121,ur.012114605307.55,Benaissa,Brahim
212,Ancona,3183089.0,Italy,IT,grid.7010.6,Marche Polytechnic University,,,pub.1100105121,ur.016227616023.98,Roberto,Capozucca
213,Ho Chi Minh City,1566083.0,Vietnam,VN,grid.444812.f,Ton Duc Thang University,,,pub.1100105121,ur.013610456502.99,Magd Abdel,Wahab
214,Ghent,2797656.0,Belgium,BE,grid.5342.0,Ghent University,,,pub.1100105121,ur.013610456502.99,Magd Abdel,Wahab
215,Seri Kembangan,,Malaysia,MY,grid.11142.37,Universiti Putra Malaysia,,,pub.1100172229,ur.010410655003.51,Chi Huey,Ng
216,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1100172229,ur.010410655003.51,Chi Huey,Ng
217,Seri Kembangan,,Malaysia,MY,grid.11142.37,Universiti Putra Malaysia,,,pub.1100172229,ur.013165130252.69,Hong Ngee,Lim
218,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1100172229,ur.01055753603.27,Shuzi,Hayase
219,Seri Kembangan,,Malaysia,MY,grid.11142.37,Universiti Putra Malaysia,,,pub.1100172229,ur.01215116435.12,Zulkarnain,Zainal
220,Seri Kembangan,,Malaysia,MY,grid.11142.37,Universiti Putra Malaysia,,,pub.1100172229,ur.01310441140.23,Suhaidi,Shafie
221,Kuala Lumpur,1735161.0,Malaysia,MY,grid.436832.8,MIMOS (Malaysia),,,pub.1100172229,ur.0630556075.15,Hing Wah,Lee
222,Sepang,1734821.0,Malaysia,MY,grid.503008.e,Xiamen University Malaysia,,,pub.1100172229,ur.010111411175.82,Nay Ming,Huang
223,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1100555184,ur.010410655003.51,Chi Huey,Ng
224,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1100555184,ur.01055753603.27,Shuzi,Hayase
225,Sepang,1734821.0,Malaysia,MY,grid.503008.e,Xiamen University Malaysia,,,pub.1100555184,ur.010111411175.82,Nay Ming,Huang
226,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1091323421,ur.014237275265.99,Shin‐ichi,Moriyama
227,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1100823306,ur.015241155257.40,Daisuke,Yakeya
228,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1100823306,ur.013506011335.42,Tetsuji,Moriguchi
229,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1100823306,ur.01370131513.43,Akihiko,Tsuge
230,Tsukuba,2110683.0,Japan,JP,grid.21941.3f,National Institute for Materials Science,,,pub.1093137242,ur.016126363617.46,Aichi,Yamashita
231,Tsukuba,2110683.0,Japan,JP,grid.20515.33,University of Tsukuba,,,pub.1093137242,ur.016126363617.46,Aichi,Yamashita
232,Tsukuba,2110683.0,Japan,JP,grid.21941.3f,National Institute for Materials Science,,,pub.1093137242,ur.010372354222.22,Ryo,Matsumoto
233,Tsukuba,2110683.0,Japan,JP,grid.20515.33,University of Tsukuba,,,pub.1093137242,ur.010372354222.22,Ryo,Matsumoto
234,Tsukuba,2110683.0,Japan,JP,grid.21941.3f,National Institute for Materials Science,,,pub.1093137242,ur.014310336431.75,Masashi,Tanaka
235,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1093137242,ur.014310336431.75,Masashi,Tanaka
236,Tsukuba,2110683.0,Japan,JP,grid.21941.3f,National Institute for Materials Science,,,pub.1093137242,ur.010332356011.46,Hiroshi,Hara
237,Tsukuba,2110683.0,Japan,JP,grid.20515.33,University of Tsukuba,,,pub.1093137242,ur.010332356011.46,Hiroshi,Hara
238,Dresden,2935022.0,Germany,DE,grid.14841.38,Leibniz Institute for Solid State and Materials Research,,,pub.1093137242,ur.01214113450.69,Kazumasa,Iida
239,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1093137242,ur.01214113450.69,Kazumasa,Iida
240,Dresden,2935022.0,Germany,DE,grid.14841.38,Leibniz Institute for Solid State and Materials Research,,,pub.1093137242,ur.01334203150.57,Bernhard,Holzapfel
241,Karlsruhe,2892794.0,Germany,DE,grid.7892.4,Karlsruhe Institute of Technology,,,pub.1093137242,ur.01334203150.57,Bernhard,Holzapfel
242,Tsukuba,2110683.0,Japan,JP,grid.21941.3f,National Institute for Materials Science,,,pub.1093137242,ur.010212206615.18,Hiroyuki,Takeya
243,Tsukuba,2110683.0,Japan,JP,grid.21941.3f,National Institute for Materials Science,,,pub.1093137242,ur.012542273621.12,Yoshihiko,Takano
244,Tsukuba,2110683.0,Japan,JP,grid.20515.33,University of Tsukuba,,,pub.1093137242,ur.012542273621.12,Yoshihiko,Takano
245,Wuhan,1791247.0,China,CN,grid.162110.5,Wuhan University of Technology,,,pub.1091161322,ur.015745474271.69,Xian,Zeng
246,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1091161322,ur.015745474271.69,Xian,Zeng
247,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1091161322,ur.012043275077.78,Wenqin,Wang
248,Nanchang,1800163.0,China,CN,grid.260463.5,Nanchang University,,,pub.1091161322,ur.012043275077.78,Wenqin,Wang
249,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1091161322,ur.014706315511.01,Tomiko,Yamaguchi
250,Kitakyushu,1859307.0,Japan,JP,grid.444302.5,Nishinippon Institute of Technology,,,pub.1091161322,ur.010303570461.09,Kazumasa,Nishio
251,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1091860948,ur.013506011335.42,Tetsuji,Moriguchi
252,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1091860948,ur.014255003261.57,Daichi,Tabuchi
253,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1091860948,ur.015241155257.40,Daisuke,Yakeya
254,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1091860948,ur.01370131513.43,Akihiko,Tsuge
255,,,,,,"Sankar Foundation, Research and Development Division, Visakhapatnam, Andhra Pradesh, 530047, India",,,pub.1091860948,ur.0706777513.10,Venkataprasad,Jalli
256,,,,,,"Japan Bruker AXS K.K, 3-9, Moriya-cho Kanagawaku, Yokohama, 221-0022, Japan",,,pub.1091860948,ur.07742253461.36,Kenji,Yoza
257,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238066,ur.010072542141.62,Hirotoshi,TSUKAMOTO
258,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238066,ur.010170714165.07,Koichi,YONEMOTO
259,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238066,ur.010201401200.87,Takahiro,FUJIKAWA
260,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238066,ur.015542442300.36,Yusuke,URA
261,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238066,ur.013375341064.50,Junichi,SUGIMOTO
262,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1106386103,ur.012576061043.37,Noriyuki,Kushiro
263,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1106386103,ur.011625534325.81,Yusuke,Aoyama
264,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1106386103,ur.010735656764.15,Yuji,Fujita
265,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238065,,Tatsuki,KUNISHIGE
266,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238065,ur.012313360403.35,Koichi,YONAMOTO
267,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238065,ur.010201401200.87,Takahiro,FUJIKAWA
268,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238065,ur.015301262403.52,Guna Surendra,GOSSAMSETTI
269,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238065,ur.010720417403.30,Daisuke,MORIYAMA
270,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1110894623,ur.012421342143.97,Takaki,NISHIO
271,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1110894623,ur.013660345305.60,Ryodo,TANAKA
272,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1110894623,,Buwei,SHEN
273,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1110894623,ur.010672443305.14,Thibault,BARBIE
274,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1110894623,ur.010072040157.55,Takeshi,NISHIDA
275,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238050,,Kenta,SHIMOHIRA
276,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238050,ur.010170714165.07,Koichi,YONEMOTO
277,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238050,ur.010201401200.87,Takahiro,FUJIKAWA
278,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238050,ur.015566475165.77,Kiyoto,MURAKAMI
279,Tokyo,1850147.0,Japan,JP,grid.62167.34,Japan Aerospace Exploration Agency,,,pub.1107238050,ur.011421360627.00,Takanobu,SHIMADA
280,Tokyo,1850147.0,Japan,JP,grid.62167.34,Japan Aerospace Exploration Agency,,,pub.1107238050,ur.011227366065.13,Hitoshi,NAITO
281,Tokyo,1850147.0,Japan,JP,grid.62167.34,Japan Aerospace Exploration Agency,,,pub.1107238050,ur.011007405237.41,Takeshi,HOSHINO
282,Tokyo,1850147.0,Japan,JP,grid.62167.34,Japan Aerospace Exploration Agency,,,pub.1107238050,ur.012224411143.22,Satoshi,NONAKA
283,,,,,,"Chugoku Kogyo Co., Ltd",,,pub.1107238050,,Mutsuya,YAMAMOTO
284,,,,,,"Chugoku Kogyo Co., Ltd",,,pub.1107238050,,Kanji,HANAOKA
285,,,,,,"Chugoku Kogyo Co., Ltd",,,pub.1107238050,,Futoshi,SHOHARA
286,Tsukuba,2110683.0,Japan,JP,grid.208504.b,National Institute of Advanced Industrial Science and Technology,,,pub.1107238050,ur.01073703156.54,Takeo,EBINA
287,Tsukuba,2110683.0,Japan,JP,grid.208504.b,National Institute of Advanced Industrial Science and Technology,,,pub.1107238050,ur.0761535075.78,Takafumi,AIZAWA
288,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1100759807,ur.012265404305.30,Ryo,Kabutan
289,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1100759807,ur.010072040157.55,Takeshi,Nishida
290,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238054,,Masahiro,USHIO
291,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238054,ur.013530037101.53,Eiji,HAYASHI
292,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107237930,ur.013375341064.50,Junichi,SUGIMOTO
293,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107237930,ur.010170714165.07,Koichi,YONEMOTO
294,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107237930,ur.010201401200.87,Takahiro,FUJIKAWA
295,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107237930,ur.010072542141.62,Hirotoshi,TSUKAMOTO
296,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238052,,Ryohei,ANSHI
297,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238052,ur.013530037101.53,Eiji,HAYASHI
298,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238064,,Ayaka,SHIIHARA
299,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238064,ur.010170714165.07,Koichi,YONEMOTO
300,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238064,ur.010201401200.87,Takahiro,FUJIKAWA
301,Tokyo,1850147.0,Japan,JP,grid.265074.2,Tokyo Metropolitan University,,,pub.1107238064,ur.015261101714.31,Hiroya,IWAFUJI
302,Tokyo,1850147.0,Japan,JP,grid.265074.2,Tokyo Metropolitan University,,,pub.1107238064,ur.012014226041.49,Masahiro,KANAZAKI
303,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238059,,Yuki,IJIMA
304,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238059,ur.010170714165.07,Koichi,YONEMOTO
305,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238059,ur.010201401200.87,Takahiro,FUJIKAWA
306,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107237967,ur.010506211574.85,Akane,INOUE
307,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107237967,ur.012413075361.99,Nao-Aki,NODA
308,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107237967,ur.011105450227.31,Yunong,SHEN
309,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107237967,ur.012500411227.59,Rei,TAKAKI
310,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107237967,ur.012041204017.13,Yoshikazu,SANO
311,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107237967,ur.013033127431.70,Yasushi,TAKASE
312,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238060,ur.07353064013.32,Yasuaki,MATSUOKA
313,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238060,ur.010170714165.07,Koichi,YONEMOTO
314,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238060,ur.010201401200.87,Takahiro,FUJIKAWA
315,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1105090628,ur.012512207551.02,Takahiro,TANAKA
316,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1105090628,ur.015253760145.65,Kazuto,TAKASHIMA
317,Yamaguchi,1848689.0,Japan,JP,grid.268397.1,Yamaguchi University,,,pub.1105090628,ur.012105315271.28,Koji,MORI
318,Tsu,1849796.0,Japan,JP,grid.260026.0,Mie University,,,pub.1105090628,ur.01202363551.37,Naoki,TOMA
319,Ise,1861450.0,Japan,JP,grid.417313.3,Ise Red Cross Hospital,,,pub.1105090628,ur.01170634311.36,Takanori,SANO
320,,,,,,Mie Prefectural General Medical Center,,,pub.1105090628,ur.01161606773.39,Yasuyuki,UMEDA
321,Tsu,1849796.0,Japan,JP,grid.260026.0,Mie University,,,pub.1105090628,ur.01202202141.50,Hidenori,SUZUKI
322,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238062,ur.07723502243.54,Hayato,TOBIYAMA
323,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238062,ur.010170714165.07,Koichi,YONEMOTO
324,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238062,ur.010201401200.87,Takahiro,FUJIKAWA
325,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238062,ur.012711404243.01,Hiroshi,YAMASAKI
326,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238062,,Takahiro,MATSUKAMI
327,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1110895277,ur.010672443305.14,Thibault,BARBIE
328,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1110895277,ur.012421342143.97,Takaki,NISHIO
329,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1110895277,ur.010072040157.55,Takeshi,NISHIDA
330,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238085,ur.012711404243.01,Hiroshi,YAMASAKI
331,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238085,ur.010170714165.07,Koichi,YONEMOTO
332,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107238085,ur.010201401200.87,Takahiro,FUJIKAWA
333,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1091199962,ur.015164244113.09,Susana,Cruz-Neves
334,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1091199962,ur.01277754142.63,Yuki,Shirosaki
335,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1091199962,ur.01044007740.24,Toshiki,Miyazaki
336,Okayama,1854383.0,Japan,JP,grid.261356.5,Okayama University,,,pub.1091199962,ur.01115412342.10,Satoshi,Hayakawa
337,Nanchang,1800163.0,China,CN,grid.260463.5,Nanchang University,,,pub.1092311311,ur.012043275077.78,Wenqin,Wang
338,Wuhan,1791247.0,China,CN,grid.162110.5,Wuhan University of Technology,,,pub.1092311311,ur.015745474271.69,Xian,Zeng
339,Nanchang,1800163.0,China,CN,grid.260463.5,Nanchang University,,,pub.1092311311,ur.015626557477.26,Yulong,Li
340,Harbin,2037013.0,China,CN,grid.19373.3f,Harbin Institute of Technology,,,pub.1092311311,ur.015626557477.26,Yulong,Li
341,Nanchang,1800163.0,China,CN,grid.464382.f,Jiangxi Academy of Sciences,,,pub.1092311311,ur.012640655477.33,De,Wang
342,Nanchang,1800163.0,China,CN,grid.260463.5,Nanchang University,,,pub.1092311311,,Ying,Liu
343,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1092311311,ur.014706315511.01,Tomiko,Yamaguchi
344,Kitakyushu,1859307.0,Japan,JP,grid.444302.5,Nishinippon Institute of Technology,,,pub.1092311311,ur.010303570461.09,Kazumasa,Nishio
345,Harbin,2037013.0,China,CN,grid.19373.3f,Harbin Institute of Technology,,,pub.1092311311,,Jian,Cao
346,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1100943039,ur.013041357530.63,Yusuke,Tsugami
347,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1100943039,ur.010672443305.14,Thibault,Barbie
348,Sendai,2111149.0,Japan,JP,grid.69566.3a,Tohoku University,,,pub.1100943039,ur.012225714221.87,Kenjiro,Tadakuma
349,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1100943039,ur.010072040157.55,Takeshi,Nishida
350,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1091904233,ur.016500214631.33,Hujun,Li
351,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1091904233,ur.014307673231.77,Asako,Inoue
352,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1091904233,ur.01122620373.34,Suguru,Taniguchi
353,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1091904233,,Tomohiko,Yukutake
354,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1091904233,ur.07667646043.89,Keitaro,Suyama
355,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1091904233,ur.010002742625.66,Takeru,Nose
356,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1091904233,ur.01310200301.63,Iori,Maeda
357,Tsukuba,2110683.0,Japan,JP,grid.21941.3f,National Institute for Materials Science,,,pub.1092077349,ur.014031505663.26,Yosuke,Sasama
