id,first_name,total_publications,research_orgs,last_name,current_research_org.id,current_research_org.acronym,name,country,orcid_id,full_name
ur.013720205715.77,Andrei,11,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Boglea,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Andrei Boglea
ur.011376546355.97,Bastian,11,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Gronloh,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Bastian Gronloh
ur.01052162667.23,Michael,11,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Quade,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Michael Quade
ur.010720046663.17,Christian,10,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Weingarten,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Christian Weingarten
ur.012313030671.44,Wolfgang,10,"[{'id': 'grid.159791.2', 'acronym': 'GSI', 'name': 'GSI Helmholtz Centre for Heavy Ion Research', 'country_name': 'Germany'}, {'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Brandenburg,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Wolfgang Brandenburg
ur.07626510675.17,Marcus,10,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Scholl,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Marcus Scholl
ur.014640506547.06,Andreas,10,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Karlberger,grid.1957.a,RWTH,RWTH Aachen University,Germany,empty,Andreas Karlberger
ur.015462121335.44,Tobias,10,"[{'id': 'grid.170430.1', 'acronym': 'UCF', 'name': 'University of Central Florida', 'country_name': 'United States'}, {'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Bonhoff,grid.170430.1,UCF,University of Central Florida,United States,empty,Tobias Bonhoff
ur.0600667244.15,Nils,10,"[{'id': 'grid.170430.1', 'acronym': 'UCF', 'name': 'University of Central Florida', 'country_name': 'United States'}, {'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Gehlich,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Nils Gehlich
ur.07417463747.57,Waldemar,10,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Sokolowski,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Waldemar Sokolowski
ur.010024413516.02,Marco,10,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Hoefer,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Marco Hoefer
ur.01004047467.67,Yan,10,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Liao,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Yan Liao
ur.012400403403.23,Sebastian,10,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Heidrich,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Sebastian Heidrich
ur.013157777165.42,Nicolas,10,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.424642.2', 'acronym': 'IAF', 'name': 'Institute for Applied Solid State Physics', 'country_name': 'Germany'}]",Wiedmann,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Nicolas Wiedmann
ur.013346063014.55,Michael,10,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Ungers,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Michael Ungers
ur.013555554353.03,Mihael,10,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Brajdic,grid.1957.a,RWTH,RWTH Aachen University,Germany,empty,Mihael Brajdic
ur.0604674127.36,Axel,10,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Bäuerle,grid.1957.a,RWTH,RWTH Aachen University,Germany,empty,Axel Bäuerle
ur.01010406066.41,Martin,9,"[{'id': 'grid.494742.8', 'acronym': 'JARA', 'name': 'Jülich Aachen Research Alliance', 'country_name': 'Germany'}, {'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Lewin,grid.1957.a,RWTH,RWTH Aachen University,Germany,['0000-0003-4036-2252'],Martin Lewin
ur.010710640241.89,Jan,9,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Michel,grid.1957.a,RWTH,RWTH Aachen University,Germany,empty,Jan Michel
ur.016467136761.48,Christian,9,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Kalupka,grid.1957.a,RWTH,RWTH Aachen University,Germany,empty,Christian Kalupka
ur.01120276067.44,Jian,9,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Zhang,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Jian Zhang
ur.014715171656.69,Torsten,9,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Hermanns,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Torsten Hermanns
ur.01044247050.39,Michael,9,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.5802.f', 'name': 'Johannes Gutenberg University of Mainz', 'country_name': 'Germany'}]",Stepputat,grid.5802.f,empty,Johannes Gutenberg University of Mainz,Germany,empty,Michael Stepputat
ur.016554526403.01,Henrich,9,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Schleifenbaum,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Henrich Schleifenbaum
ur.013033155103.44,Kilian,9,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Klages,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Kilian Klages
ur.07577566067.13,Uwe-Klaus,9,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Jarosch,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Uwe-Klaus Jarosch
ur.010416201573.91,D,8,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Maischner,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,D Maischner
ur.014352040327.36,Silja-Katharina,8,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Rittinghaus,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Silja-Katharina Rittinghaus
ur.07521102163.11,Otto,8,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Märten,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Otto Märten
ur.07406046417.71,Thomas,8,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Schopphoven,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Thomas Schopphoven
ur.01132756425.14,Elke,8,"[{'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}, {'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Bremus-Köbberling,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Elke Bremus-Köbberling
ur.014710406437.68,Ulrich-Andreas,8,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Russek,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Ulrich-Andreas Russek
ur.011652021525.13,Lars,8,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Unnebrink,grid.1957.a,RWTH,RWTH Aachen University,Germany,empty,Lars Unnebrink
ur.010363145433.99,Johannes,8,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Schrage,grid.1957.a,RWTH,RWTH Aachen University,Germany,empty,Johannes Schrage
ur.011570235431.39,Florian,8,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Elsen,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Florian Elsen
ur.011476152152.88,Franz,8,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Richter,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Franz Richter
ur.013102156465.57,Damien,8,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Buchbinder,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Damien Buchbinder
ur.013020412367.50,Oliver,8,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Franken,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Oliver Franken
ur.01362725434.98,Sarah,7,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Klein,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Sarah Klein
ur.01257526657.16,Markus,7,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Benk,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Markus Benk
ur.015167365727.15,Stephan,7,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Ziegler,grid.1957.a,RWTH,RWTH Aachen University,Germany,empty,Stephan Ziegler
ur.011363505627.06,Patrick,7,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Gretzki,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Patrick Gretzki
ur.012542332535.37,Tim,7,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Biermann,grid.1957.a,RWTH,RWTH Aachen University,Germany,empty,Tim Biermann
ur.016310132656.32,Thomas,7,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Molitor,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Thomas Molitor
ur.014711402171.09,Michael J,7,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Wild,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Michael J Wild
ur.014244135352.33,Frank,7,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Hilbk-Kortenbruck,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Frank Hilbk-Kortenbruck
ur.015341723530.38,Alexander,7,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Drenker,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Alexander Drenker
ur.014203570442.83,Jörg,7,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Luttmann,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Jörg Luttmann
ur.0671201305.11,Achim,7,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Lenenbach,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Achim Lenenbach
ur.01062277465.27,Michael,7,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Steger,grid.1957.a,RWTH,RWTH Aachen University,Germany,empty,Michael Steger
ur.015315777447.46,Georg,7,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Bergweiler,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Georg Bergweiler
ur.015537464370.98,Ingo,7,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Ross,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Ingo Ross
ur.011105767463.52,Gerhard,7,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Backes,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Gerhard Backes
ur.016123153003.84,Frank,7,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Schneider,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Frank Schneider
ur.012643453533.30,Frank,7,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Zibner,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Frank Zibner
ur.014236414533.21,Joachim,7,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Ryll,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Joachim Ryll
ur.012046073133.63,Chao,7,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",He,grid.1957.a,RWTH,RWTH Aachen University,Germany,empty,Chao He
ur.01300422362.29,Sascha,7,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Engelhardt,grid.1957.a,RWTH,RWTH Aachen University,Germany,empty,Sascha Engelhardt
ur.011603101001.81,Irmela,7,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.24999.3f', 'acronym': 'HZG', 'name': 'Helmholtz-Zentrum Geesthacht Centre for Materials and Coastal Research', 'country_name': 'Germany'}]",Burkhardt,grid.24999.3f,HZG,Helmholtz-Zentrum Geesthacht Centre for Materials and Coastal Research,Germany,empty,Irmela Burkhardt
ur.011005440205.67,Moritz,7,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Alkhayat,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Moritz Alkhayat
ur.012377250745.30,Jan,7,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Schulte,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Jan Schulte
ur.0647611012.11,Eugen,7,"[{'id': 'grid.411327.2', 'acronym': 'HHU', 'name': 'Heinrich Heine University Düsseldorf', 'country_name': 'Germany'}, {'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Wiens,grid.411327.2,HHU,Heinrich Heine University Düsseldorf,Germany,['0000-0002-0013-1727'],Eugen Wiens
ur.015757470541.43,Jie,7,"[{'id': 'grid.6584.f', 'name': 'Robert Bosch (Germany)', 'country_name': 'Germany'}, {'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.24999.3f', 'acronym': 'HZG', 'name': 'Helmholtz-Zentrum Geesthacht Centre for Materials and Coastal Research', 'country_name': 'Germany'}]",Liu,grid.24999.3f,HZG,Helmholtz-Zentrum Geesthacht Centre for Materials and Coastal Research,Germany,empty,Jie Liu
ur.011010144762.16,Andrei,7,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Diatlov,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Andrei Diatlov
ur.013203631671.28,Laszlo,6,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Peter,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Laszlo Peter
ur.0712241047.69,Michael,6,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}, {'id': 'grid.7892.4', 'acronym': 'KIT', 'name': 'Karlsruhe Institute of Technology', 'country_name': 'Germany'}]",Heise,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Michael Heise
ur.015027364475.10,Florian,6,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Eibl,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Florian Eibl
ur.013264440200.35,R,6,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Kramer,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,R Kramer
ur.014605466275.21,K,6,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Pochner,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,K Pochner
ur.013100423677.26,Kurt,6,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Walther,grid.1957.a,RWTH,RWTH Aachen University,Germany,empty,Kurt Walther
ur.01327120426.07,Thomas,6,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Sartorius,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Thomas Sartorius
ur.01323702601.37,Lasse,6,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Büsing,grid.1957.a,RWTH,RWTH Aachen University,Germany,empty,Lasse Büsing
ur.012312500471.52,Alexander,6,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Von Wezyk,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Alexander Von Wezyk
ur.013541172306.41,Erik,6,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Liermann,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Erik Liermann
ur.012546226643.27,Dirk,6,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Hellrung,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Dirk Hellrung
ur.01056521266.72,Jochen,6,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Wüppen,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Jochen Wüppen
ur.015271725713.63,Raphael,6,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Kasemann,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Raphael Kasemann
ur.016664666713.08,Jürgen,6,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Klein,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Jürgen Klein
ur.01122322417.55,Rüdiger,6,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Fleige,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Rüdiger Fleige
ur.013612613223.01,Fahri,6,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Sari,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Fahri Sari
ur.01261205555.80,Philipp,6,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Jacobs,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Philipp Jacobs
ur.012216454205.25,Jeroen,6,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Risse,grid.1957.a,RWTH,RWTH Aachen University,Germany,empty,Jeroen Risse
ur.010427457601.75,Gesa,6,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}, {'id': 'grid.1957.a', 'acronym': 'RWTH', 'name': 'RWTH Aachen University', 'country_name': 'Germany'}]",Rolink,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Gesa Rolink
ur.010643146034.90,Stefan,6,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Seiwert,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Stefan Seiwert
ur.016047322111.09,Philipp,6,"[{'id': 'grid.461628.f', 'acronym': 'ILT', 'name': 'Fraunhofer Institute for Laser Technology', 'country_name': 'Germany'}]",Lott,grid.461628.f,ILT,Fraunhofer Institute for Laser Technology,Germany,empty,Philipp Lott
